PuzzleId|FEN|Moves|Rating|RatingDeviation|Popularity|NbPlays|Themes|GameUrl|OpeningTags|PatternMatch|puzzle_ref
BSqln|r3kRr1/3pB2p/2pPp3/pp1b2P1/8/1P6/P1P4P/2K2R2 b q - 1 25|g8f8 f1f8|508|83|100|216|endgame mate mateIn1 oneMove|https://lichess.org/GXcyttcr/black#50||True|https://lichess.org/training/BSqln
JZp0P|6r1/5R2/k1p5/pp6/3B4/8/7K/8 b - - 1 58|a5a4 f7a7|508|92|78|88|endgame mate mateIn1 oneMove|https://lichess.org/y77lb2Dk/black#116||True|https://lichess.org/training/JZp0P
gX9ok|3rr1k1/p4ppp/Q7/8/N2p4/1P4bP/PBR3P1/3RqK2 w - - 5 27|d1e1 e8e1|508|83|77|131|master mate mateIn1 middlegame oneMove|https://lichess.org/OZ3XPLdL#53||True|https://lichess.org/training/gX9ok
l2co3|6k1/1r3ppp/p7/b1pNPbP1/2P2B2/7P/P7/2K4R w - - 1 31|h1h2 b7b1|508|89|85|247|endgame mate mateIn1 oneMove|https://lichess.org/RrmI9FV3#61||True|https://lichess.org/training/l2co3
CJnsN|2r3k1/p4r1p/1p2RppB/3n4/3P4/PP2P3/4KPPP/2R5 b - - 2 27|c8c1 e6e8 f7f8 e8f8|508|100|97|734|endgame mate mateIn2 short|https://lichess.org/xiww9G8c/black#54||True|https://lichess.org/training/CJnsN
ablug|1kr5/pp3Q2/4p3/3pP3/5P2/b2B4/P6R/1KqR4 w - - 4 34|d1c1 c8c1|508|95|90|555|endgame master mate mateIn1 oneMove|https://lichess.org/VHgTR6b0#67||True|https://lichess.org/training/ablug
81WCN|8/8/4kpR1/p1p1b3/8/1P3RPK/r7/8 w - - 0 40|g3g4 a2h2|508|101|79|260|endgame mate mateIn1 oneMove|https://lichess.org/bhwQSC12#79||True|https://lichess.org/training/81WCN
YL71S|3r2kr/p3p2p/5RpB/2pBp3/8/2P4P/P5P1/6K1 b - - 2 25|d8d5 f6f8|508|87|100|114|endgame mate mateIn1 oneMove|https://lichess.org/WbBe6aba/black#50||True|https://lichess.org/training/YL71S
cXGcv|2kr4/1pb2p1Q/2b1p2p/7r/p2p4/6P1/4RP2/4R1K1 w - - 0 30|h7f7 h5h1|508|104|96|499|mate mateIn1 middlegame oneMove|https://lichess.org/4gp103cb#59||True|https://lichess.org/training/cXGcv
Fy9Gs|N1b1r3/pp1k1ppp/2n2n2/3p4/1b1p1B2/8/PPP2PPP/R2K1BNR w - - 4 15|a8c7 e8e1|508|85|100|96|mate mateIn1 middlegame oneMove|https://lichess.org/OnQv9h6P#29|Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation|True|https://lichess.org/training/Fy9Gs
WuZws|8/4k3/2p4p/P1NpP1p1/1PbP2P1/2R4P/1K5r/8 w - - 7 47|b2a3 h2a2|508|107|98|525|endgame mate mateIn1 oneMove|https://lichess.org/Cp3nRFA5#93||True|https://lichess.org/training/WuZws
DxFnJ|7Q/1b2kp2/4p1p1/p3q3/2p4R/2P3PP/P4P1K/1r6 w - - 4 32|h8e5 b1h1|508|102|85|464|endgame master mate mateIn1 oneMove|https://lichess.org/yKbd2IEZ#63||True|https://lichess.org/training/DxFnJ
dUPkk|5rk1/5ppp/pB2p3/2P5/5R2/2r2bPP/Pn3P2/1R4K1 w - - 0 26|b1b2 c3c1 g1h2 c1h1|508|96|95|236|endgame mate mateIn2 short|https://lichess.org/MRAy8zhP#51||True|https://lichess.org/training/dUPkk
q7ihJ|2r1Rk2/3r2p1/p4pBp/3P4/2P5/6P1/Pn3KP1/4R3 b - - 11 33|c8e8 e1e8|508|96|99|1040|endgame mate mateIn1 oneMove|https://lichess.org/ZGghrMDm/black#66||True|https://lichess.org/training/q7ihJ
0Nrse|5rk1/7p/p1p3p1/PbN1R3/8/8/1P4PP/6K1 w - - 3 32|b2b4 f8f1|508|89|76|121|endgame mate mateIn1 oneMove|https://lichess.org/1JntLwSJ#63||True|https://lichess.org/training/0Nrse
rekCn|8/R7/3p1p1k/1PpPb1pp/7r/3B1K2/8/8 b - - 1 45|h4b4 a7h7|508|87|86|286|endgame master mate mateIn1 oneMove|https://lichess.org/vmSw1nzO/black#90||True|https://lichess.org/training/rekCn
gZi2I|4r1k1/5ppp/1pP2n2/nP1p4/N7/3B2Pb/1BQ2P1P/R3q1K1 w - - 2 25|a1e1 e8e1 d3f1 e1f1|508|94|100|194|kingsideAttack mate mateIn2 middlegame short|https://lichess.org/fjy5B8FS#49||True|https://lichess.org/training/gZi2I
qRAa2|q3k3/1p1r1p2/4pB2/7p/3P4/1P6/PKR5/8 b - - 7 48|a8a6 c2c8 d7d8 c8d8|508|86|76|61|endgame mate mateIn2 short|https://lichess.org/A8du57vP/black#96||True|https://lichess.org/training/qRAa2
x9fwb|1rr5/p4p1k/4p1p1/3p4/4n1P1/7R/P1P2P1P/B2R2K1 b - - 3 32|h7g8 h3h8|508|108|100|220|endgame mate mateIn1 oneMove|https://lichess.org/0zmij3gJ/black#64||True|https://lichess.org/training/x9fwb
Ts0Zy|8/8/4k3/1B2pR2/P2bK1P1/2r4P/8/8 w - - 13 51|h3h4 c3e3|508|106|96|1114|endgame mate mateIn1 oneMove|https://lichess.org/PJmYPuxd#101||True|https://lichess.org/training/Ts0Zy
CZ79X|r6k/pp1n3n/2p3R1/3pp3/4P2P/1B1P4/PPP2r1P/2K3R1 b - - 1 22|d5e4 g6g8 a8g8 g1g8|508|106|93|866|kingsideAttack mate mateIn2 middlegame short|https://lichess.org/2GMEq8Er/black#44||True|https://lichess.org/training/CZ79X
