PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,puzzle_ref,Valid,Quadrant,Mating_Color,Mated_King,Knight_Attack,Knight_Restrict,Bishop_Restrict
jgYC5,r2qkb1r/pp1n1ppp/2pp1n2/4p1Nb/2B1P3/3PN3/PPP2PPP/R1BQK2R b KQkq - 3 8,h5d1 c4f7 e8e7 e3f5,1438,77,95,4967,attackingF2F7 mate mateIn2 opening short,https://lichess.org/ww3b0nC0/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/jgYC5,True,bottom-left 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
InC3V,r2qkb1r/ppp2ppp/3p1p2/4N3/2B1P1b1/2NP4/P1P2PPP/R2QK2R b KQkq - 0 9,g4d1 c4f7 e8e7 c3d5,1439,75,81,231,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/wPSbxiql/black#18,Pirc_Defense Pirc_Defense_Other_variations,https://lichess.org/training/InC3V,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
tjjQG,r2qkbnr/1pp2p1p/p1np4/4N1pb/2BPPp2/2N4P/PPP3P1/R1BQ1RK1 b kq - 1 9,h5d1 c4f7 e8e7 c3d5,1439,76,91,3682,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/ZMiu6IlF/black#18,Kings_Gambit_Declined Kings_Gambit_Declined_Queens_Knight_Defense,https://lichess.org/training/tjjQG,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
wKpfk,r2qkb1r/ppp2ppp/3p4/n3N2n/3PPpb1/1BN5/PPP3PP/R1BQ1RK1 b kq - 6 9,g4d1 b3f7 e8e7 c3d5,1439,77,90,2007,attackingF2F7 mate mateIn2 opening short,https://lichess.org/unfrZnLc/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit,https://lichess.org/training/wKpfk,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
nH2CY,r2qkb1r/1pp2pp1/p2p1n2/4N1Bp/2BnP1b1/2NP3P/PPP2PP1/R2Q1RK1 b kq - 0 9,g4d1 c4f7 e8e7 c3d5,1440,442,82,8,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/ilBSCXV1/black#18,Italian_Game Italian_Game_Two_Knights_Defense,https://lichess.org/training/nH2CY,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
rHLpq,r1bqk2r/pppp2pp/2n5/2bNppB1/4n3/3P3P/PPP2PP1/R2QKBNR w KQkq - 0 7,g5d8 c5f2 e1e2 c6d4,1440,76,92,245,attackingF2F7 mate mateIn2 opening short,https://lichess.org/faPqJ0lW#13,Vienna_Game Vienna_Game_Other_variations,https://lichess.org/training/rHLpq,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
7ZspP,rn1qkbnr/ppp2B2/3p3p/4N1p1/3PPp2/2N5/PPP3P1/R1BbK2R b KQkq - 1 10,e8e7 c3d5,1440,82,86,2571,mate mateIn1 oneMove opening,https://lichess.org/rXKmHfdV/black#20,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/7ZspP,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
psNi9,r2qkb1r/pp4pp/3p1p2/2p1N3/2BnP1bB/2NP4/PPP2P2/R2Q1RK1 b kq - 0 12,g4d1 c4f7 e8e7 c3d5,1440,76,89,194,mate mateIn2 middlegame pin short,https://lichess.org/Nm10XpI9/black#24,Sicilian_Defense Sicilian_Defense_Modern_Variations,https://lichess.org/training/psNi9,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
1Tsdx,r2qkbnr/pp4pp/3p1p2/2p1N2b/2B1P3/2NP3P/PPP3P1/R1BQK2R b KQkq - 0 9,h5d1 c4f7 e8e7 c3d5,1441,76,86,2086,mate mateIn2 middlegame short,https://lichess.org/Vw3CgHwu/black#18,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,https://lichess.org/training/1Tsdx,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Oj5Jq,rn1qkb1r/2p2Bp1/p2p3p/1p2N3/4PP2/2NP4/PPP5/R1BbK2R b KQkq - 0 12,e8e7 c3d5,1441,77,96,3096,mate mateIn1 middlegame oneMove,https://lichess.org/Keqq9qNL/black#24,Bishops_Opening Bishops_Opening_Other_variations,https://lichess.org/training/Oj5Jq,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
FvIlv,rn1qkb1r/1p3p2/p2p1p1p/4N2b/2B1P3/2N4P/PPP2PP1/R2QK2R b KQkq - 0 11,h5d1 c4f7 e8e7 c3d5,1441,77,91,422,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/6HiXZmxg/black#22,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,https://lichess.org/training/FvIlv,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
besv0,r2qkb1r/5pp1/p2p1p1p/1pp1N2b/4P3/PBNP3P/1PP2PP1/R2Q1RK1 b kq - 0 13,h5d1 b3f7 e8e7 c3d5,1441,77,83,573,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/nedpk4Px/black#26,Sicilian_Defense Sicilian_Defense_Old_Sicilian,https://lichess.org/training/besv0,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
st7LQ,r2qkb1r/ppp2ppp/2np4/4N2b/2B5/2N4P/PPPP1PP1/R1BQK2R b KQkq - 0 8,h5d1 c4f7 e8e7 c3d5,1442,76,75,556,attackingF2F7 mate mateIn2 opening short,https://lichess.org/uztWItYp/black#16,Four_Knights_Game Four_Knights_Game_Italian_Variation,https://lichess.org/training/st7LQ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
S0oM5,rn1qkbnr/ppp4p/3p1p2/4N1pb/2BPPp2/2N4P/PPP3P1/R1BQK2R b KQkq - 2 8,h5d1 c4f7 e8e7 c3d5,1442,75,84,233,mate mateIn2 middlegame short,https://lichess.org/2dpvICa1/black#16,Vienna_Game Vienna_Game_Omaha_Gambit,https://lichess.org/training/S0oM5,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
cQGH7,r2qkb1r/1p3ppp/p1np1p2/2p1N3/2B1P1b1/2NP4/PPP2PPP/R2QK2R b KQkq - 1 8,g4d1 c4f7 e8e7 c3d5,1442,76,94,7849,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/m1q61hQe/black#16,Sicilian_Defense Sicilian_Defense_Modern_Variations,https://lichess.org/training/cQGH7,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
wAuhw,rn1qkbnr/ppp4p/3p1ppP/4N3/2BPP1b1/2N5/PPP2PP1/R1BQK2R b KQkq - 0 9,g4d1 c4f7 e8e7 c3d5,1443,77,94,762,mate mateIn2 opening short,https://lichess.org/KJ8pfgQl/black#18,Modern_Defense Modern_Defense_Standard_Line,https://lichess.org/training/wAuhw,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
iU0KF,rn1qkb1r/pp3p2/3p1p1p/2p1N3/2B1P1b1/2NP4/PPP2PPP/R2QK2R b KQkq - 0 8,g4d1 c4f7 e8e7 c3d5,1443,79,93,1184,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/jGWVibBc/black#16,Petrovs_Defense Petrovs_Defense_Three_Knights_Game,https://lichess.org/training/iU0KF,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
jO44L,rn1qkbnr/ppp2p2/3p3p/4N1pb/2B1Pp2/2NP3P/PPP3P1/R1BQK2R b KQkq - 2 8,h5d1 c4f7 e8e7 c3d5,1443,95,82,71,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/j2f1SWRr/black#16,Vienna_Game Vienna_Game_Omaha_Gambit,https://lichess.org/training/jO44L,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
0sfnb,r2qkbnr/1pp2pp1/2np3p/p3N2b/P1B1P3/2N4P/1PPP1PP1/R1BQK2R b KQkq - 0 8,h5d1 c4f7 e8e7 c3d5,1443,74,94,31571,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/S4hUmlkX/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/0sfnb,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ZVwTE,r2qkbnr/2p2Bpp/p2p4/1p2N3/3nP3/2N5/PPPP1PPP/R1Bb1RK1 b kq - 0 9,e8e7 c3d5,1443,92,67,265,mate mateIn1 middlegame oneMove,https://lichess.org/ztBVqiBI/black#18,,https://lichess.org/training/ZVwTE,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
QToDc,r2qkbnr/ppp2Bp1/2np3p/4N3/4P3/2N5/PPPP1P1P/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1443,75,100,2296,mate mateIn1 oneMove opening,https://lichess.org/kHxunbB3/black#14,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,https://lichess.org/training/QToDc,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
I5KB1,r2qkbnr/ppp3pp/3p4/4N3/2B1PpbP/2N5/PPP2PP1/R1BQK2R b KQkq - 0 8,g4d1 c4f7 e8e7 c3d5,1443,75,97,3444,mate mateIn2 opening short,https://lichess.org/aOhfNZnD/black#16,Italian_Game Italian_Game_Rousseau_Gambit,https://lichess.org/training/I5KB1,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
vRlxM,r1bqk2r/pppp2pp/2n5/2b1p1B1/2P1n3/3P1P2/PP4PP/R2QKBNR w KQkq - 0 8,g5d8 c5f2 e1e2 c6d4,1444,75,95,3356,mate mateIn2 middlegame short,https://lichess.org/br25glCJ#15,English_Opening English_Opening_Kings_English_Variation,https://lichess.org/training/vRlxM,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
SYPK5,r2qkbnr/ppp2pp1/2np3p/4N3/2B1PpbP/2N5/PPPP2P1/R1BQK2R b KQkq - 4 7,g4d1 c4f7 e8e7 c3d5,1445,77,87,287,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/rK52ftGH/black#14,Kings_Gambit_Accepted Kings_Gambit_Accepted_Becker_Defense,https://lichess.org/training/SYPK5,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
aKgyM,rn1qkbnr/ppp3p1/3p1p1p/4N3/2BP2b1/2N1P3/PPP2PPP/R1BQK2R b KQkq - 0 6,g4d1 c4f7 e8e7 c3d5,1445,75,94,1312,mate mateIn2 opening short,https://lichess.org/xS4QETz4/black#12,Zukertort_Opening Zukertort_Opening_Pirc_Invitation,https://lichess.org/training/aKgyM,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
yX37A,rn1qkb1r/1p3pp1/p2p1p1p/4N2b/2B1P3/2N4P/PP3PP1/R2Q1RK1 b kq - 1 11,h5d1 c4f7 e8e7 c3d5,1446,76,92,7218,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/NEheWfxT/black#22,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit,https://lichess.org/training/yX37A,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
pfNfZ,r2qkbnr/ppp4p/2np4/4N3/2BPPpb1/2N5/PPP2PP1/R1BQ1RK1 b kq - 0 9,g4d1 c4f7 e8e7 c3d5,1447,77,94,2596,mate mateIn2 opening short,https://lichess.org/n96lYzGa/black#18,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/pfNfZ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
wahgr,r2qkb1r/1pp2Bpp/p1np3n/4N3/4PP2/2N5/PPPP2PP/R1Bb1RK1 b kq - 0 8,e8e7 c3d5,1447,98,82,127,mate mateIn1 middlegame oneMove,https://lichess.org/2JsIGOix/black#16,,https://lichess.org/training/wahgr,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ur5d3,r2qkbnr/ppp2p1p/3p4/4N1pb/2B1Pp2/2NP3P/PPP3P1/R1BQ1RK1 b kq - 0 9,h5d1 c4f7 e8e7 c3d5,1448,78,85,337,attackingF2F7 mate mateIn2 opening short,https://lichess.org/FONGYO5X/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/ur5d3,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
tBqtB,r2qkb1r/ppp2ppp/3p1n2/4N1B1/2B1P1b1/2N5/PP3PPP/R2QK2R b KQkq - 0 9,g4d1 c4f7 e8e7 c3d5,1449,80,93,2757,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/hcEu0gEw/black#18,Scotch_Game Scotch_Game_Goring_Gambit,https://lichess.org/training/tBqtB,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
j1qYh,rn1qkbnr/ppp3p1/3p1p1p/4N2b/2BPP3/2N4P/PPP2PP1/R1BQK2R b KQkq - 0 7,h5d1 c4f7 e8e7 c3d5,1449,108,100,27,mate mateIn2 opening short,https://lichess.org/k35NyRFB/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/j1qYh,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
lLziP,r2qkbnr/ppp2pp1/2np3p/4N2b/2B1P3/2N4P/PB3PP1/R2Q1RK1 b kq - 2 10,h5d1 c4f7 e8e7 c3d5,1450,76,93,563,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/g4pZU84h/black#20,Danish_Gambit_Accepted Danish_Gambit_Accepted_Other_variations,https://lichess.org/training/lLziP,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
QDJro,r2qkb1r/ppp2ppp/3p4/4N3/2B3b1/2N5/PB3P2/R2Q1RK1 b kq - 0 13,g4d1 c4f7 e8e7 c3d5,1450,78,93,2086,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/4fPqbbwJ/black#26,Danish_Gambit_Accepted Danish_Gambit_Accepted_Other_variations,https://lichess.org/training/QDJro,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
hiNRm,rn1qkbnr/1pp2p2/p2p3p/4N1p1/2BPPpb1/2N5/PPP3PP/R1BQ1RK1 b kq - 1 8,g4d1 c4f7 e8e7 c3d5,1451,120,74,36,attackingF2F7 mate mateIn2 opening short,https://lichess.org/LrzHCO95/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_Becker_Defense,https://lichess.org/training/hiNRm,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
3UDRa,r1bqk2r/pppp1ppp/2n5/2b1p3/4n2B/2NP4/PPP2PPP/R2QKBNR w KQkq - 0 6,h4d8 c5f2 e1e2 c6d4,1451,76,91,2477,attackingF2F7 mate mateIn2 opening short,https://lichess.org/bEeOvuQE#11,Vienna_Game Vienna_Game_Falkbeer_Variation,https://lichess.org/training/3UDRa,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
dC2Gy,rn1qkbnr/ppp2B2/3p3p/4N1p1/4P3/2N5/PPPP1P1P/R1BbK2R b KQkq - 0 7,e8e7 c3d5,1451,79,90,2316,mate mateIn1 oneMove opening,https://lichess.org/YQKmJHog/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/dC2Gy,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
znMBI,r2qkbnr/ppp2ppp/3p4/4N3/2BnP1b1/2N5/PPPP1PPP/R1BQK2R b KQkq - 0 8,g4d1 c4f7 e8e7 c3d5,1451,77,92,1356,attackingF2F7 mate mateIn2 opening short,https://lichess.org/QIKYFYqp/black#16,Three_Knights_Opening Three_Knights_Opening_Other_variations,https://lichess.org/training/znMBI,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
P3Jhy,r2qkb1r/pp3ppp/3p1p2/2p1N3/2B1P1b1/2NP4/PPP2PPP/R2QK2R b KQkq - 0 8,g4d1 c4f7 e8e7 c3d5,1451,78,91,6228,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/pyzVZtEM/black#16,Sicilian_Defense Sicilian_Defense_Closed,https://lichess.org/training/P3Jhy,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
eesKL,r1bq1rk1/pppp1ppp/2n5/2bNp1B1/2P1n3/3P4/PP3PPP/R2QKBNR w KQ - 0 7,g5d8 c5f2 e1e2 c6d4,1452,79,81,113,attackingF2F7 mate mateIn2 opening short,https://lichess.org/VhV6ISxE#13,English_Opening English_Opening_Kings_English_Variation,https://lichess.org/training/eesKL,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
6Zzm3,rn1qkbnr/2p2pp1/p2p3p/1p2N3/4P1b1/1BN5/PPPP1PPP/R1BQ1RK1 b kq - 0 7,g4d1 b3f7 e8e7 c3d5,1453,78,93,11766,attackingF2F7 mate mateIn2 opening short,https://lichess.org/l5z3exwl/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/6Zzm3,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
xx1Ah,r1bqk2r/ppp3p1/2n4p/2bppP2/4n1PB/P2P3P/1PP2P2/RN1QKBNR w KQkq - 2 9,h4d8 c5f2 e1e2 c6d4,1453,76,97,13403,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/GJahvWbt#17,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation,https://lichess.org/training/xx1Ah,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
ENdlz,r2qkbnr/1pp2ppp/3p4/4N3/PpB1P1b1/2N5/2PP1PPP/R2QK2R b KQkq - 0 9,g4d1 c4f7 e8e7 c3d5,1454,75,95,5213,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/0VvaJ81X/black#18,Italian_Game Italian_Game_Paris_Defense,https://lichess.org/training/ENdlz,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
kYw0G,rn1qkbnr/ppp2p2/3p4/4N2p/2B1P1b1/2N5/PPPP1PP1/R1BQ1RK1 b kq - 0 8,g4d1 c4f7 e8e7 c3d5,1454,76,95,29922,attackingF2F7 mate mateIn2 opening short,https://lichess.org/Ag9JnarJ/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/kYw0G,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
LqVii,r2qkbnr/ppp2p1p/2np4/4N1pb/2B1Pp2/2NP3P/PPP3P1/R1BQK2R b KQkq - 4 8,h5d1 c4f7 e8e7 c3d5,1454,76,86,1157,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/AI9WobqU/black#16,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit,https://lichess.org/training/LqVii,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
61UDQ,rn1qkbnr/ppp3p1/3p3p/4N3/2B3b1/2N5/PPPP1P1P/R1BQK2R b KQkq - 0 7,g4d1 c4f7 e8e7 c3d5,1454,76,71,66,mate mateIn2 opening short,https://lichess.org/2Nfku7Xp/black#14,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/61UDQ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Xx5XL,r2qk2r/pp3pp1/2n1p1p1/2b3B1/2P1n1P1/3P3P/PP3P2/RN1QKB1R w KQkq - 2 12,g5d8 c5f2 e1e2 c6d4,1455,76,86,394,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/AVeGQsZn#23,Scandinavian_Defense Scandinavian_Defense_Panov_Transfer,https://lichess.org/training/Xx5XL,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
kyuN5,r1bqk2r/bp3ppp/2npp3/p5B1/N3n3/P2P4/1P3PPP/R2QKBNR w KQkq - 0 10,g5d8 a7f2 e1e2 c6d4,1455,76,83,212,attackingF2F7 mate mateIn2 opening short,https://lichess.org/XEzSqpD4#19,English_Opening English_Opening_Mikenas-Carls_Variation,https://lichess.org/training/kyuN5,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
2dbON,r2qkbnr/1pp2ppp/p1np4/4N3/2B1P1b1/2N5/PPPP1PPP/R1BQ1RK1 b kq - 0 7,g4d1 c4f7 e8e7 c3d5,1455,78,81,116,attackingF2F7 mate mateIn2 opening short,https://lichess.org/3YthiB72/black#14,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,https://lichess.org/training/2dbON,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Cuwt8,r2qkb1r/1ppb1ppp/p2p1n2/4N1B1/Q1B1P3/2N5/PPP2PPP/R3K2R b KQkq - 0 9,d7a4 c4f7 e8e7 c3d5,1456,79,93,941,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/rPEuoZuF/black#18,Center_Game Center_Game_Normal_Variation,https://lichess.org/training/Cuwt8,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
cCm2t,rn1qkb1r/ppp2ppp/3p4/4N3/2BPP1b1/2N1p3/PPP3PP/R2Q1RK1 b kq - 3 9,g4d1 c4f7 e8e7 c3d5,1456,76,89,344,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/nnTKoGsq/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Schallopp_Defense,https://lichess.org/training/cCm2t,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
Ms4P5,r2qkbnr/ppp4p/3p1p2/4N1p1/2B1P1b1/2NPB3/PPP3PP/R2QK2R b KQkq - 0 9,g4d1 c4f7 e8e7 c3d5,1456,75,85,243,mate mateIn2 middlegame short,https://lichess.org/Z50644u0/black#18,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,https://lichess.org/training/Ms4P5,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
iz1yG,r1b1k2r/1pppqppp/6n1/p1bPp1B1/2P1n3/PN3P2/1P4PP/R2QKBNR w KQkq - 0 11,g5e7 c5f2 e1e2 g6f4,1456,78,93,353,mate mateIn2 middlegame short,https://lichess.org/XBYnQXQZ#21,Mexican_Defense Mexican_Defense_Other_variations,https://lichess.org/training/iz1yG,True,top-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
BW0Y0,r2qkbnr/ppp4p/2np4/4N3/2B1Ppb1/1PNP4/P1P2PP1/R1BQK2R b KQkq - 0 9,g4d1 c4f7 e8e7 c3d5,1457,76,88,1033,mate mateIn2 opening short,https://lichess.org/hXDktjvg/black#18,Philidor_Defense Philidor_Defense_Lopez_Countergambit,https://lichess.org/training/BW0Y0,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
o7lpv,r1bqk2r/pppp1ppp/6n1/2bPp1B1/2P1n3/2N2N2/PP3PPP/R2QKB1R w KQkq - 0 8,g5d8 c5f2 e1e2 g6f4,1457,75,84,321,attackingF2F7 mate mateIn2 opening short,https://lichess.org/cBZGZ9OJ#15,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation,https://lichess.org/training/o7lpv,True,top-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
aljrN,r2qkbnr/1pp2pp1/p1np3p/4N3/P1B1P1b1/2N5/1PPP1PPP/R1BQ1RK1 b kq - 0 7,g4d1 c4f7 e8e7 c3d5,1457,74,85,250,attackingF2F7 mate mateIn2 opening short,https://lichess.org/2mO7zahU/black#14,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,https://lichess.org/training/aljrN,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
QwQRr,rn1qkbnr/1pp2pp1/3p3p/p3N3/2B1P1b1/P1N5/1PPP1PPP/R1BQK2R b KQkq - 0 6,g4d1 c4f7 e8e7 c3d5,1457,78,90,3213,attackingF2F7 mate mateIn2 opening short,https://lichess.org/tIrw6Hen/black#12,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/QwQRr,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
tIziZ,r2qkb1r/pp3ppp/3p1n2/2p1N1Bb/2BnP3/2N4P/PPP2PP1/R2QK2R b KQkq - 4 10,h5d1 c4f7 e8e7 c3d5,1457,75,85,89,attackingF2F7 mate mateIn2 middlegame pin short,https://lichess.org/bJDBsF0Q/black#20,Philidor_Defense Philidor_Defense_Exchange_Variation,https://lichess.org/training/tIziZ,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
R2zj0,rn1qkbnr/pp4pp/2Pp4/4N3/2B1p3/2N5/P1PP1PPP/R1BbK2R b KQkq - 0 8,b8c6 c4f7 e8e7 c3d5,1458,77,93,2361,mate mateIn2 opening short,https://lichess.org/qnqTBd1g/black#16,Philidor_Defense Philidor_Defense_Other_variations,https://lichess.org/training/R2zj0,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
WzPIO,r2qkbnr/pp3ppp/3p4/2p1N3/2BnPpb1/2NP4/PPP3PP/R1BQ1RK1 b kq - 2 8,g4d1 c4f7 e8e7 c3d5,1458,75,87,1246,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/4KvylZoI/black#16,Vienna_Game Vienna_Game_Other_variations,https://lichess.org/training/WzPIO,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
TuWpd,r2q1rk1/pb3ppp/2n5/2b1p1B1/4n3/P2P4/1PP2PPP/R2QKBNR w KQ - 0 11,g5d8 c5f2 e1e2 c6d4,1458,76,96,8883,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/usiphrvq#21,Scandinavian_Defense Scandinavian_Defense_Kloosterboer_Gambit,https://lichess.org/training/TuWpd,True,bottom-right 1,black,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
K4b2G,r2qkbnr/ppp2p1p/2np4/4N1p1/2BPPpb1/2N5/PPP3PP/R1BQK2R b KQkq - 1 7,g4d1 c4f7 e8e7 c3d5,1459,75,77,146,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/2bHXWV67/black#14,Kings_Gambit_Accepted Kings_Gambit_Accepted_MacLeod_Defense,https://lichess.org/training/K4b2G,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
SDdrm,r2qkbnr/1pp2pp1/p1np3p/4N3/2B1P1b1/P1N5/1PPP1PPP/R1BQ1RK1 b kq - 0 7,g4d1 c4f7 e8e7 c3d5,1459,77,88,1777,attackingF2F7 mate mateIn2 opening short,https://lichess.org/VEYdeG3x/black#14,Three_Knights_Opening Three_Knights_Opening_Other_variations,https://lichess.org/training/SDdrm,True,bottom-right 1,white,"[4, 6]","[3, 4]","[4, 4]","[5, 6]"
