PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Queen_Bishop,puzzle_ref
pq3RX,5k2/8/1p2b1Q1/4b2B/8/2N3Pq/PP5K/8 w - - 5 40,h2g1 e5d4,1185,76,100,267,endgame mate mateIn1 oneMove,https://lichess.org/qe1GzRFB#79,,True,https://lichess.org/training/pq3RX
psTN5,6k1/p1p2ppp/8/2p1Qb2/2P1n3/qr2B3/2P2PPP/1K1R3R w - - 0 23,c2b3 e4d2,993,78,86,317,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/KB7YIOIA#45,,True,https://lichess.org/training/psTN5
ptlNH,6k1/1b2Q3/1p3p1p/p2P2bP/P7/2B3q1/6B1/3R3K w - - 9 37,e7b7 g3h4 g2h3 h4h3 h1g1 g5e3,1424,74,98,917,endgame exposedKing fork long master mate mateIn3,https://lichess.org/p3jAsuBg#73,,True,https://lichess.org/training/ptlNH
pu203,r2q1r2/1p2k1p1/2b1p1Q1/1p1p2N1/3B4/b6P/5PP1/5RK1 b - - 3 25,d8e8 g6e6 e7d8 d4b6,1746,75,100,612,mate mateIn2 middlegame short,https://lichess.org/Q0qC9nUD/black#50,,True,https://lichess.org/training/pu203
pxZXG,7k/p1p5/3b2Qp/2p5/8/2P3P1/PP3qB1/7K b - - 1 36,f2g3 g6h6 h8g8 g2d5,1648,75,86,96,endgame mate mateIn2 short,https://lichess.org/xSRdN0bt/black#72,,True,https://lichess.org/training/pxZXG
pz5gf,6k1/1p5p/4p1p1/1BP5/1P1b2q1/5n2/4N1KP/1Q5R w - - 6 27,e2g3 f3h4 g2f1 g4f3 f1e1 d4c3,2077,76,94,1538,long mate mateIn3 middlegame,https://lichess.org/9BqfnEYN#53,,True,https://lichess.org/training/pz5gf
q0OPI,4r3/p1R4Q/2Pp1pp1/4kq2/1bP5/8/4NPPP/4K2R w K - 1 24,e1d1 f5d3 d1c1 b4a3,1997,76,94,4633,mate mateIn2 middlegame short,https://lichess.org/rpxhXIpW#47,,True,https://lichess.org/training/q0OPI
q2fvE,r5k1/1b1n1p2/p3pnpQ/1pq5/8/1B1P1NR1/P1P2PPP/6K1 b - - 3 23,c5c3 g3g6 f7g6 b3e6,1844,76,93,8523,deflection kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/Mx2RYMHM/black#46,,True,https://lichess.org/training/q2fvE
q2g6Y,7k/7p/3q1p1Q/3b1B2/3p3P/6r1/5P2/1R4K1 w - - 0 40,f2g3 d6g3 g1f1 d5c4 f5d3 c4d3,1871,75,95,311,endgame exposedKing long master mate mateIn3,https://lichess.org/yMBTXiAT#79,,True,https://lichess.org/training/q2g6Y
q6mOX,Q7/1pk1b1p1/p7/3pPbP1/1P1B4/P2q3P/8/R5KR w - - 2 30,a8a7 d3g3 g1f1 f5d3,1349,75,93,1739,mate mateIn2 middlegame short,https://lichess.org/EArRGcr0#59,,True,https://lichess.org/training/q6mOX
q8cqW,8/p3kpQp/4pn2/1b6/3q1N2/6P1/1p3PBP/1R1KR3 w - - 0 30,d1c2 b5a4,1613,75,95,8528,mate mateIn1 middlegame oneMove,https://lichess.org/PSqVxoHF#59,,True,https://lichess.org/training/q8cqW
qBKhf,8/pp1k4/2p5/4QB1p/1P1P2bq/8/1P2p1P1/6K1 b - - 7 45,d7d8 e5d6 d8e8 f5g6,1802,77,75,170,endgame mate mateIn2 short,https://lichess.org/GCuEmvm4/black#90,,True,https://lichess.org/training/qBKhf
qBkog,r3k2r/ppp2pp1/1b2bn1p/8/4P3/3NqPP1/PPPNK2P/R1BQ3R w kq - 3 14,e2f1 e6h3,1351,74,100,284,mate mateIn1 middlegame oneMove,https://lichess.org/OlXiWd0P#27,Mieses_Opening Mieses_Opening_Other_variations,True,https://lichess.org/training/qBkog
qJ0Bu,r2qrk2/p3n2p/2b1Q1p1/2bp2B1/8/8/PPP2PPP/RN3RK1 b - - 3 17,d8d7 g5h6,1582,75,96,526,mate mateIn1 middlegame oneMove,https://lichess.org/sERs594t/black#34,Sicilian_Defense Sicilian_Defense_Modern_Variations,True,https://lichess.org/training/qJ0Bu
qQM7R,5k1r/pp1Q2pp/8/8/4P3/2P1q2N/bP4PP/2K4R w - - 5 22,c1d1 a2b3,993,77,98,771,endgame mate mateIn1 oneMove,https://lichess.org/0EEwsyZM#43,,True,https://lichess.org/training/qQM7R
qeDq8,3r4/2k2pBp/5Q2/pB6/2P3P1/Pq5P/3KPb2/R6R w - - 1 28,d2c1 f2e3,1122,217,47,11,mate mateIn1 middlegame oneMove,https://lichess.org/YMvkXQWf#55,,True,https://lichess.org/training/qeDq8
qgQhc,6k1/pp6/2b1Q1p1/4p3/2p1q3/4B2P/PPP3PK/8 b - - 3 29,g8f8 e3h6,1262,75,98,1209,endgame mate mateIn1 oneMove,https://lichess.org/yivEHqwp/black#58,,True,https://lichess.org/training/qgQhc
qkkLZ,3k4/6bp/3pQ3/1qpP2P1/1p6/pP1P2N1/P7/1K3R1R w - - 3 33,f1f7 b5d3 b1c1 g7b2,1604,74,97,19854,endgame fork mate mateIn2 short,https://lichess.org/rcV4kIcQ#65,,True,https://lichess.org/training/qkkLZ
qqVxo,1q6/5p1k/5Bbp/2Q1P3/1p4P1/7P/8/6K1 w - - 0 43,e5e6 b8g3 g1f1 g6d3,1515,80,60,67,endgame master masterVsMaster mate mateIn2 short,https://lichess.org/gyGXRZMU#85,,True,https://lichess.org/training/qqVxo
qx5vB,r4rk1/1pp2ppp/p2p4/1n2P3/3P2nb/5NNq/PPB2P2/R1BQR1K1 w - - 1 17,g3f5 h4f2,1083,76,94,970,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ZvSLRNXE#33,Ruy_Lopez Ruy_Lopez_Steinitz_Defense,True,https://lichess.org/training/qx5vB
r3N9E,r1bqk2r/p1pn3p/2p1Q1p1/3p4/1b6/2N5/PPP2PPP/R1B1KB1R b KQkq - 0 11,e8f8 c1h6,941,78,58,110,mate mateIn1 oneMove opening,https://lichess.org/l51cZO4R/black#22,Scotch_Game Scotch_Game_Schmidt_Variation,True,https://lichess.org/training/r3N9E
r5Xq4,r6R/p1p2pk1/2P5/5q2/2Q2b2/2P5/P7/RN5K w - - 8 31,h8a8 f5h3 h1g1 f4e3,1580,74,89,1231,endgame mate mateIn2 short,https://lichess.org/dy78yHWO#61,,True,https://lichess.org/training/r5Xq4
rG9MU,r5k1/ppp4p/4Q1p1/2qp4/4p3/3P4/PPn2rPP/1RBK3R b - - 1 18,g8f8 c1h6,969,77,91,247,mate mateIn1 middlegame oneMove,https://lichess.org/osTRNDFI/black#36,Italian_Game Italian_Game_Two_Knights_Defense,True,https://lichess.org/training/rG9MU
rOPv7,Q7/2k5/8/2pQ4/2P5/1P2p1qP/7K/4b3 w - - 0 57,h2h1 g3h3 h1g1 e1f2,1420,75,99,2537,endgame mate mateIn2 short,https://lichess.org/SAmvPcHd#113,,True,https://lichess.org/training/rOPv7
rPwDy,7k/7n/1b6/8/4P1QP/Pq6/8/1K5R w - - 4 40,b1c1 b6e3,1121,77,94,162,endgame mate mateIn1 oneMove,https://lichess.org/cgTfgldU#79,,True,https://lichess.org/training/rPwDy
rYlcs,5k2/7p/1pp1Q1p1/6B1/1P6/7P/P3pqRK/8 b - - 6 42,e2e1q g5h6,1735,76,92,163,endgame mate mateIn1 oneMove,https://lichess.org/pBdK3Nh3/black#84,,True,https://lichess.org/training/rYlcs
ranRC,r5k1/6pp/bB3p2/3Qp3/p7/2P4P/4q1P1/7K b - - 1 27,g8f8 b6c5 f8e8 d5e6 e8d8 c5b6,2096,81,84,188,endgame long mate mateIn3,https://lichess.org/L3FsQecW/black#54,,True,https://lichess.org/training/ranRC
rlBbV,7Q/1pp2k2/6p1/3Pp2p/7R/4qP2/b5P1/4K2R w - - 4 40,e1d1 a2b3,1093,78,93,779,endgame mate mateIn1 oneMove,https://lichess.org/6opxKOae#79,,True,https://lichess.org/training/rlBbV
rrJng,r1bq3r/p2k1p1p/1pp2Pp1/2npQ3/5PPP/2N1P3/PP6/3RKB1R b K - 2 17,h8e8 d1d5 c6d5 f1b5,2052,77,94,1522,mate mateIn2 middlegame sacrifice short,https://lichess.org/7z3VZXdK/black#34,Semi-Slav_Defense Semi-Slav_Defense_Other_variations,True,https://lichess.org/training/rrJng
rssdV,6k1/4b2p/1p2N1p1/p2p2P1/3Pp3/2PqP3/3K4/3Q2R1 w - - 4 40,d2c1 e7a3,1480,86,87,3834,endgame mate mateIn1 oneMove,https://lichess.org/rWjtoaQp#79,,True,https://lichess.org/training/rssdV
rxf4E,r1b1B1kr/pp2np1p/1q1Bp1pQ/3nN3/8/6P1/PP3P1P/R2R2K1 b - - 3 21,e7f5 e8f7,1026,87,81,261,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ZPM7xDeU/black#42,,True,https://lichess.org/training/rxf4E
rxiME,2kr3r/p1pn1ppp/bp6/3pP3/3P3P/q1N2P2/3B1QP1/2KR2NR w - - 0 18,c1b1 a6d3,996,76,93,95,mate mateIn1 middlegame oneMove,https://lichess.org/T597tfe5#35,Owen_Defense Owen_Defense_Other_variations,True,https://lichess.org/training/rxiME
s2yLr,1k1r2r1/pp1N1p2/P1B5/3p1b1p/3Qn2q/2P1P3/1P3Pp1/R1R3K1 b - - 2 26,f5d7 d4e5 e4d6 e5d6 b8c8 c6b7,1866,76,89,88,long mate mateIn3 middlegame queensideAttack,https://lichess.org/2QG9iZhu/black#52,,True,https://lichess.org/training/s2yLr
sBcX9,1Q1R3b/3K4/5p1k/3q4/8/8/8/8 w - - 13 60,d7e8 d5e6 e8f8 h8g7,1677,74,86,239,endgame mate mateIn2 short,https://lichess.org/NZjbKx5J#119,,True,https://lichess.org/training/sBcX9
sDzWk,8/1pp1k3/3b1p2/3p4/4n1Q1/4PqPP/Pp3P2/R1B1KR2 w Q - 0 21,c1b2 d6b4 b2c3 b4c3,1197,79,78,183,mate mateIn2 middlegame short,https://lichess.org/Lt3PDslU#41,,True,https://lichess.org/training/sDzWk
sET5f,8/2p3pk/1p1bQ3/p2P1pqp/P1P5/1B3P2/2P5/5R1K w - - 2 34,f1g1 g5h4 h1g2 h4g3 g2f1 g3f3 f1e1 d6b4 c2c3 b4c3,1938,80,92,146429,deflection endgame exposedKing mate mateIn5 veryLong,https://lichess.org/8UkNrIVT#67,,True,https://lichess.org/training/sET5f
sEnM4,8/1pk2Np1/1np2np1/2Qp4/3P4/4PP2/PP2Bq1r/1KR5 b - - 4 25,f6d7 c5d6 c7c8 c1c6 b7c6 e2a6,2034,78,93,139813,deflection discoveredAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/QCePtrcj/black#50,,True,https://lichess.org/training/sEnM4
sIjh4,6k1/5p1p/p5p1/3P4/2Q1rBnb/7q/PP3P2/3R2K1 w - - 0 25,c4e4 h4f2,1337,75,91,1972,endgame mate mateIn1 oneMove,https://lichess.org/7NP8wsnJ#49,,True,https://lichess.org/training/sIjh4
sJ6fk,r1b1k2r/ppp2ppp/8/8/8/4q1N1/PPP1Bp1P/R2QK2R w KQkq - 0 16,e1f1 c8h3,903,76,84,199,mate mateIn1 middlegame oneMove,https://lichess.org/XBipHBJu#31,French_Defense French_Defense_Exchange_Variation,True,https://lichess.org/training/sJ6fk
sK2IX,8/1P1q2pk/7p/4p3/3pP2P/3P1PP1/2PbN3/1R5K w - - 0 35,b7b8q d7h3 h1g1 d2e3,854,81,95,1081,endgame mate mateIn2 short,https://lichess.org/d9zFvplk#69,,True,https://lichess.org/training/sK2IX
sNTaP,2r1k2r/4bppp/1p2p3/p3n1Pn/4P3/2Pq1N2/PP1N1P1P/2KRQ1R1 w k - 0 17,f3e5 c8c3 b2c3 e7a3,1721,75,95,4008,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/cvmJ4Dba#33,French_Defense French_Defense_Kings_Indian_Attack,True,https://lichess.org/training/sNTaP
sfZs7,r3k3/p1p5/1pnpQ3/6B1/8/8/P2K1PPP/7q b - - 3 27,e8f8 g5h6,1512,86,88,2335,endgame mate mateIn1 oneMove,https://lichess.org/Y3ENmvVj/black#54,,True,https://lichess.org/training/sfZs7
slzGA,rn2kb1r/7p/p3Qpq1/1pB5/2pPp3/2P1P3/5PPP/R3K2R b KQkq - 1 19,e8d8 c5b6,1651,76,92,666,master mate mateIn1 middlegame oneMove,https://lichess.org/rxXExuLj/black#38,,True,https://lichess.org/training/slzGA
suDH5,r3kq2/1p6/p2pQb2/3P1Pp1/2Pp4/1P6/P2B2PP/6K1 b - - 4 34,e8d8 d2a5 b7b6 a5b6,1022,77,94,7304,endgame mate mateIn2 short,https://lichess.org/Ger5peqI/black#68,,True,https://lichess.org/training/suDH5
sv8DQ,4r1k1/1p3p2/pn1bpB1R/8/2qP4/2P2P2/PPB2P2/RNQ1K1r1 w - - 7 25,e1d2 d6f4,1019,75,100,336,mate mateIn1 middlegame oneMove,https://lichess.org/KQffx4B4#49,,True,https://lichess.org/training/sv8DQ
swVgW,R3Q3/1pkr2pp/1bp2p2/1Pp5/4P3/7q/1B6/R6K w - - 0 35,h1g1 c5c4 b2d4 b6d4,1239,76,84,1111,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/5xHhk6tP#69,,True,https://lichess.org/training/swVgW
syD2I,1k5r/2pq3p/Qn3p2/4p3/1b1N4/3R2B1/5PPP/6K1 b - - 3 28,d7c8 d4c6,1175,226,63,14,master mate mateIn1 middlegame oneMove,https://lichess.org/TCXTusoa/black#56,,True,https://lichess.org/training/syD2I
tAiP4,4r2r/p3k1b1/1p2Q2p/2p5/2B1p3/BP6/3PKP1P/7q b - - 3 28,e7d8 e6d6 d8c8 c4a6,1840,77,99,793,mate mateIn2 middlegame short,https://lichess.org/flQVPiIH/black#56,,True,https://lichess.org/training/tAiP4
tDAL8,r5k1/p4ppp/2Q5/3p2q1/1PbP4/2N1K3/1P3nPP/R6R w - - 1 19,e3f2 g5f4 f2e1 f4e3 e1d1 c4b3,1960,75,93,3763,long mate mateIn3 middlegame,https://lichess.org/qWKcXLgc#37,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation,True,https://lichess.org/training/tDAL8
tFACU,r1b5/2Q5/p1p3pk/3p4/5P2/2N1q3/PPP4P/3R1K2 w - - 2 32,c7e5 c8h3,1325,76,82,335,endgame mate mateIn1 oneMove,https://lichess.org/VEBjysr9#63,,True,https://lichess.org/training/tFACU
tGWT3,3R1krr/2q4p/pp2p3/2p2p1Q/4Nb1B/2P5/PP4PP/6K1 b - - 3 23,f8g7 h4f6,1280,75,96,3832,mate mateIn1 middlegame oneMove,https://lichess.org/XHpNSjQ6/black#46,,True,https://lichess.org/training/tGWT3
tI2g2,8/3k1p2/2pQb3/p1Pp4/q2Pp1P1/7P/4B3/6K1 b - - 1 41,d7c8 e2a6,1291,75,86,1448,endgame master mate mateIn1 oneMove,https://lichess.org/8kEMw9JT/black#82,,True,https://lichess.org/training/tI2g2
tWVkR,4Q3/p1pR1pkp/3b2p1/5q2/8/2P4P/P5P1/3K4 w - - 4 34,g2g4 f5d3 d1c1 d6a3,1888,76,64,86,endgame master mate mateIn2 short,https://lichess.org/swO5n5w4#67,,True,https://lichess.org/training/tWVkR
tZ083,7k/7p/6p1/p1p2p2/1p6/3B3q/PP2Q3/5nK1 b - - 1 41,f1g3 e2e5 h8g8 d3c4 g8f8 e5f6 f8e8 c4b5,2122,74,95,10809,endgame mate mateIn4 veryLong,https://lichess.org/HKQHKfHe/black#82,,True,https://lichess.org/training/tZ083
tepI4,2r2b1r/pk2q3/1pnp3p/1P2p1p1/8/Q5B1/P2N1PPP/2R2RK1 b - - 0 24,c6d4 a3a6 b7b8 c1c8,1095,77,92,2673,mate mateIn2 middlegame short,https://lichess.org/ovztYlTx/black#48,,True,https://lichess.org/training/tepI4
tg2Ml,8/4ppk1/6pb/7p/4B2q/5P1b/6P1/1Q1R3K w - - 0 36,g2h3 h4h3 h1g1 h6e3,842,93,96,182,endgame mate mateIn2 short,https://lichess.org/DeZqewdu#71,,True,https://lichess.org/training/tg2Ml
tgOH3,4k3/8/2p1Q3/2B5/P7/2b3P1/3p1P1K/q2r4 b - - 7 41,e8d8 c5b6,1711,75,91,2231,endgame master mate mateIn1 oneMove,https://lichess.org/Nzjp5wNt/black#82,,True,https://lichess.org/training/tgOH3
tkkI7,2kr4/qp1n2Q1/2pbp3/P3NbPp/2P2P2/2B5/1P1R4/3RK3 w - - 13 30,d2d6 a7e3 e1f1 f5h3,1632,197,-6,5,mate mateIn2 middlegame short,https://lichess.org/TO2Wlcte#59,,True,https://lichess.org/training/tkkI7
tmV22,2kr3r/Q1p5/2pp3p/6p1/8/4PqB1/PbP2P1P/3RKR2 w - - 0 18,d1b1 b2c3,830,76,100,81,mate mateIn1 middlegame oneMove,https://lichess.org/pTtOxGN8#35,Englund_Gambit Englund_Gambit_Hartlaub-Charlick_Gambit,True,https://lichess.org/training/tmV22
tnwM8,r1bq3r/3kp2p/1pp5/p2NQp2/3P4/8/PPP3P1/2KR1B2 b - - 0 18,c6d5 f1b5,1542,79,60,327,mate mateIn1 middlegame oneMove,https://lichess.org/hs8Qfdmh/black#36,Alekhine_Defense Alekhine_Defense_Spielmann_Gambit,True,https://lichess.org/training/tnwM8
tpJIa,5rk1/1p6/2nP2Q1/1K1Np3/4Pp2/1B6/7P/1q6 b - - 10 48,g8h8 g6h6 h8g8 d5e7,1176,75,97,3120,doubleCheck endgame fork mate mateIn2 short,https://lichess.org/8GoEHil9/black#96,,True,https://lichess.org/training/tpJIa
tqVnx,4Q3/8/4Rp1p/2k5/2q2bP1/8/2K5/8 w - - 13 71,c2d1 c4d3 d1e1 f4g3,1924,80,80,59,endgame mate mateIn2 short,https://lichess.org/LhQlo5r1#141,,True,https://lichess.org/training/tqVnx
u4Isx,Q1b4k/2p3pp/p2b2r1/1p6/4N3/1P3Npq/1PP2P2/R3R1K1 w - - 0 26,e4g3 g6g3 f2g3 d6c5 f3d4 c5d4 e1e3 d4e3,2264,78,90,889,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/3vrPDbQx#51,,True,https://lichess.org/training/u4Isx
u56UY,r1bq1rk1/1ppn4/p2b3Q/4p3/3Pn3/2PB4/PP4PP/R4RK1 b - - 0 16,d8g5 d3c4 f8f7 c4f7,2173,77,93,6877,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/MgX8h2PA/black#32,Zukertort_Opening Zukertort_Opening_Queens_Gambit_Invitation,True,https://lichess.org/training/u56UY
u5LF9,r3kr2/ppp2Npp/8/3Bp2Q/3n2b1/3P2q1/PPP5/RNB2K1R w q - 3 14,h5h4 g4e2,1627,79,90,4148,mate mateIn1 middlegame oneMove,https://lichess.org/KSej8u9z#27,Italian_Game Italian_Game_Two_Knights_Defense,True,https://lichess.org/training/u5LF9
uFqRs,r4k2/p1p4p/1p2Q1p1/4P3/1q2b1P1/2n1B2P/PPP5/2KR4 b - - 4 25,c3d1 e3h6,1459,100,63,192,endgame mate mateIn1 oneMove,https://lichess.org/B0iFzhmu/black#50,,True,https://lichess.org/training/uFqRs
uFvRA,2k5/p4p2/2P2p2/4p3/P4b1N/1q5r/6P1/R2Q3K w - - 1 31,g2h3 b3h3 h1g1 f4e3,1914,80,86,45,endgame fork mate mateIn2 short,https://lichess.org/3HeBOH5D#61,,True,https://lichess.org/training/uFvRA
uHNVO,2kr1b1r/3bnppp/2pQ1n2/5P2/P3P3/2qB1N2/2P3PP/R4RK1 b - - 0 17,e7f5 d3a6,917,76,90,401,mate mateIn1 middlegame oneMove,https://lichess.org/HrRxMdf7/black#34,Scotch_Game Scotch_Game_Other_variations,True,https://lichess.org/training/uHNVO
uIf1a,8/5p1k/1Q1pb3/p7/2P5/P4Pq1/1P6/R5K1 w - - 0 31,g1f1 e6c4,1741,88,81,240,endgame mate mateIn1 oneMove,https://lichess.org/f2Dq1gPl#61,,True,https://lichess.org/training/uIf1a
uNbMV,1r5k/pB5p/3p2p1/5p2/5P1P/8/3n1qP1/Q6K b - - 1 33,h8g8 b7d5 g8f8 a1f6 f8e8 d5c6,2294,77,94,7330,endgame long mate mateIn3,https://lichess.org/WvaHH7C8/black#66,,True,https://lichess.org/training/uNbMV
uQjrm,r3kr2/1b3p1p/4pQp1/p3P3/2Bp1PP1/P3q3/1PPR3P/2K4R b q - 0 23,b7h1 c4b5 h1c6 b5c6,915,76,91,334,mate mateIn2 middlegame short,https://lichess.org/vOCKWq8z/black#46,,True,https://lichess.org/training/uQjrm
uSPzW,r1bq2kr/pp1nb2p/4PpBQ/3p4/3B1P2/8/PPP3PP/R3K2R b KQ - 0 15,e7f8 g6f7,1404,76,94,1054,mate mateIn1 middlegame oneMove,https://lichess.org/JiBeExrX/black#30,French_Defense French_Defense_Steinitz_Variation,True,https://lichess.org/training/uSPzW
uWqVo,B3k2r/4n1pp/pbpp4/4n3/PP6/N1P3Pq/4NP2/R1BQ1bK1 w k - 0 18,d1f1 e5f3,898,81,83,186,mate mateIn1 middlegame oneMove,https://lichess.org/XXtEOuhH#35,Kings_Pawn_Game Kings_Pawn_Game_Other_variations,True,https://lichess.org/training/uWqVo
ua3SC,r1bq1b1r/pp1k2pp/2p5/3NQ3/2BP4/P7/1P3PPP/n1BK3R b - - 0 14,c6d5 c4b5,1659,84,78,843,mate mateIn1 middlegame oneMove,https://lichess.org/obKX2S7X/black#28,Italian_Game Italian_Game_Two_Knights_Defense,True,https://lichess.org/training/ua3SC
ufNZH,r2r2k1/pp1b4/4p2Q/5P2/8/2P3qP/PPB2pP1/5R1K b - - 1 27,e6f5 c2b3 d7e6 b3e6,1481,74,95,17066,master mate mateIn2 middlegame short,https://lichess.org/Sfyn9jLe/black#54,,True,https://lichess.org/training/ufNZH
uk2Nm,1r6/5rkp/p2bQ3/q2p3P/2nP4/2p2N2/PP3P2/1KB3R1 b - - 1 27,g7f8 c1h6 f7g7 h6g7,1893,125,67,41,mate mateIn2 middlegame short,https://lichess.org/2ra53zdY/black#54,,True,https://lichess.org/training/uk2Nm
upk3N,8/2p2Qpk/p2q3p/1p3p2/4b3/1PB4n/1P4P1/R5K1 w - - 0 28,g2h3 d6g3 g1f1 e4d3,1760,94,88,95,endgame mate mateIn2 short,https://lichess.org/YaRNeaKe#55,,True,https://lichess.org/training/upk3N
uxSnO,r3k1r1/p1p4p/1p2pQ2/8/3P4/8/PPP2P1P/R3KBq1 b Qq - 0 22,g1g6 f1b5 c7c6 b5c6,1026,85,92,1028,endgame mate mateIn2 short,https://lichess.org/cP2Ye12O/black#44,,True,https://lichess.org/training/uxSnO
v16Ph,4k3/1p6/pbp1Q3/6p1/2P2p1r/P7/1qB2PPB/3b2K1 b - - 3 41,e8d8 e6d6 d8e8 c2g6,1671,83,77,45,fork mate mateIn2 middlegame short,https://lichess.org/CmuM6D1l/black#82,,True,https://lichess.org/training/v16Ph
v1YUs,8/1R3Qpk/2B1p2p/3p1b1P/3P1q2/7P/P6K/8 w - - 0 30,h2g2 f5e4 g2g1 f4g3 g1f1 e4d3,1966,74,96,12783,endgame long mate mateIn3,https://lichess.org/klIFUVCp#59,,True,https://lichess.org/training/v1YUs
v8uQE,7k/8/p6p/1b4pQ/1P1qPp2/P5PB/2nr3P/4R2K b - - 6 37,c2e1 h5h6 h8g8 h3e6,1438,75,95,22495,endgame mate mateIn2 short,https://lichess.org/kGA0gYQX/black#74,,True,https://lichess.org/training/v8uQE
vBQtu,1kb5/p3Q3/1p1R4/3pP3/3q4/1P4P1/P2K3P/8 w - - 8 43,d2c2 c8f5 c2c1 d4c3 c1d1 f5g4,1905,75,95,11778,endgame long mate mateIn3,https://lichess.org/PRbGrOqJ#85,,True,https://lichess.org/training/vBQtu
vETfD,3k1r2/1pp4p/3bQ3/5pp1/5P1r/4B2q/PP3PRP/3R3K b - - 1 27,h4h6 d1d6 c7d6 e3b6,1449,74,97,8876,mate mateIn2 middlegame sacrifice short,https://lichess.org/EqRhRuiV/black#54,,True,https://lichess.org/training/vETfD
vHun1,2Q5/p3ppkp/3p1p1b/3N4/6rP/P5Pq/1PP2P2/1R4K1 w - - 3 27,d5e7 g4g3 f2g3 h6e3,1549,76,96,23448,endgame mate mateIn2 sacrifice short,https://lichess.org/VQDUBFqU#53,,True,https://lichess.org/training/vHun1
vOFBs,8/p4k2/Pb1Q4/3PP1pp/7K/6P1/7P/5q2 w - - 0 48,h4h5 f1h3 h5g5 b6e3,1384,76,85,65,endgame mate mateIn2 short,https://lichess.org/TQjohPZZ#95,,True,https://lichess.org/training/vOFBs
vSnDt,1Q6/5p1k/4p1p1/2b2q1p/1P3R2/3P1P2/P5PP/3n2K1 w - - 0 35,g1f1 f5d3 f1e1 c5f2,1575,75,87,102,endgame mate mateIn2 short,https://lichess.org/qMSlYxz2#69,,True,https://lichess.org/training/vSnDt
vYyOA,4r2k/8/p6Q/1p6/2p5/2Pb1Bq1/PK4P1/8 b - - 0 31,h8g8 f3d5 e8e6 d5e6,1152,78,100,698,endgame mate mateIn2 short,https://lichess.org/QkIyA5PR/black#62,,True,https://lichess.org/training/vYyOA
vbxab,B3k2r/p2np2p/6pb/2p2q2/Q7/2Nn2P1/PP2NP1P/3R1K1R w k - 5 19,f2f3 f5h3 f1g1 h6e3,2135,77,62,110,mate mateIn2 middlegame short,https://lichess.org/67t3v7xp#37,,True,https://lichess.org/training/vbxab
vfB5R,6k1/5p1p/P2b2p1/8/6P1/3q3P/6Q1/1R5K w - - 3 37,g2b7 d3h3 h1g1 d6c5,1903,101,85,90,endgame mate mateIn2 short,https://lichess.org/DvR02gzb#73,,True,https://lichess.org/training/vfB5R
vfiLc,6k1/p6p/1p4R1/3bB3/2pPp1Q1/2P3PK/2P2q1P/5r2 b - - 0 31,h7g6 g4g6 g8f8 e5d6,1721,108,71,70,endgame mate mateIn2 short,https://lichess.org/qTysFF23/black#62,,True,https://lichess.org/training/vfiLc
vgj5L,r1b3k1/pp4nB/7Q/3p2N1/3b2q1/8/PPP3PP/7K b - - 3 27,g8f8 h6d6 f8e8 h7g6,1484,74,91,1794,mate mateIn2 middlegame short,https://lichess.org/BjMMwUWa/black#54,,True,https://lichess.org/training/vgj5L
vlZLL,5Q2/p1q4p/2np2p1/3B4/7k/8/P5PK/8 b - - 1 39,c6e5 f8h6 h4g4 d5e6,2080,75,98,830,endgame mate mateIn2 short,https://lichess.org/rE34HWu1/black#78,,True,https://lichess.org/training/vlZLL
vnTy9,r1b2k1r/pp2n2p/3NNpp1/q7/2BpP3/4Q3/PP3PPP/5K1R b - - 0 17,c8e6 e3h6 f8g8 c4e6,1745,74,93,3473,intermezzo mate mateIn2 middlegame short,https://lichess.org/UZSfivgj/black#34,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit,True,https://lichess.org/training/vnTy9
vxWHR,8/4Q3/p2pB1k1/3Pb3/1P6/5q2/P7/5K2 w - - 31 54,f1e1 e5c3,1623,94,62,256,endgame mate mateIn1 oneMove,https://lichess.org/0L6AiD93#107,,True,https://lichess.org/training/vxWHR
vz1IN,r2r2k1/pp3p2/2n1bpNQ/q3pB2/PbpP4/6P1/1P3P1P/R4RK1 b - - 8 23,f7g6 f5e6,1748,77,92,1408,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/uQHUJvGn/black#46,,True,https://lichess.org/training/vz1IN
wDhN2,7k/2p5/5p1p/2q5/4p1BQ/2N5/3r2PP/5K2 b - - 3 36,c5c3 h4h6 h8g8 g4e6,1194,77,94,1240,endgame mate mateIn2 short,https://lichess.org/jRAtUrQh/black#72,,True,https://lichess.org/training/wDhN2
