PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rooks,puzzle_ref
MpTqx,4r1k1/pR4R1/6p1/3prp2/8/8/P6P/7K b - - 7 37,g8f8 b7f7,1014,82,89,1956,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/3EzkI4Yu/black#74,,True,https://lichess.org/training/MpTqx
R2P9Z,2r3k1/p1qn1r1p/3bp1Q1/1p1p2P1/3P4/P3BN1R/1PP2P2/2K4R b - - 0 22,h7g6 h3h8 g8g7 h1h7,1014,133,89,36,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/Ygqym35n/black#44,,True,https://lichess.org/training/R2P9Z
ikNq4,3R2R1/pp2kp2/5p2/7p/2q4P/P7/1P6/1K6 b - - 7 40,c4h4 g8e8,1014,82,94,213,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/Km9G2dYL/black#80,,True,https://lichess.org/training/ikNq4
4hprd,4r3/8/1pR4B/6PP/2P3k1/8/P4K2/4r3 w - - 3 38,c6f6 e8e2,1014,79,83,289,endgame mate mateIn1 oneMove,https://lichess.org/C37trnmc#75,,True,https://lichess.org/training/4hprd
o0SWX,1k3r2/p6p/1b6/3RP3/3P3P/P1R1Kr2/1P3P2/8 w - - 0 36,e3e4 f8f4,1014,78,100,244,endgame mate mateIn1 oneMove,https://lichess.org/jJLYKVhQ#71,,True,https://lichess.org/training/o0SWX
X7IRw,8/7k/2pp4/7n/2PN3r/4P1rP/PR5K/4R3 w - - 4 41,d4f5 h4h3,1015,77,95,4956,endgame mate mateIn1 oneMove,https://lichess.org/H7BymHQX#81,,True,https://lichess.org/training/X7IRw
IoUj8,5rR1/ppp3Qk/5q1p/4p2P/2n1P3/2P2r2/PP2K3/6R1 b - - 3 29,f6g7 g1g7,1015,95,94,2297,endgame mate mateIn1 oneMove,https://lichess.org/eLEtvA8u/black#58,,True,https://lichess.org/training/IoUj8
lw0iA,8/2p2R2/p3p1kp/P2pP1p1/2pP2P1/7P/3q4/5R1K b - - 0 40,d2d4 f1f6,1015,82,86,106,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/8teK7nsi/black#80,,True,https://lichess.org/training/lw0iA
aVboA,8/2R2Rp1/1r2p1kp/3p4/3P2P1/2P1K2n/4NP2/4r3 b - - 0 37,b6b2 f7g7 g6f6 c7f7,1015,75,98,639,endgame mate mateIn2 short,https://lichess.org/Pfl2N0Mo/black#74,,True,https://lichess.org/training/aVboA
me7ag,1r6/3k4/4p3/p1p5/2p4P/P1P5/4R1P1/1rK1R3 w - - 2 38,c1c2 b8b2,1015,96,95,6409,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/XP1DhpM6#75,,True,https://lichess.org/training/me7ag
9hRY6,r7/pp3R1p/1b1pk3/1p2p3/4P1b1/2P5/PP4PP/5R1K b - - 2 23,g4e2 f1f6,1016,88,95,1122,endgame mate mateIn1 oneMove,https://lichess.org/TfVQQPhA/black#46,,True,https://lichess.org/training/9hRY6
b1JPG,1k5r/R1p2R2/8/1NBp4/6p1/4P1P1/PP5r/6K1 w - - 0 41,a7c7 h2h1 g1g2 h8h2,1016,76,84,76,endgame mate mateIn2 short,https://lichess.org/50SGjWyh#81,,True,https://lichess.org/training/b1JPG
6P7AE,1r4k1/1q3r1p/b3p1Q1/2ppP3/p4PP1/P7/1PP4R/2KN3R b - - 0 26,h7g6 h2h8 g8g7 h1h7,1016,76,100,120,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/SZ8whQGg/black#52,,True,https://lichess.org/training/6P7AE
Xto2R,8/kp6/7P/P3R3/8/8/r5r1/4R1K1 w - - 0 47,g1f1 a2f2,1016,77,100,146,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/scw7FNyv#93,,True,https://lichess.org/training/Xto2R
8PhOx,7k/8/4NpR1/8/6P1/8/Pr4r1/4R1K1 w - - 1 32,g1f1 b2f2,1016,79,97,1063,endgame mate mateIn1 oneMove,https://lichess.org/DbXK9IOY#63,,True,https://lichess.org/training/8PhOx
b3TFZ,5R2/pp2r1kp/4N1r1/1bqp2Q1/8/8/PP4PP/5R1K b - - 5 35,e7e6 f1f7,1016,79,94,4215,mate mateIn1 middlegame oneMove,https://lichess.org/HiSDHoIW/black#70,,True,https://lichess.org/training/b3TFZ
Ue0Z4,5R1k/7p/6pq/p7/2K5/2P5/2P5/5R2 b - - 1 39,h8g7 f1f7,1016,90,95,250,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/s6K3HLKQ/black#78,,True,https://lichess.org/training/Ue0Z4
15lLp,r5k1/pp3r1p/n2p1pQ1/3Pp3/4P3/2NB1P1R/PP3q2/2K4R b - - 0 18,h7g6 h3h8 g8g7 h1h7,1017,77,97,9386,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/0nbVdmf8/black#36,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,True,https://lichess.org/training/15lLp
Ib0xT,6k1/p4ppp/8/3N4/5P2/3P4/1r2r1PP/R2K3R w - - 1 30,a1c1 b2d2,1017,77,98,3748,endgame mate mateIn1 oneMove,https://lichess.org/rEqAn83S#59,,True,https://lichess.org/training/Ib0xT
TBVmi,1r6/p7/bp2R2R/3pPpk1/3Pn3/2P3P1/7P/6K1 b - - 0 42,e4c3 e6g6,1017,76,98,425,endgame mate mateIn1 oneMove,https://lichess.org/ReuqzPSu/black#84,,True,https://lichess.org/training/TBVmi
HgaZj,1k6/7R/4p3/8/3PK3/1Pr2rP1/P6P/R7 w - - 3 36,a1d1 c3e3,1017,88,93,221,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/m3wdEYkc#71,,True,https://lichess.org/training/HgaZj
B2MlT,r3r1k1/1pq2p2/p5p1/2p3P1/3Q1P2/1P2N2R/P3K3/7R b - - 0 30,c5d4 h3h8 g8g7 h1h7,1018,76,84,239,endgame mate mateIn2 short,https://lichess.org/d5b6m4hw/black#60,,True,https://lichess.org/training/B2MlT
tO6YN,5r2/5p2/p6k/1p1p1pRp/4rP2/PKP5/1P6/7R b - - 3 30,e4f4 h1h5,1018,77,90,185,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/720tZEQI/black#60,,True,https://lichess.org/training/tO6YN
gyTUQ,2R2bk1/1p2qR1p/4P1p1/4P3/p7/6P1/P4P1P/6K1 b - - 9 35,e7e6 c8f8,1019,77,93,996,endgame master mate mateIn1 oneMove,https://lichess.org/C3Qb0p3T/black#70,,True,https://lichess.org/training/gyTUQ
j6cLX,8/8/p7/4Rkp1/1p6/1Prr4/5PK1/4R3 b - - 6 42,f5f4 e1e4,1019,88,93,917,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/l5eZqGdg/black#84,,True,https://lichess.org/training/j6cLX
z4xqf,2k5/ppp4R/2p5/8/4P3/1P3P2/P1P1KP1P/RN1r2r1 w - - 3 18,h2h4 g1e1,1019,84,91,1489,endgame mate mateIn1 oneMove,https://lichess.org/6Brn3ztR#35,,True,https://lichess.org/training/z4xqf
s25Y8,4r1k1/R5R1/3p4/p1p1p2p/6pP/6K1/P5P1/2r5 b - - 1 34,g8f8 a7f7,1019,96,91,1879,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/2yv4q3op/black#68,,True,https://lichess.org/training/s25Y8
TwlGr,6k1/pp5p/4p1p1/4P2r/P1pP3r/2P1RpR1/1P3P1P/7K w - - 4 30,e3f3 h4h2 h1g1 h2h1 g1g2 h5h2,1019,83,84,146,endgame long mate mateIn3 rookEndgame,https://lichess.org/gTbaFFTy#59,,True,https://lichess.org/training/TwlGr
bW0VL,5bk1/p7/2N5/2p5/8/2P4P/Pr4rP/3RR1K1 w - - 1 28,g1f1 b2f2,1019,87,100,34,endgame mate mateIn1 oneMove,https://lichess.org/NcLjTQdh#55,,True,https://lichess.org/training/bW0VL
PXiVl,8/6Rk/8/7p/5p2/1q3P1K/8/6R1 b - - 3 52,h7h6 g1g6,1019,78,91,872,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/0Wu9Pfjw/black#104,,True,https://lichess.org/training/PXiVl
vYqSl,4R2R/5kp1/6p1/1p3pq1/5p2/8/8/5K2 b - - 3 48,g5g3 h8f8,1019,76,83,123,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/HbTAdI7t/black#96,,True,https://lichess.org/training/vYqSl
3BLPo,4r3/r7/p5R1/1p3k2/5p2/3ppK2/P6P/6R1 b - - 1 42,e8f8 g1g5,1019,80,92,5152,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/7LHN8mSz/black#84,,True,https://lichess.org/training/3BLPo
H8R27,6k1/pp3pp1/7p/PPp1b1r1/2PpPp2/3P1Pr1/4RQBq/6RK w - - 0 35,h1h2 g5h5 g2h3 h5h3,1019,76,96,2698,mate mateIn2 middlegame short,https://lichess.org/uvdKLxKS#69,,True,https://lichess.org/training/H8R27
5CqEo,4r1k1/1R4R1/5p2/3p4/P2q1P2/2p5/5N1P/6K1 b - - 2 33,g8f8 b7f7,1019,86,93,995,endgame mate mateIn1 oneMove,https://lichess.org/O54ENbbZ/black#66,,True,https://lichess.org/training/5CqEo
DMeR9,8/6pk/7p/1PR5/3P4/7P/1r4r1/4R1K1 w - - 4 49,g1f1 b2f2,1019,172,100,6,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/RPmDzYNM#97,,True,https://lichess.org/training/DMeR9
TRcQ2,8/6pk/7p/8/2P5/3R1P2/1r3rPP/3R1K2 w - - 1 38,f1e1 b2e2,1019,78,97,905,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/c11q5Eas#75,,True,https://lichess.org/training/TRcQ2
FGfTI,6k1/4bpB1/p3p2Q/6P1/4PP2/1p1r4/2r1N2P/2K5 w - - 0 30,c1b1 d3d1 e2c1 d1c1,1020,83,94,356,endgame mate mateIn2 short,https://lichess.org/aJ0MZIqo#59,,True,https://lichess.org/training/FGfTI
ixdDJ,8/5pk1/1p6/2p3pp/6N1/2RP3P/r5r1/4RK2 w - - 0 40,g4e3 a2f2,1020,77,71,101,endgame mate mateIn1 oneMove,https://lichess.org/hH30Ao4S#79,,True,https://lichess.org/training/ixdDJ
gnKJw,6k1/8/p7/1p4p1/3P1N2/P1P2PK1/1r5r/R3R3 w - - 0 38,f4d5 b2g2,1020,75,100,1369,endgame mate mateIn1 oneMove,https://lichess.org/aeOaYn9X#75,,True,https://lichess.org/training/gnKJw
AXEd8,2r1rk2/pp1R2Rp/6p1/4ppn1/7P/8/1K3PP1/8 b - - 0 30,g5e6 d7f7,1020,76,83,160,endgame mate mateIn1 oneMove,https://lichess.org/NEfRfXhV/black#60,,True,https://lichess.org/training/AXEd8
eptMA,6k1/1r5p/6b1/p2pPpP1/B1pP1P2/2P5/P3R3/1rK1R3 w - - 8 38,c1c2 b7b2,1020,85,92,2734,endgame mate mateIn1 oneMove,https://lichess.org/CZSRHFu1#75,,True,https://lichess.org/training/eptMA
dJe1K,3r2kR/5p2/p1b1p1p1/2p3P1/1p6/1B5R/PPPr3P/4K3 b - - 9 32,g8g7 h3h7,1020,76,95,1804,endgame mate mateIn1 oneMove,https://lichess.org/n8Qr4k0Y/black#64,,True,https://lichess.org/training/dJe1K
2hNIb,8/2r4p/2p5/r1Pk2p1/1R2R1P1/7P/5PK1/8 b - - 0 39,a5c5 b4d4,1020,197,89,25,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/pBqhQPA7/black#78,,True,https://lichess.org/training/2hNIb
NmaNv,8/2R5/3p2k1/3Pp3/2P1P1P1/5Pb1/1r5r/4BRK1 w - - 3 45,e1g3 b2g2,1020,77,93,82,endgame master mate mateIn1 oneMove,https://lichess.org/RqrI6ONu#89,,True,https://lichess.org/training/NmaNv
Z8XcS,5r2/8/p3pr1k/Pp1p2Rp/1PpP1P2/2P1K3/8/7R b - - 7 48,f6f5 h1h5,1021,75,97,326,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/EZ74JMFB/black#96,,True,https://lichess.org/training/Z8XcS
p8fxV,1k5r/1p3pp1/p2b4/3N4/P5p1/2NP4/1PP2P1r/R3R1K1 w - - 0 29,c3e4 h2h1 g1g2 h8h2,1021,83,93,184,mate mateIn2 middlegame short,https://lichess.org/VA3MYY4K#57,,True,https://lichess.org/training/p8fxV
Z3Fw5,4r1k1/1R4R1/2p1r1p1/2np4/8/P7/1P1K1P2/8 b - - 2 31,g8f8 b7f7,1021,80,89,175,endgame mate mateIn1 oneMove,https://lichess.org/FavGZZjf/black#62,,True,https://lichess.org/training/Z3Fw5
KEYxn,3r3k/pppr1Rb1/6R1/7Q/3P4/1qN1P2P/1n5K/8 b - - 1 32,h8g8 g6g7,1021,76,99,607,mate mateIn1 middlegame oneMove,https://lichess.org/t9oiSFML/black#64,,True,https://lichess.org/training/KEYxn
SNh8F,r7/2R2p2/r2p1k2/4p2p/1p3P2/1q6/P1R1QP1P/1K6 w - - 0 33,a2b3 a6a1 b1b2 a8a2,1021,81,75,92,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/bGaogCvX#65,,True,https://lichess.org/training/SNh8F
x84Xr,2r3k1/5pp1/7p/3R1P2/ppr5/1N3B2/P5PP/1K6 w - - 0 36,b3d2 c4c1 b1b2 c8c2,1021,77,100,261,endgame mate mateIn2 short,https://lichess.org/9wqoOTyk#71,,True,https://lichess.org/training/x84Xr
cUiHm,2k4r/pp3pp1/8/2N5/5B2/3PRpPr/PP3P2/6K1 w - - 3 24,e3f3 h3h1 g1g2 h8h2,1022,76,83,228,endgame mate mateIn2 short,https://lichess.org/FIy9KMUZ#47,,True,https://lichess.org/training/cUiHm
3v2PL,5r2/pp6/3p1r2/2pPpBR1/2P4k/P2P4/1P5K/6R1 b - - 0 38,f6f5 g1g4,1022,82,92,3013,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/AxZAdNfB/black#76,,True,https://lichess.org/training/3v2PL
ImjxZ,r1k5/2p3pp/3pqb2/1Q6/4RP2/1PP5/1K4PP/r5NR w - - 3 25,e4e6 a8a2,1022,76,96,1761,mate mateIn1 middlegame oneMove,https://lichess.org/zaoeQrdh#49,,True,https://lichess.org/training/ImjxZ
klItm,2k4r/B1p2p2/8/7r/6p1/8/PPP2PP1/R2R2K1 w - - 2 21,g2g3 h5h1 g1g2 h8h2,1022,76,98,1647,endgame mate mateIn2 short,https://lichess.org/Oe5viqsi#41,,True,https://lichess.org/training/klItm
PNIUw,3qr1kQ/5pb1/3p2p1/3Pp1P1/1pP5/pP6/P4P1R/1K5R b - - 2 33,g7h8 h2h8 g8g7 h1h7,1022,80,84,315,endgame mate mateIn2 short,https://lichess.org/xoZDdcgq/black#66,,True,https://lichess.org/training/PNIUw
9HDAt,1k1r1n1r/1R4R1/p2p4/1p1Ppb2/7p/2N4P/PPP4K/8 b - - 3 30,b8c8 g7c7,1023,93,94,364,mate mateIn1 middlegame oneMove,https://lichess.org/gudzahlP/black#60,,True,https://lichess.org/training/9HDAt
zmujn,4r1k1/1R4R1/5p1p/6pP/8/6P1/3prPK1/8 b - - 1 43,g8f8 b7f7,1023,75,98,1722,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/QqzWhiZt/black#86,,True,https://lichess.org/training/zmujn
xQCiF,8/2rRk3/5p1p/p1r1p2P/Bpb3P1/5P2/3R4/6K1 b - - 1 35,e7e6 d2d6,1023,82,95,1510,endgame mate mateIn1 oneMove,https://lichess.org/28IrzFfb/black#70,,True,https://lichess.org/training/xQCiF
oXxoo,8/1bR5/4Bp1k/p3pP2/Pp5p/1P5P/3r2r1/4RK2 w - - 5 44,c7b7 d2f2,1024,75,100,312,endgame mate mateIn1 oneMove,https://lichess.org/28R141A3#87,,True,https://lichess.org/training/oXxoo
30LpF,r3r1k1/2R3R1/4p1Pp/5p1b/p7/P7/1P3P2/K7 b - - 0 39,g8f8 c7f7,1024,75,100,129,endgame mate mateIn1 oneMove,https://lichess.org/7Xqw1ceh/black#78,,True,https://lichess.org/training/30LpF
5uCi8,3r1k2/R4R2/p1p2p2/1p6/4P1P1/5PK1/2r5/3q4 b - - 3 41,f8e8 a7e7,1024,77,100,401,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/MXUZ0quv/black#82,,True,https://lichess.org/training/5uCi8
PuNFl,4r1k1/1R4R1/8/p1p5/2P4P/7K/P5P1/3q4 b - - 3 37,g8f8 b7f7,1024,76,100,385,endgame master masterVsMaster mate mateIn1 oneMove queenRookEndgame,https://lichess.org/VhMZJt99/black#74,,True,https://lichess.org/training/PuNFl
dpeh6,2r3kQ/p4p1p/1pq1p1p1/6P1/2P4R/5PP1/P3P1K1/7R b - - 0 29,g8h8 h4h7 h8g8 h7h8 g8g7 h1h7,1024,79,63,77,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/lXYkpmt4/black#58,,True,https://lichess.org/training/dpeh6
3YWIO,2R1R3/3r1kp1/2pr3p/1p3P2/2p3P1/8/6PK/8 b - - 3 43,c4c3 e8f8 f7e7 c8e8,1024,76,98,1707,endgame mate mateIn2 rookEndgame short,https://lichess.org/Fs7DUUKQ/black#86,,True,https://lichess.org/training/3YWIO
jtOOE,8/1pkb3R/p7/8/8/5B2/Pr3rP1/1K1R4 w - - 0 39,b1c1 f2c2,1024,75,99,859,endgame mate mateIn1 oneMove,https://lichess.org/QxVqXehR#77,,True,https://lichess.org/training/jtOOE
fpWhE,7r/pp1n2kr/2p5/4p3/2P3p1/P3B1P1/1P1RB2P/3N2Kb w - - 0 29,g1h1 h7h2 h1g1 h2h1 g1g2 h8h2,1025,79,81,74,long mate mateIn3 middlegame,https://lichess.org/HfA3G5US#57,,True,https://lichess.org/training/fpWhE
4Camx,r7/5ppk/2n1b2p/1p3p2/1Q1N4/2P5/r1P2PPP/1K5R w - - 4 24,d4c6 a2a1 b1b2 a8a2,1025,77,85,3232,endgame mate mateIn2 queensideAttack short,https://lichess.org/PWtDFllL#47,,True,https://lichess.org/training/4Camx
EDplN,r7/4b3/4p2p/p5p1/4pkP1/2P1R3/PP1r1P1P/4RK2 b - - 4 30,a8f8 e3e4 f4f3 e1e3,1025,117,57,27,endgame mate mateIn2 short,https://lichess.org/ImNNWyWR/black#60,,True,https://lichess.org/training/EDplN
Df6Qm,8/pp6/3R2R1/4kp2/P3p2b/1P2P3/2r2qNK/8 b - - 0 45,c2c1 g6e6,1025,77,100,732,endgame master mate mateIn1 oneMove,https://lichess.org/JWHONWFi/black#90,,True,https://lichess.org/training/Df6Qm
OcZsh,8/8/2Rkpp2/6p1/p2P3r/P3K3/1r3PP1/2R5 b - - 3 38,d6d5 c1c5,1026,80,99,1249,endgame master masterVsMaster mate mateIn1 oneMove rookEndgame,https://lichess.org/Ra1NzqWL/black#76,,True,https://lichess.org/training/OcZsh
7hqnG,rr3k2/6p1/3bp1P1/2pp4/p2P4/P1P1q3/1PKN3R/5R2 b - - 3 28,f8e7 f1f7 e7e8 h2h8 d6f8 h8f8,1026,115,56,56,long mate mateIn3 middlegame,https://lichess.org/UTPpumlD/black#56,,True,https://lichess.org/training/7hqnG
54vM4,r5k1/1b3p2/p1pr1PpR/4p3/2p1P3/2N5/PPP4R/1K6 b - - 2 25,d6f6 h6h8 g8g7 h2h7,1026,76,64,75,endgame mate mateIn2 short,https://lichess.org/757xFhlo/black#50,,True,https://lichess.org/training/54vM4
gEMcG,1rbqr1kQ/5pb1/pn1p2p1/3Pp1P1/4P3/2NpB3/PP2NP1R/2K4R b - - 1 23,g7h8 h2h8 g8g7 h1h7,1026,77,86,270,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/nq249BYj/black#46,,True,https://lichess.org/training/gEMcG
s6kLx,1r6/4Rkp1/8/2Pp1pr1/1n1P4/8/1P4P1/4R1K1 b - - 2 39,f7f6 e1e6,1026,77,94,373,endgame master mate mateIn1 oneMove,https://lichess.org/LSG4IDJF/black#78,,True,https://lichess.org/training/s6kLx
b6dU3,8/6R1/5p1k/4p2p/1p2P2P/1rr2P2/5P1K/6R1 b - - 0 36,c3f3 g1g6,1027,77,81,88,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/NuFz1mWj/black#72,,True,https://lichess.org/training/b6dU3
qRDDJ,6k1/p1p2pp1/4p2p/4P3/1P3P2/1BR3P1/P2r2r1/4K2R w K - 1 26,h1f1 g2e2,1027,80,94,302,endgame master mate mateIn1 oneMove,https://lichess.org/M2TcuiYN#51,,True,https://lichess.org/training/qRDDJ
F2RJU,r7/1R3R2/2p1k2r/2Pp4/4p1pp/4P3/P5PP/6K1 b - - 2 31,a8a2 b7e7,1027,86,94,3095,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/DpccVZNq/black#62,,True,https://lichess.org/training/F2RJU
X9CdL,8/8/R1p1P3/8/PP6/2k5/r4r2/3R1K2 w - - 10 57,f1e1 a2e2,1027,85,93,795,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/5SxKYwN9#113,,True,https://lichess.org/training/X9CdL
CnPwB,r5k1/pb3r1R/1p2p1p1/3pPp2/3P2Q1/3n2P1/PP2KPP1/7R b - - 0 22,f5g4 h7h8 g8g7 h1h7,1027,76,99,1850,endgame kingsideAttack mate mateIn2 short,https://lichess.org/X3Ma8iRB/black#44,,True,https://lichess.org/training/CnPwB
80Gyr,6k1/1pp2r1R/2nrQpp1/p2pp3/3PqP2/2P1PN2/PP3P2/2K4R b - - 0 23,d6e6 h7h8 g8g7 h1h7,1028,314,-100,2,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/jsWSaE39/black#46,,True,https://lichess.org/training/80Gyr
86r4l,2k2b1r/pp1r1pp1/2Q1p2p/q3P2P/3P1n2/1R4N1/P4BP1/1R4K1 b - - 0 22,b7c6 b3b8 c8c7 b1b7,1028,81,90,350,mate mateIn2 middlegame queensideAttack short,https://lichess.org/hyKqCUth/black#44,,True,https://lichess.org/training/86r4l
505al,4r3/r4p1p/p1kR2p1/1p6/2p5/2P5/PP3P1P/3R3K b - - 4 27,c6c5 d1d5,1028,123,87,24,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/SAOlPOlj/black#54,,True,https://lichess.org/training/505al
lXJfY,5k2/p3p3/Pp3p2/2pPn2B/2P5/1P1NR3/r5r1/4RK2 w - - 2 46,d3e5 a2f2,1028,75,98,1640,endgame master mate mateIn1 oneMove,https://lichess.org/lAATkII9#91,,True,https://lichess.org/training/lXJfY
Yqqln,r7/1pR4R/5pk1/p4b2/P7/2P1P1P1/1P1r4/4K3 b - - 2 33,d2b2 c7g7,1028,77,100,162,endgame mate mateIn1 oneMove,https://lichess.org/V1CZwUgb/black#66,,True,https://lichess.org/training/Yqqln
pHKjm,2N3k1/3R2pp/4p3/4p3/4P3/8/1r4r1/4R1K1 w - - 2 28,g1f1 b2f2,1028,76,87,263,endgame master mate mateIn1 oneMove,https://lichess.org/XD3ysLZK#55,,True,https://lichess.org/training/pHKjm
mlLJO,4rR2/1b2rQk1/pp1q3p/3p2bp/3P4/P3P3/1P4P1/1B1N1RK1 b - - 4 30,e7f7 f1f7,1029,78,84,152,mate mateIn1 middlegame oneMove,https://lichess.org/6Of1bm5B/black#60,,True,https://lichess.org/training/mlLJO
BpSje,r5k1/5r1p/4p1Q1/q1PpPp2/3Pn2R/p5PR/1B5P/6K1 b - - 0 30,h7g6 h4h8 g8g7 h3h7,1029,77,95,2678,mate mateIn2 middlegame short,https://lichess.org/7i55ykcI/black#60,,True,https://lichess.org/training/BpSje
yimF2,8/R7/8/1P6/2r3pr/5RKP/1k3PP1/8 w - - 0 49,h3g4 c4g4,1029,78,95,3350,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/nssef3h9#97,,True,https://lichess.org/training/yimF2
gT6VJ,r1b3R1/pp3k1p/1np2p2/2q5/4P3/2N3R1/PPP3PP/5K2 b - - 9 22,c8e6 g3g7,1029,91,75,42,mate mateIn1 middlegame oneMove,https://lichess.org/pHOllf7b/black#44,,True,https://lichess.org/training/gT6VJ
NjOXQ,rn2R3/3r1kp1/pp3pp1/1P1Q4/P2P4/6P1/5PP1/4R1K1 b - - 0 31,d7d5 e1e7,1029,76,100,321,endgame mate mateIn1 oneMove,https://lichess.org/8y5Ou5tm/black#62,,True,https://lichess.org/training/NjOXQ
d5E3W,4r1k1/p2R2Rp/1p6/2p5/2Pp2K1/1P1r4/P7/8 b - - 2 40,g8f8 d7f7,1029,78,99,656,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/OOaMMRHb/black#80,,True,https://lichess.org/training/d5E3W
frYHD,8/pp5k/8/3N2p1/8/1B4P1/Pr4r1/4R1K1 w - - 0 37,g1f1 b2f2,1029,76,100,654,endgame mate mateIn1 oneMove,https://lichess.org/KXrTvFsb#73,,True,https://lichess.org/training/frYHD
MutWp,2r3k1/1p3ppp/4p3/1Q6/5q2/1B6/PP1rRKPP/5R2 w - - 3 25,f2e1 c8c1 b3d1 c1d1,1030,78,76,232,mate mateIn2 middlegame short,https://lichess.org/RW22qfOx#49,,True,https://lichess.org/training/MutWp
jLTjJ,5rk1/8/2p3K1/1pP2r2/pP1Pp3/2P5/R1Q5/qN6 w - - 1 33,a2a1 f8f6,1030,79,94,2793,endgame mate mateIn1 oneMove,https://lichess.org/PahcxPvS#65,,True,https://lichess.org/training/jLTjJ
5F8mT,8/1p4kR/2p2p2/8/Pr1pPKP1/8/1r6/7R b - - 3 48,g7g6 h1h6,1030,75,100,103,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/zJ8DH1yP/black#96,,True,https://lichess.org/training/5F8mT
Juqtr,6R1/8/4pP1k/p4p1p/5P2/6P1/1r2r2P/1KR5 w - - 3 55,b1a1 b2a2 a1b1 e2b2,1030,79,70,94,endgame mate mateIn2 rookEndgame short,https://lichess.org/FdS2Y4J0#109,,True,https://lichess.org/training/Juqtr
ZRpdH,4r1k1/R5Rp/1p4p1/3p4/8/8/Pr4PK/8 b - - 1 37,g8f8 a7f7,1030,75,100,972,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/a7LjY8ti/black#74,,True,https://lichess.org/training/ZRpdH
0w33x,2kr4/1R3Rpp/8/rp6/8/1K6/8/8 b - - 1 35,a5a1 f7c7,1030,83,93,1055,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/Q7uO9sJ9/black#70,,True,https://lichess.org/training/0w33x
LzsDX,8/1R3Rpk/4p2p/3p4/p2P2P1/2q5/6P1/7K b - - 3 46,h7g6 f7g7 g6f6 b7f7,1030,89,66,46,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/nYe7vy6s/black#92,,True,https://lichess.org/training/LzsDX
Dk7oa,2Q5/3nbk2/3pp3/4Pb2/6rp/7K/PPP2Br1/3R1R2 w - - 2 33,f2e1 g4g3,1031,78,100,229,doubleCheck master mate mateIn1 middlegame oneMove,https://lichess.org/zIiC2jnq#65,,True,https://lichess.org/training/Dk7oa
podVR,5Q2/5ppk/5pN1/7p/8/1P5P/2r3r1/2K1R3 w - - 4 44,c1d1 g2d2,1031,75,64,98,endgame master mate mateIn1 oneMove,https://lichess.org/hMMspxyW#87,,True,https://lichess.org/training/podVR
lnzVV,6k1/ppp3p1/2p3r1/7N/3B3P/2P4K/PP4r1/5R2 w - - 3 31,h5f4 g6g3,1031,78,93,1980,endgame mate mateIn1 oneMove,https://lichess.org/bK0ueJL4#61,,True,https://lichess.org/training/lnzVV
Oy1r6,4R3/p1pk4/Pp6/5pB1/5P2/8/3r2r1/4R1K1 w - - 2 36,g1f1 d2f2,1031,77,100,137,endgame mate mateIn1 oneMove,https://lichess.org/4gMdXDGa#71,,True,https://lichess.org/training/Oy1r6
