PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref
5c9yS,r1b1kn1r/p3bp2/2q4p/1B1Np1p1/1p2P3/6P1/PPPQ1PP1/R4RK1 b kq - 1 17,c6b5 d5c7,725,86,88,338,mate mateIn1 middlegame oneMove,https://lichess.org/dPacbg12/black#34,Pirc_Defense Pirc_Defense_Other_variations,True,https://lichess.org/training/5c9yS
BEci7,r3kbnr/1p2pppp/p2q2N1/1bpN4/4PB2/8/PPP2PPP/R2QK2R b KQkq - 9 11,d6g6 d5c7,725,89,97,190,mate mateIn1 oneMove opening,https://lichess.org/HthHynXw/black#22,Pirc_Defense Pirc_Defense_Other_variations,True,https://lichess.org/training/BEci7
dw4rn,r2qkb1r/pQp1pppp/8/8/3n4/2n2P2/PP2PP1P/R1B1KB1R w KQkq - 0 9,b2c3 d4c2,727,96,92,363,mate mateIn1 middlegame oneMove,https://lichess.org/222TLkKH#17,,True,https://lichess.org/training/dw4rn
pviPF,r2qkb1r/ppp2ppp/7n/4p3/2Qn4/2N4P/PP2PPP1/R1B1KB1R w KQkq - 0 10,c1h6 d4c2,728,89,98,1242,mate mateIn1 oneMove opening,https://lichess.org/ubZjdnKS#19,Queens_Gambit_Accepted Queens_Gambit_Accepted_Normal_Variation,True,https://lichess.org/training/pviPF
tvgA8,r1bq3k/pp1np2n/2pp3r/6N1/3P2Q1/P5P1/1PP2PBP/R3R1K1 b - - 4 18,d7f6 g5f7,728,94,97,711,mate mateIn1 middlegame oneMove,https://lichess.org/K5jqnxgJ/black#36,Dutch_Defense Dutch_Defense_Raphael_Variation,True,https://lichess.org/training/tvgA8
sDZRJ,r1bqk2r/p1p2ppp/4p3/1P2N3/Qb1npB2/8/PP2PPPP/R3KB1R w KQkq - 1 10,a4b4 d4c2,729,95,88,482,mate mateIn1 oneMove opening,https://lichess.org/OAee45Dq#19,,True,https://lichess.org/training/sDZRJ
Z8RZE,2kr3r/1ppq1ppp/p1R5/1N1p1b2/3Pn3/PQ2PNP1/1P3PP1/4KB1R b K - 0 14,b7c6 b5a7,731,95,91,212,mate mateIn1 middlegame oneMove,https://lichess.org/qg3ja26Q/black#28,English_Opening English_Opening_Agincourt_Defense,True,https://lichess.org/training/Z8RZE
ZnEcG,4r1k1/pp3p1p/5p2/4N3/2p3Q1/P6P/1Pq1r1P1/6RK b - - 1 27,g8h8 e5f7,732,110,96,528,endgame mate mateIn1 oneMove,https://lichess.org/eq951Scq/black#54,,True,https://lichess.org/training/ZnEcG
GKtHz,r1b1kb1r/1p3p2/p3pP1p/3N4/5P2/8/PqP3PP/n2Q1R1K b kq - 0 16,a1c2 d5c7,732,85,87,413,mate mateIn1 middlegame oneMove,https://lichess.org/9O96GZJo/black#32,Sicilian_Defense Sicilian_Defense_Modern_Variations,True,https://lichess.org/training/GKtHz
33DJp,r5rk/1p5q/p2p4/2pPp1N1/3b1nQ1/7P/1PBR2P1/4R2K b - - 3 31,h7h6 g5f7,734,99,88,430,master mate mateIn1 middlegame oneMove,https://lichess.org/FlPUqUM3/black#62,,True,https://lichess.org/training/33DJp
