PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref,unique_id
0y3bL,4b1k1/Q5Rp/p5p1/1p1Pp3/1Pn1Pp2/q6P/6PK/8 b - - 1 41,g8f8 a7e7,1134,75,96,1385,endgame mate mateIn1 oneMove,https://lichess.org/WdzaPADB/black#82,,True,https://lichess.org/training/0y3bL,20752
0zovK,5k1Q/ppq3r1/2p1R3/3p4/8/P1P2p2/1P4P1/6K1 b - - 2 40,f8f7 h8e8,876,78,96,888,endgame mate mateIn1 oneMove,https://lichess.org/BHH2a9JZ/black#80,,True,https://lichess.org/training/0zovK,21359
11RRn,6k1/Q6p/2p1p1p1/2Pp1r2/3PqP2/P3P3/6Rr/6RK w - - 0 31,h1h2 f5h5 h2g3 e4e3 g3g4 e3h3,1121,77,94,8360,endgame exposedKing long mate mateIn3,https://lichess.org/kZQ6VLOz#61,,True,https://lichess.org/training/11RRn,21921
13ZpW,6k1/ppp3b1/3p2pp/4n3/2P4q/4N3/PP1QbrPP/3RR1K1 w - - 0 22,e1e2 e5f3 g2f3 h4h2,1090,76,95,2776,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/kIeNNQzg#43,,True,https://lichess.org/training/13ZpW,22672
13gso,6k1/2q1bp2/2p3pR/3n1b2/3P4/5P2/4Q1PP/B5K1 b - - 5 33,e7g5 e2e8 g8g7 e8h8,869,102,78,364,mate mateIn2 middlegame short,https://lichess.org/o6mbTHHN/black#66,,True,https://lichess.org/training/13gso,22711
16co3,5k1r/ppp1nppp/8/1P2N3/1Q6/2P2P2/P2r1qPP/K3R2R w - - 5 25,e5g4 d2a2 a1b1 f2c2,1364,77,84,83,mate mateIn2 middlegame short,https://lichess.org/2TwRGYD4#49,,True,https://lichess.org/training/16co3,23764
16sUC,7r/pp2Rkrp/2b5/6Q1/2q4P/8/P4PP1/6K1 b - - 11 34,f7f8 g5g7,983,88,94,524,endgame mate mateIn1 oneMove,https://lichess.org/mFqnbOiA/black#68,,True,https://lichess.org/training/16sUC,23856
16wnd,6k1/1p1q1pp1/6b1/p7/2PpQ2p/P2P4/1P1N1r2/4R1RK w - - 0 27,g1g6 d7h3 h1g1 h3h2,1382,76,46,287,endgame mate mateIn2 short,https://lichess.org/4ko5MJAF#53,,True,https://lichess.org/training/16wnd,23879
1775A,4r2k/Q5R1/4p2p/p2pNq2/Pb2n3/6PP/5PK1/8 b - - 0 35,f5e5 g7h7 h8g8 a7f7,1177,75,95,4526,endgame mate mateIn2 short,https://lichess.org/T3D4yZA6/black#70,,True,https://lichess.org/training/1775A,23935
17zRS,r3k3/pp1b2p1/2nb1q2/3p4/4p3/2NB2P1/PP3P1r/R1BQR1K1 w q - 0 15,c3d5 f6f2,670,80,100,87,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/S1WUg2qd#29,French_Defense French_Defense_Advance_Variation,True,https://lichess.org/training/17zRS,24260
18hXL,r3q1r1/1pp2p1n/p1np2k1/4P1B1/4P2Q/1PPP3P/2P3P1/R4RK1 b - - 8 20,h7g5 f1f6 g6g7 h4h6,1174,75,98,2749,mate mateIn2 middlegame short,https://lichess.org/yigw1OYh/black#40,,True,https://lichess.org/training/18hXL,24498
18u5B,4r1k1/R4pp1/7p/3QB3/3P4/P3rP2/1P4PP/1q3K2 w - - 1 30,f1f2 b1e1,1182,221,47,14,endgame mate mateIn1 oneMove,https://lichess.org/6XGw8s5v#59,,True,https://lichess.org/training/18u5B,24583
1AhXH,6k1/pp3p1p/3P2p1/3Q2q1/8/8/PPP3PP/3Rr1K1 w - - 1 23,g1f2 g5e3,1309,185,87,50,endgame master mate mateIn1 oneMove,https://lichess.org/LdULutfh#45,,True,https://lichess.org/training/1AhXH,25226
1BdDR,6k1/3q1p1p/2p2p1Q/3p1N2/2bP2P1/1p3P2/2r4P/rK1R2NR w - - 10 26,b1a1 d7a7 a1b1 a7a2,1546,76,93,5595,mate mateIn2 middlegame short,https://lichess.org/SLzWmp9u#51,,True,https://lichess.org/training/1BdDR,25559
1BtVO,3q4/1p4k1/p2rrb2/6RQ/PP6/2Pn3P/6P1/5R1K b - - 0 40,f6g5 f1f7 g7g8 h5h7,1588,104,25,17,mate mateIn2 middlegame short,https://lichess.org/lzyy7jny/black#80,,True,https://lichess.org/training/1BtVO,25659
1CCPE,7k/R6p/5pnq/1P6/P2p2Q1/8/4r1RK/8 w - - 5 40,h2g1 e2e1 g1f2 h6e3,2005,77,83,276,endgame mate mateIn2 short,https://lichess.org/gDEmukeT#79,,True,https://lichess.org/training/1CCPE,25763
1DTC8,6k1/5ppp/1p5r/2p2P2/3p4/3Pq3/1PP1KR2/R2Q4 w - - 6 36,e2f1 h6h1 f1g2 e3h3,1686,77,96,21450,endgame mate mateIn2 short,https://lichess.org/lK1oazVz#71,,True,https://lichess.org/training/1DTC8,26201
1EI2s,1k5r/pp6/n2p4/3Pp3/1P2r3/P2Pq3/1BR1QR2/5K2 w - - 0 31,d3e4 h8h1 f1g2 e3h3,1161,74,100,285,mate mateIn2 middlegame short,https://lichess.org/KCTFBQRU#61,,True,https://lichess.org/training/1EI2s,26497
1EXhv,4R3/6pk/3Q3p/3p4/2p5/P1P5/2q2r1P/3R3K w - - 3 38,d6d5 f2h2 h1g1 c2f2,1400,75,96,22305,endgame mate mateIn2 short,https://lichess.org/myXvZOso#75,,True,https://lichess.org/training/1EXhv,26578
1FRiE,1r3rk1/1p3Rpp/p2p4/2p4Q/P2qP3/7P/2P3P1/5R1K b - - 2 24,g7g6 h5h7,1064,78,83,491,endgame mate mateIn1 oneMove,https://lichess.org/OcjFa2nc/black#48,,True,https://lichess.org/training/1FRiE,26874
1FVKk,r7/pp1R1rkR/2p2pp1/4p3/6Q1/2q5/5PP1/5K2 b - - 3 26,g7h7 d7f7 h7h8 g4h4 h8g8 h4h7,1340,75,84,425,endgame hangingPiece long mate mateIn3,https://lichess.org/4LL62Om1/black#52,,True,https://lichess.org/training/1FVKk,26901
1Ffiw,2rq1b1k/QR6/3p2pp/p1rPp3/b3P3/2N2N1P/3K2P1/2R5 b - - 1 38,c8a8 b7h7 h8g8 a7f7,1052,80,92,2593,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ReHUC2Vb/black#76,,True,https://lichess.org/training/1Ffiw,26963
1GCLF,r2q1rk1/5pp1/p1n2n2/1p1p4/2p4R/2P4Q/PP3PPP/RN4K1 b - - 3 23,g7g6 h4h8 g8g7 h3h6,1079,85,92,449,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/GsSen4qz/black#46,,True,https://lichess.org/training/1GCLF,27155
1GHyR,3Q4/p5pk/1p5p/6p1/3P2K1/5P2/PPq4r/R1B2R2 w - - 6 41,f1g1 h2h4 g4g3 c2h2,1608,80,95,24978,endgame mate mateIn2 short,https://lichess.org/A4AxuG48#81,,True,https://lichess.org/training/1GHyR,27175
1GIIa,5qk1/5r1p/6p1/p7/3Q2P1/8/7P/R6K w - - 6 42,a1a5 f7f1 h1g2 f8f3,1090,81,90,911,endgame mate mateIn2 short,https://lichess.org/AijmPFe8#83,,True,https://lichess.org/training/1GIIa,27178
1GMjT,4r2k/Q4R1p/4q3/1p2P3/8/7P/6P1/7K b - - 0 30,e6e5 f7h7 h8g8 a7f7,1157,78,94,538,endgame mate mateIn2 short,https://lichess.org/426XwH58/black#60,,True,https://lichess.org/training/1GMjT,27211
1GZrZ,1r5r/p6p/5pp1/5P2/2p1PQ2/3q4/P5kR/K2B4 b - - 4 36,g2g1 f4f2,1040,77,91,189,endgame mate mateIn1 oneMove,https://lichess.org/gvhBM5dt/black#72,,True,https://lichess.org/training/1GZrZ,27290
1HEPm,8/5pk1/1q2r3/6pQ/3b4/4p2P/6PB/5R1K b - - 1 32,e3e2 f1f7 g7g8 h5h7,1763,79,86,107,endgame mate mateIn2 short,https://lichess.org/z9bj0Zp9/black#64,,True,https://lichess.org/training/1HEPm,27515
1HjjY,4r2k/3Q2Rp/2p5/4q3/8/6RP/6r1/5b1K b - - 1 52,g2g3 g7h7 h8g8 d7f7,1331,75,81,469,endgame mate mateIn2 short,https://lichess.org/2YiBLDHh/black#104,,True,https://lichess.org/training/1HjjY,27690
1JS30,1R6/5p1k/4q1pp/8/P3r3/8/2Q3PP/6K1 w - - 0 37,b8b1 e4e1 g1f2 e6e3,1185,76,95,16154,endgame mate mateIn2 short,https://lichess.org/zNr9UP4B#73,,True,https://lichess.org/training/1JS30,28270
1Jfvo,8/p4p1k/1p2p1p1/4P3/3P4/1P1q4/P4P2/2Q2KRr w - - 6 35,f1g2 d3h3,868,93,96,575,endgame mate mateIn1 oneMove,https://lichess.org/kyUxGndI#69,,True,https://lichess.org/training/1Jfvo,28344
1JgRy,7r/pbpkR3/1p1p3b/3P4/3q1Pp1/6p1/PP2Q1KP/R7 b - - 1 27,d7c8 e7e8 c8d7 e2e6,1335,77,87,1302,mate mateIn2 middlegame queensideAttack short,https://lichess.org/EhnyMwlz/black#54,,True,https://lichess.org/training/1JgRy,28346
1LZ6Q,5qk1/p1p3pp/4p1b1/4P3/3n2P1/5r2/PP5R/R1BQ2K1 w - - 0 22,d1d4 f3f1 g1g2 f8f3,1266,76,92,2977,mate mateIn2 middlegame short,https://lichess.org/miO6cQm9#43,,True,https://lichess.org/training/1LZ6Q,28989
1LtKW,r1bq1r2/4b1kR/1np2pB1/1p1p4/p2P4/4P3/PPPNQPP1/2KR4 b - - 2 17,g7g6 e2h5,889,79,100,59,mate mateIn1 middlegame oneMove,https://lichess.org/T8xyfLcJ/black#34,Trompowsky_Attack Trompowsky_Attack_Other_variations,True,https://lichess.org/training/1LtKW,29125
1Mq45,8/1kp1qppp/8/1p1P4/2Q5/2N5/6PP/1R2r1K1 w - - 1 34,g1f2 e7e3,1184,75,86,287,endgame master mate mateIn1 oneMove,https://lichess.org/H88vtbXj#67,,True,https://lichess.org/training/1Mq45,29466
1N4Gr,5k1R/5r2/4Q3/6p1/3p4/3q2PK/8/8 b - - 1 36,f8g7 e6h6,916,78,90,100,endgame mate mateIn1 oneMove,https://lichess.org/o1urMMek/black#72,,True,https://lichess.org/training/1N4Gr,29554
1NOvZ,6rk/1p2qrp1/p1p1p1Rp/P1Pp1p1P/1P1P1P2/4P1R1/3K2Q1/8 b - - 2 39,e7d7 g6h6 g7h6 g3g8 h8h7 g2g6,1251,73,96,20859,discoveredAttack endgame kingsideAttack long mate mateIn3,https://lichess.org/u4lFWo3O/black#78,,True,https://lichess.org/training/1NOvZ,29655
1NfCU,5b1r/pp2p1pp/1k6/1Q1R4/4P3/2r1q1PP/PP4K1/8 b - - 3 27,b6c7 d5d7 c7c8 b5b7,1766,79,76,54,endgame mate mateIn2 short,https://lichess.org/LjXA5zFg/black#54,,True,https://lichess.org/training/1NfCU,29747
1Nx52,2q2R2/pp6/6pk/3pP1b1/3p2P1/5Q1K/PPr4P/2r5 b - - 2 38,c8e6 f8h8 h6g7 f3f8,1093,150,87,18,endgame mate mateIn2 short,https://lichess.org/jyOyxw6S/black#76,,True,https://lichess.org/training/1Nx52,29853
1OEDj,4rnk1/1pp1qp2/1pn3r1/4p1NR/8/P2P3Q/RPP2PPP/6K1 b - - 8 24,g6g5 h5h8 g8g7 h3h6,1173,75,79,613,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/uiiOn0Hk/black#48,,True,https://lichess.org/training/1OEDj,29946
1OVjZ,3r2k1/4q1pp/pQ2R3/1p6/6PP/P7/1P2RPK1/3r4 b - - 0 33,e7h4 e6e8 d8e8 e2e8 g8f7 b6e6,1331,76,86,182,endgame long mate mateIn3,https://lichess.org/P2fS72EG/black#66,,True,https://lichess.org/training/1OVjZ,30031
1P7vh,r4rk1/pp2bB2/2b1R2p/2q5/8/6Q1/PP3PPP/R5K1 b - - 0 21,g8f7 g3g6,896,76,100,180,mate mateIn1 middlegame oneMove,https://lichess.org/9UGwbkrS/black#42,,True,https://lichess.org/training/1P7vh,30262
1PbVR,2k5/ppp2p2/2p1q3/5P2/2P2br1/P2P1Q2/1P1N3r/R4RK1 w - - 2 24,f3g4 e6e3 f1f2 e3f2,1129,75,98,384,fork mate mateIn2 middlegame short,https://lichess.org/TczrSXKp#47,,True,https://lichess.org/training/1PbVR,30430
1Q1sl,6k1/p2b2p1/3Qp1Rp/3p4/2pP4/2P5/P2q1r1P/R6K w - - 0 31,d6d7 f2h2 h1g1 d2f2,1096,80,92,1404,endgame mate mateIn2 short,https://lichess.org/K6YAY0SA#61,,True,https://lichess.org/training/1Q1sl,30570
1Q7Ug,3r1b1k/1QR3pp/p2p1p1B/4p3/1P1qP3/6P1/5PKP/8 b - - 7 35,g7h6 c7h7 h8g8 b7f7,1047,85,92,1502,endgame mate mateIn2 short,https://lichess.org/LB0T6uqj/black#70,,True,https://lichess.org/training/1Q7Ug,30601
1QOn4,5rk1/6pp/p7/8/2P4q/P1P1R3/5PbK/2QR4 w - - 15 36,h2g2 f8f2 g2g1 h4h2,1619,112,94,24,endgame mate mateIn2 short,https://lichess.org/J7JBbqZs#71,,True,https://lichess.org/training/1QOn4,30699
1QY0e,2r1r2k/pQ3Rp1/1p3P1p/2p3q1/3p4/PN6/1PP5/1K6 b - - 0 37,g7f6 f7h7 h8g8 b7f7,1147,77,81,352,endgame mate mateIn2 short,https://lichess.org/qm0kBPzA/black#74,,True,https://lichess.org/training/1QY0e,30745
1Qx2c,3r1Q2/6P1/4k1q1/8/8/8/5RK1/8 w - - 2 58,g2f1 d8d1 f1e2 g6d3,1322,76,96,26377,endgame mate mateIn2 short,https://lichess.org/vuPtgKD2#115,,True,https://lichess.org/training/1Qx2c,30873
1RhdM,5r2/pbR5/7k/P2p4/3Pr1p1/4P1Kp/5P1P/1R6 w - - 2 35,b1b7 f8f3 g3h4 g4g3 h4h3 g3f2 h3g2 f2f1q,1667,76,82,99,advancedPawn discoveredAttack endgame exposedKing mate mateIn4 promotion rookEndgame veryLong,https://lichess.org/pn0iiIai#69,,True,https://lichess.org/training/1RhdM,31123
1Rj3P,r1b5/pppp2Rk/3n3B/7p/2nP4/2P3Q1/P1q2PPP/6K1 b - - 1 22,h7h6 g3g5,1710,84,77,734,mate mateIn1 middlegame oneMove,https://lichess.org/Qp15WOjT/black#44,,True,https://lichess.org/training/1Rj3P,31130
1ST0J,1r3rkR/p1p2p2/1pBp1np1/3P1q2/5P2/8/PPP4Q/1K4R1 b - - 1 26,g8g7 h2h6,1550,176,33,25,mate mateIn1 middlegame oneMove,https://lichess.org/tRt1wFF8/black#52,,True,https://lichess.org/training/1ST0J,31368
1SnnD,5r1k/ppq3p1/2p3Qp/3p4/3P4/2N4P/PPPB1rPK/R3Rn2 w - - 1 26,h2g1 c7h2,1065,76,96,1794,mate mateIn1 middlegame oneMove,https://lichess.org/M5vsPtVr#51,,True,https://lichess.org/training/1SnnD,31480
1TP05,8/1kRb2p1/4rq1p/Q4p2/8/2P1p1P1/5P1P/6K1 b - - 1 32,b7b8 a5a7,1136,77,76,430,endgame mate mateIn1 oneMove,https://lichess.org/KHBL7G9c/black#64,,True,https://lichess.org/training/1TP05,31680
1UE32,5r1k/2p3p1/4B2p/3P3P/1r4P1/1P1Q1P2/2P1K2q/3R2R1 w - - 11 34,e2e3 f8f3 e3f3 b4f4 f3e3 h2f2,1950,77,89,1589,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/MdlMMkJR#67,,True,https://lichess.org/training/1UE32,31962
1UYTA,2Q1R3/r2r3k/p4ppp/5n2/8/q4P2/P4P1P/6K1 b - - 1 33,f5e7 e8h8 h7g7 c8f8,1127,77,82,319,endgame mate mateIn2 short,https://lichess.org/b8xlBFet/black#66,,True,https://lichess.org/training/1UYTA,32080
1VUG8,1k1r3r/1R6/6q1/Q5p1/P6p/8/5PPP/2R3K1 b - - 0 35,b8b7 c1c7 b7b8 a5a7,1719,75,87,559,endgame mate mateIn2 short,https://lichess.org/FBhtFQfu/black#70,,True,https://lichess.org/training/1VUG8,32391
1VipA,1b2R3/6kp/3q1p2/3b4/6Q1/7P/P5P1/7K b - - 3 47,g7f7 g4g8,898,103,100,38,endgame mate mateIn1 oneMove,https://lichess.org/9hE3PC73/black#94,,True,https://lichess.org/training/1VipA,32478
1WMWT,Q2R1bk1/p6p/4p2r/3pP3/3P4/q7/P4Pp1/2R3K1 w - - 2 40,c1c5 h6h1 g1g2 a3h3,1060,76,95,8609,endgame mate mateIn2 short,https://lichess.org/H9KtWzh3#79,,True,https://lichess.org/training/1WMWT,32666
1WQnv,6k1/p3pp2/2pp2pp/8/P3P2P/2R3P1/1r1QN2K/qrB5 w - - 1 26,c1b2 b1h1 h2g2 a1f1,1406,78,85,829,endgame mate mateIn2 short,https://lichess.org/7TG3rRKn#51,,True,https://lichess.org/training/1WQnv,32691
1WY12,5k2/p4p2/1p6/2rp1p1R/8/P3Q2p/KP6/5q2 b - - 5 41,h3h2 h5h8 f8g7 e3h6,1558,77,96,20412,endgame mate mateIn2 short,https://lichess.org/TtvEiAON/black#82,,True,https://lichess.org/training/1WY12,32730
1WeDG,6q1/ppp3rk/3p3p/3P4/1PP1Rp2/P4P1r/3Q1RP1/7K w - - 0 39,g2h3 g7g1 h1h2 g8g3,996,79,91,289,endgame mate mateIn2 short,https://lichess.org/6TGzXaSV#77,,True,https://lichess.org/training/1WeDG,32756
1WsUJ,2k5/ppp4p/2n5/3p4/3P2q1/N1PQ1RP1/PP5K/4r3 w - - 3 28,a3c2 g4h5 h2g2 h5h1 g2f2 h1g1,1398,75,100,625,endgame long mate mateIn3,https://lichess.org/Y2hXFpFj#55,,True,https://lichess.org/training/1WsUJ,32830
1Xgaq,k2r4/pp4p1/2p1Q1p1/1q3p2/8/1Pb3NP/P1B3P1/1K1rB2R w - - 3 30,c2d1 d8d1 b1c2 b5d3,1616,75,94,431,mate mateIn2 middlegame queensideAttack short,https://lichess.org/GrCx5ukx#59,,True,https://lichess.org/training/1Xgaq,33101
1YNPL,r1b1r1k1/ppp2R1p/2n3p1/4N3/2p4Q/8/PPP2KPP/RN1q4 b - - 1 15,e8e5 h4h7,966,77,100,1325,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WQ1bYdZX/black#30,Russian_Game Russian_Game_Italian_Variation,True,https://lichess.org/training/1YNPL,33331
1Z3EK,4R3/2PBk3/5p2/2P1b1pp/5p2/8/6PP/3b3K b - - 2 42,e7d7 c7c8q,1155,75,97,2051,advancedPawn endgame mate mateIn1 oneMove promotion,https://lichess.org/FHi92Af9/black#84,,True,https://lichess.org/training/1Z3EK,33571
1Z8oD,6k1/1pp4p/3pqR2/8/8/5QP1/2P3KP/r7 b - - 0 30,e6c4 f6f8 g8g7 f3f6,1184,79,94,1995,endgame mate mateIn2 short,https://lichess.org/D7WSTu4M/black#60,,True,https://lichess.org/training/1Z8oD,33602
1ZBMQ,5k2/p4p1p/1p6/2p3R1/2P4P/1P4P1/P1Q4K/q3r3 w - - 3 33,c2d2 e1h1 h2g2 a1f1,1153,75,77,324,endgame master mate mateIn2 short,https://lichess.org/g6qk21Mz#65,,True,https://lichess.org/training/1ZBMQ,33619
1ZI9s,r4r1k/pp6/6Q1/3p2P1/3P4/1Pq5/P1P1R2P/5R1K w - - 1 29,e2e7 f8f1 h1g2 c3f3,1119,80,89,468,endgame hangingPiece mate mateIn2 short,https://lichess.org/nOVrqNff#57,,True,https://lichess.org/training/1ZI9s,33657
1a2QB,8/pp4kp/3pp1p1/6Q1/4P3/P3Nr2/q2r2PP/4R2K w - - 0 26,g2f3 d2h2 h1g1 a2f2,1070,77,83,61,endgame mate mateIn2 short,https://lichess.org/yAUoeYcr#51,,True,https://lichess.org/training/1a2QB,33933
1aAvJ,r3q2k/2R2p2/p5R1/1p1Q4/3P4/6Pr/P4P2/6K1 w - - 2 37,c7f7 e8e1 g1g2 e1h1,909,88,94,906,endgame mate mateIn2 short,https://lichess.org/anXnDRn6#73,,True,https://lichess.org/training/1aAvJ,33971
1apC3,5R2/5ppk/4p3/3p2Pq/3P1PQ1/4PK2/5r2/5B2 w - - 19 65,f3g3 h5h2,1041,83,86,83,endgame mate mateIn1 oneMove,https://lichess.org/3UgrzDt1#129,,True,https://lichess.org/training/1apC3,34179
1asmE,r1q2r2/1b3pRk/p6B/1pb1P3/2p3Q1/P6P/BPP3P1/R6K b - - 2 24,h7h6 g4g5,1214,76,97,4457,mate mateIn1 middlegame oneMove,https://lichess.org/gPqsnrXV/black#48,,True,https://lichess.org/training/1asmE,34201
1b0sn,7k/8/3q4/p3b2Q/1p1p3P/P3r1P1/1P3R1K/8 b - - 4 56,h8g7 f2f7 g7g8 h5h7,1511,109,68,30,endgame mate mateIn2 short,https://lichess.org/mKGDqOvB/black#112,,True,https://lichess.org/training/1b0sn,34247
1blO7,3Q4/pp3pk1/3n2p1/8/5RP1/4R2r/P4P2/3q2K1 w - - 1 32,g1g2 d1h1,979,77,100,95,endgame mate mateIn1 oneMove,https://lichess.org/KMa2vcil#63,,True,https://lichess.org/training/1blO7,34533
1dlrF,2r5/8/pq2k3/3pp1Q1/8/1P2P3/PK3r2/6RR w - - 2 29,b2a1 f2a2 a1a2 c8c2 a2a1 b6a5 a1b1 a5a2,1982,77,88,259,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/fzDL2eqL#57,,True,https://lichess.org/training/1dlrF,35182
1drkj,6k1/1p3p1p/p2p2p1/3P4/1P1pP3/Pr1B4/R2Q4/3K2q1 w - - 14 37,d1c2 g1b1,942,76,100,97,endgame mate mateIn1 oneMove,https://lichess.org/tMFMqI7S#73,,True,https://lichess.org/training/1drkj,35217
1dzje,r3r3/5pRk/p6B/2b5/6Q1/3p4/1P3qPP/3R3K b - - 2 27,h7h6 g4g5,1225,76,94,2263,mate mateIn1 middlegame oneMove,https://lichess.org/cM1TuhS5/black#54,,True,https://lichess.org/training/1dzje,35264
1fAAq,3R4/1pp2kpp/1p2r3/4PQ2/8/3P2PP/q1r3BK/8 b - - 0 28,f7e7 f5f8,1312,131,71,36,endgame master mate mateIn1 oneMove,https://lichess.org/spcAlo66/black#56,,True,https://lichess.org/training/1fAAq,35683
1fHf3,7k/ppr4p/5R2/2Pp3Q/qP6/8/P5PP/6K1 b - - 0 31,a4b4 h5e8 h8g7 e8f8,1663,77,96,20268,endgame mate mateIn2 short,https://lichess.org/usZhUZjv/black#62,,True,https://lichess.org/training/1fHf3,35722
1g6sE,r3k3/pp2p2p/2pp2p1/8/2P1n3/1PP1Q1Pq/PB2Pr1P/R2R2K1 w q - 5 22,e3e4 h3h2,1114,84,95,5089,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/IX5HDNsf#43,,True,https://lichess.org/training/1g6sE,36016
1j2aA,8/4Q2p/p5pk/4p2q/2N1n3/1PP3P1/P4rKP/R7 w - - 11 34,g2g1 h5h2,1257,126,33,45,endgame mate mateIn1 oneMove,https://lichess.org/dNDHBO59#67,,True,https://lichess.org/training/1j2aA,36970
1kZUx,r2q1rk1/p4pp1/1p3n2/2p5/2Pp3R/1P5Q/P2P1PPP/R5K1 b - - 6 21,g7g6 h4h8 g8g7 h3h6,1115,82,92,2826,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/lNUs82dG/black#42,,True,https://lichess.org/training/1kZUx,37519
1l7Eo,Bb5r/pRkbQp2/2p4q/P2p1p2/3Pn3/2N3p1/2P2P2/4R1K1 b - - 1 28,c7c8 e7d7,917,78,100,589,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/1EBDe8QO/black#56,,True,https://lichess.org/training/1l7Eo,37726
1lSGC,7k/p5p1/7p/P1pQp3/1q6/2NP4/P1PK1r1P/R5R1 w - - 0 34,d2e3 b4f4,1186,79,82,279,endgame mate mateIn1 oneMove,https://lichess.org/1T5oVBDd#67,,True,https://lichess.org/training/1lSGC,37863
1mIAC,7k/5Q2/p1p2R1b/1qNp3p/8/2P5/PPK1r1P1/8 w - - 8 37,c2d1 e2d2 d1c1 b5b2,1656,77,83,212,endgame mate mateIn2 short,https://lichess.org/lwVqdBIL#73,,True,https://lichess.org/training/1mIAC,38193
1oDvQ,r1bq3r/ppp1Rkpp/5p2/3N4/2Pp4/Q7/P4PPP/6K1 b - - 1 22,f7g8 d5f6 g7f6 a3g3 c8g4 g3g4 g8f8 g4g7,1508,75,97,3862,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/m5OR7hLQ/black#44,,True,https://lichess.org/training/1oDvQ,38877
1oxa1,3r2k1/p2r1pP1/1pq3p1/2p5/1PPp3R/6P1/P2Q1P2/3R2K1 b - - 2 28,c6f6 h4h8 g8g7 d2h6,1171,82,92,1322,endgame kingsideAttack mate mateIn2 short,https://lichess.org/CHJZGCR0/black#56,,True,https://lichess.org/training/1oxa1,39145
1pX82,8/Q4pkp/6p1/3p3q/3P4/4PbP1/P4r1P/2R1RBK1 w - - 0 24,c1c7 h5h2,803,80,95,1418,mate mateIn1 middlegame oneMove,https://lichess.org/FQcYQNIZ#47,,True,https://lichess.org/training/1pX82,39352
1psWr,r3rqk1/pp3p1R/5Bp1/3n4/5P1Q/8/6PP/5R1K b - - 0 28,d5f6 h7h8 g8g7 h4h6,1249,276,43,2,mate mateIn2 middlegame short,https://lichess.org/Ckorzclo/black#56,,True,https://lichess.org/training/1psWr,39464
1rsSD,r3kb1Q/pp5p/3R3n/1Bp1p3/8/7b/PPPK1P1q/8 b q - 1 24,e8e7 h8f6,1355,84,88,216,mate mateIn1 middlegame oneMove,https://lichess.org/5byKVMNA/black#48,,True,https://lichess.org/training/1rsSD,40199
1sKre,r3kb2/ppp2pp1/2Pnp1p1/8/2P3Pq/3BB3/PP3P2/RN1Q1RKr w q - 1 16,g1g2 h4h3,1402,79,89,72,mate mateIn1 middlegame oneMove,https://lichess.org/suv4v0va#31,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,True,https://lichess.org/training/1sKre,40367
1t3hb,3r1rk1/pp3p2/5np1/8/2Pp2PR/3BqP1Q/PP6/5R1K b - - 2 24,e3d3 h4h8 g8g7 h3h6,1159,76,70,68,mate mateIn2 middlegame short,https://lichess.org/vqCUOIXM/black#48,,True,https://lichess.org/training/1t3hb,40597
1tKLb,6k1/p2bbp1R/1p2p3/3pP1p1/3P4/q1rB1QB1/P4PK1/8 b - - 7 32,c3d3 f3f7,774,84,57,48,master mate mateIn1 middlegame oneMove,https://lichess.org/pvyHZTWd/black#64,,True,https://lichess.org/training/1tKLb,40680
1u75A,8/6Qp/2p2N1r/5qp1/1PPB3k/P4P1r/6Kb/3RR3 w - - 9 45,f6g4 f5f3,1197,79,94,712,master mate mateIn1 middlegame oneMove,https://lichess.org/gM4Mt8ar#89,,True,https://lichess.org/training/1u75A,40961
1u9hM,rn1R1k2/5qp1/ppp3Qp/4p3/8/5b2/1PP2P1P/K6R b - - 1 25,f8e7 g6d6,1025,76,99,548,mate mateIn1 middlegame oneMove,https://lichess.org/iNZC21vM/black#50,,True,https://lichess.org/training/1u9hM,40982
1uJ9z,1k4r1/1p2Rp2/2pqB3/Q7/PP6/8/2P2p2/4RK2 w - - 0 32,e1e2 g8g1 f1f2 d6g3,1885,76,96,4499,endgame mate mateIn2 short,https://lichess.org/n5xwx7DO#63,,True,https://lichess.org/training/1uJ9z,41038
1uU3i,2k5/pppq1p2/8/3PR3/2P3rr/2N5/PP3PP1/R2Q2K1 w - - 1 20,d1e2 g4g2 g1f1 h4h1 f1g2 d7h3,1740,76,86,465,long mate mateIn3 middlegame sacrifice,https://lichess.org/QHf7393t#39,,True,https://lichess.org/training/1uU3i,41101
