PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref
1GMjT,4r2k/Q4R1p/4q3/1p2P3/8/7P/6P1/7K b - - 0 30,e6e5 f7h7 h8g8 a7f7,1176,77,94,526,endgame mate mateIn2 short,https://lichess.org/426XwH58/black#60,,True,https://lichess.org/training/1GMjT
1GZrZ,1r5r/p6p/5pp1/5P2/2p1PQ2/3q4/P5kR/K2B4 b - - 4 36,g2g1 f4f2,1198,79,100,107,endgame mate mateIn1 oneMove,https://lichess.org/gvhBM5dt/black#72,,True,https://lichess.org/training/1GZrZ
1HEPm,8/5pk1/1q2r3/6pQ/3b4/4p2P/6PB/5R1K b - - 1 32,e3e2 f1f7 g7g8 h5h7,1763,79,86,106,endgame mate mateIn2 short,https://lichess.org/z9bj0Zp9/black#64,,True,https://lichess.org/training/1HEPm
1HjjY,4r2k/3Q2Rp/2p5/4q3/8/6RP/6r1/5b1K b - - 1 52,g2g3 g7h7 h8g8 d7f7,1331,75,81,469,endgame mate mateIn2 short,https://lichess.org/2YiBLDHh/black#104,,True,https://lichess.org/training/1HjjY
1JS30,1R6/5p1k/4q1pp/8/P3r3/8/2Q3PP/6K1 w - - 0 37,b8b1 e4e1 g1f2 e6e3,1286,75,95,15825,endgame mate mateIn2 short,https://lichess.org/zNr9UP4B#73,,True,https://lichess.org/training/1JS30
1Jfvo,8/p4p1k/1p2p1p1/4P3/3P4/1P1q4/P4P2/2Q2KRr w - - 6 35,f1g2 d3h3,883,88,96,565,endgame mate mateIn1 oneMove,https://lichess.org/kyUxGndI#69,,True,https://lichess.org/training/1Jfvo
1JgRy,7r/pbpkR3/1p1p3b/3P4/3q1Pp1/6p1/PP2Q1KP/R7 b - - 1 27,d7c8 e7e8 c8d7 e2e6,1335,77,87,1301,mate mateIn2 middlegame queensideAttack short,https://lichess.org/EhnyMwlz/black#54,,True,https://lichess.org/training/1JgRy
1LZ6Q,5qk1/p1p3pp/4p1b1/4P3/3n2P1/5r2/PP5R/R1BQ2K1 w - - 0 22,d1d4 f3f1 g1g2 f8f3,1249,76,92,2961,mate mateIn2 middlegame short,https://lichess.org/miO6cQm9#43,,True,https://lichess.org/training/1LZ6Q
1Mq45,8/1kp1qppp/8/1p1P4/2Q5/2N5/6PP/1R2r1K1 w - - 1 34,g1f2 e7e3,1184,75,86,286,endgame master mate mateIn1 oneMove,https://lichess.org/H88vtbXj#67,,True,https://lichess.org/training/1Mq45
1N4Gr,5k1R/5r2/4Q3/6p1/3p4/3q2PK/8/8 b - - 1 36,f8g7 e6h6,916,77,90,98,endgame mate mateIn1 oneMove,https://lichess.org/o1urMMek/black#72,,True,https://lichess.org/training/1N4Gr
1NOvZ,6rk/1p2qrp1/p1p1p1Rp/P1Pp1p1P/1P1P1P2/4P1R1/3K2Q1/8 b - - 2 39,e7d7 g6h6 g7h6 g3g8 h8h7 g2g6,1237,72,96,20363,discoveredAttack endgame kingsideAttack long mate mateIn3,https://lichess.org/u4lFWo3O/black#78,,True,https://lichess.org/training/1NOvZ
1NfCU,5b1r/pp2p1pp/1k6/1Q1R4/4P3/2r1q1PP/PP4K1/8 b - - 3 27,b6c7 d5d7 c7c8 b5b7,1766,79,76,53,endgame mate mateIn2 short,https://lichess.org/LjXA5zFg/black#54,,True,https://lichess.org/training/1NfCU
1Nx52,2q2R2/pp6/6pk/3pP1b1/3p2P1/5Q1K/PPr4P/2r5 b - - 2 38,c8e6 f8h8 h6g7 f3f8,1093,150,87,17,endgame mate mateIn2 short,https://lichess.org/jyOyxw6S/black#76,,True,https://lichess.org/training/1Nx52
1OEDj,4rnk1/1pp1qp2/1pn3r1/4p1NR/8/P2P3Q/RPP2PPP/6K1 b - - 8 24,g6g5 h5h8 g8g7 h3h6,1172,75,79,609,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/uiiOn0Hk/black#48,,True,https://lichess.org/training/1OEDj
1OVjZ,3r2k1/4q1pp/pQ2R3/1p6/6PP/P7/1P2RPK1/3r4 b - - 0 33,e7h4 e6e8 d8e8 e2e8 g8f7 b6e6,1331,76,86,181,endgame long mate mateIn3,https://lichess.org/P2fS72EG/black#66,,True,https://lichess.org/training/1OVjZ
1P7vh,r4rk1/pp2bB2/2b1R2p/2q5/8/6Q1/PP3PPP/R5K1 b - - 0 21,g8f7 g3g6,900,78,100,121,mate mateIn1 middlegame oneMove,https://lichess.org/9UGwbkrS/black#42,,True,https://lichess.org/training/1P7vh
1PbVR,2k5/ppp2p2/2p1q3/5P2/2P2br1/P2P1Q2/1P1N3r/R4RK1 w - - 2 24,f3g4 e6e3 f1f2 e3f2,1209,75,100,242,fork mate mateIn2 middlegame short,https://lichess.org/TczrSXKp#47,,True,https://lichess.org/training/1PbVR
1Q1sl,6k1/p2b2p1/3Qp1Rp/3p4/2pP4/2P5/P2q1r1P/R6K w - - 0 31,d6d7 f2h2 h1g1 d2f2,1116,82,92,1398,endgame mate mateIn2 short,https://lichess.org/K6YAY0SA#61,,True,https://lichess.org/training/1Q1sl
1Q7Ug,3r1b1k/1QR3pp/p2p1p1B/4p3/1P1qP3/6P1/5PKP/8 b - - 7 35,g7h6 c7h7 h8g8 b7f7,1049,84,92,1499,endgame mate mateIn2 short,https://lichess.org/LB0T6uqj/black#70,,True,https://lichess.org/training/1Q7Ug
1QY0e,2r1r2k/pQ3Rp1/1p3P1p/2p3q1/3p4/PN6/1PP5/1K6 b - - 0 37,g7f6 f7h7 h8g8 b7f7,1147,77,81,351,endgame mate mateIn2 short,https://lichess.org/qm0kBPzA/black#74,,True,https://lichess.org/training/1QY0e
1Qx2c,3r1Q2/6P1/4k1q1/8/8/8/5RK1/8 w - - 2 58,g2f1 d8d1 f1e2 g6d3,1439,76,96,25725,endgame mate mateIn2 short,https://lichess.org/vuPtgKD2#115,,True,https://lichess.org/training/1Qx2c
1Rj3P,r1b5/pppp2Rk/3n3B/7p/2nP4/2P3Q1/P1q2PPP/6K1 b - - 1 22,h7h6 g3g5,1706,85,77,728,mate mateIn1 middlegame oneMove,https://lichess.org/Qp15WOjT/black#44,,True,https://lichess.org/training/1Rj3P
1TP05,8/1kRb2p1/4rq1p/Q4p2/8/2P1p1P1/5P1P/6K1 b - - 1 32,b7b8 a5a7,1136,77,76,429,endgame mate mateIn1 oneMove,https://lichess.org/KHBL7G9c/black#64,,True,https://lichess.org/training/1TP05
1UE32,5r1k/2p3p1/4B2p/3P3P/1r4P1/1P1Q1P2/2P1K2q/3R2R1 w - - 11 34,e2e3 f8f3 e3f3 b4f4 f3e3 h2f2,1971,77,89,1586,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/MdlMMkJR#67,,True,https://lichess.org/training/1UE32
1UYTA,2Q1R3/r2r3k/p4ppp/5n2/8/q4P2/P4P1P/6K1 b - - 1 33,f5e7 e8h8 h7g7 c8f8,1216,76,82,310,endgame mate mateIn2 short,https://lichess.org/b8xlBFet/black#66,,True,https://lichess.org/training/1UYTA
1VUG8,1k1r3r/1R6/6q1/Q5p1/P6p/8/5PPP/2R3K1 b - - 0 35,b8b7 c1c7 b7b8 a5a7,1719,75,87,558,endgame mate mateIn2 short,https://lichess.org/FBhtFQfu/black#70,,True,https://lichess.org/training/1VUG8
1WMWT,Q2R1bk1/p6p/4p2r/3pP3/3P4/q7/P4Pp1/2R3K1 w - - 2 40,c1c5 h6h1 g1g2 a3h3,1083,74,95,8600,endgame mate mateIn2 short,https://lichess.org/H9KtWzh3#79,,True,https://lichess.org/training/1WMWT
1WQnv,6k1/p3pp2/2pp2pp/8/P3P2P/2R3P1/1r1QN2K/qrB5 w - - 1 26,c1b2 b1h1 h2g2 a1f1,1406,78,85,828,endgame mate mateIn2 short,https://lichess.org/7TG3rRKn#51,,True,https://lichess.org/training/1WQnv
1WY12,5k2/p4p2/1p6/2rp1p1R/8/P3Q2p/KP6/5q2 b - - 5 41,h3h2 h5h8 f8g7 e3h6,1498,79,96,19438,endgame mate mateIn2 short,https://lichess.org/TtvEiAON/black#82,,True,https://lichess.org/training/1WY12
1WeDG,6q1/ppp3rk/3p3p/3P4/1PP1Rp2/P4P1r/3Q1RP1/7K w - - 0 39,g2h3 g7g1 h1h2 g8g3,996,79,91,288,endgame mate mateIn2 short,https://lichess.org/6TGzXaSV#77,,True,https://lichess.org/training/1WeDG
1Xgaq,k2r4/pp4p1/2p1Q1p1/1q3p2/8/1Pb3NP/P1B3P1/1K1rB2R w - - 3 30,c2d1 d8d1 b1c2 b5d3,1581,77,93,382,mate mateIn2 middlegame queensideAttack short,https://lichess.org/GrCx5ukx#59,,True,https://lichess.org/training/1Xgaq
1YNPL,r1b1r1k1/ppp2R1p/2n3p1/4N3/2p4Q/8/PPP2KPP/RN1q4 b - - 1 15,e8e5 h4h7,972,75,100,1240,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/WQ1bYdZX/black#30,Russian_Game Russian_Game_Italian_Variation,True,https://lichess.org/training/1YNPL
1Z3EK,4R3/2PBk3/5p2/2P1b1pp/5p2/8/6PP/3b3K b - - 2 42,e7d7 c7c8q,1281,75,97,1648,advancedPawn endgame mate mateIn1 oneMove promotion,https://lichess.org/FHi92Af9/black#84,,True,https://lichess.org/training/1Z3EK
1Z8oD,6k1/1pp4p/3pqR2/8/8/5QP1/2P3KP/r7 b - - 0 30,e6c4 f6f8 g8g7 f3f6,1211,77,93,1958,endgame mate mateIn2 short,https://lichess.org/D7WSTu4M/black#60,,True,https://lichess.org/training/1Z8oD
1ZBMQ,5k2/p4p1p/1p6/2p3R1/2P4P/1P4P1/P1Q4K/q3r3 w - - 3 33,c2d2 e1h1 h2g2 a1f1,1153,75,94,320,endgame master mate mateIn2 short,https://lichess.org/g6qk21Mz#65,,True,https://lichess.org/training/1ZBMQ
1a2QB,8/pp4kp/3pp1p1/6Q1/4P3/P3Nr2/q2r2PP/4R2K w - - 0 26,g2f3 d2h2 h1g1 a2f2,1070,77,83,61,endgame mate mateIn2 short,https://lichess.org/yAUoeYcr#51,,True,https://lichess.org/training/1a2QB
1asmE,r1q2r2/1b3pRk/p6B/1pb1P3/2p3Q1/P6P/BPP3P1/R6K b - - 2 24,h7h6 g4g5,1156,75,97,4247,mate mateIn1 middlegame oneMove,https://lichess.org/gPqsnrXV/black#48,,True,https://lichess.org/training/1asmE
1b0sn,7k/8/3q4/p3b2Q/1p1p3P/P3r1P1/1P3R1K/8 b - - 4 56,h8g7 f2f7 g7g8 h5h7,1511,109,68,29,endgame mate mateIn2 short,https://lichess.org/mKGDqOvB/black#112,,True,https://lichess.org/training/1b0sn
1dlrF,2r5/8/pq2k3/3pp1Q1/8/1P2P3/PK3r2/6RR w - - 2 29,b2a1 f2a2 a1a2 c8c2 a2a1 b6a5 a1b1 a5a2,1985,77,88,256,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/fzDL2eqL#57,,True,https://lichess.org/training/1dlrF
1dzje,r3r3/5pRk/p6B/2b5/6Q1/3p4/1P3qPP/3R3K b - - 2 27,h7h6 g4g5,1196,76,94,2244,mate mateIn1 middlegame oneMove,https://lichess.org/cM1TuhS5/black#54,,True,https://lichess.org/training/1dzje
1fAAq,3R4/1pp2kpp/1p2r3/4PQ2/8/3P2PP/q1r3BK/8 b - - 0 28,f7e7 f5f8,1332,136,71,34,endgame master mate mateIn1 oneMove,https://lichess.org/spcAlo66/black#56,,True,https://lichess.org/training/1fAAq
1fHf3,7k/ppr4p/5R2/2Pp3Q/qP6/8/P5PP/6K1 b - - 0 31,a4b4 h5e8 h8g7 e8f8,1554,76,96,19459,endgame mate mateIn2 short,https://lichess.org/usZhUZjv/black#62,,True,https://lichess.org/training/1fHf3
1j2aA,8/4Q2p/p5pk/4p2q/2N1n3/1PP3P1/P4rKP/R7 w - - 11 34,g2g1 h5h2,1257,126,33,45,endgame mate mateIn1 oneMove,https://lichess.org/dNDHBO59#67,,True,https://lichess.org/training/1j2aA
1kZUx,r2q1rk1/p4pp1/1p3n2/2p5/2Pp3R/1P5Q/P2P1PPP/R5K1 b - - 6 21,g7g6 h4h8 g8g7 h3h6,1097,80,92,2821,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/lNUs82dG/black#42,,True,https://lichess.org/training/1kZUx
1l7Eo,Bb5r/pRkbQp2/2p4q/P2p1p2/3Pn3/2N3p1/2P2P2/4R1K1 b - - 1 28,c7c8 e7d7,825,76,100,510,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/1EBDe8QO/black#56,,True,https://lichess.org/training/1l7Eo
1lSGC,7k/p5p1/7p/P1pQp3/1q6/2NP4/P1PK1r1P/R5R1 w - - 0 34,d2e3 b4f4,1186,79,82,278,endgame mate mateIn1 oneMove,https://lichess.org/1T5oVBDd#67,,True,https://lichess.org/training/1lSGC
1mIAC,7k/5Q2/p1p2R1b/1qNp3p/8/2P5/PPK1r1P1/8 w - - 8 37,c2d1 e2d2 d1c1 b5b2,1656,77,83,211,endgame mate mateIn2 short,https://lichess.org/lwVqdBIL#73,,True,https://lichess.org/training/1mIAC
1oDvQ,r1bq3r/ppp1Rkpp/5p2/3N4/2Pp4/Q7/P4PPP/6K1 b - - 1 22,f7g8 d5f6 g7f6 a3g3 c8g4 g3g4 g8f8 g4g7,1741,74,96,3194,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/m5OR7hLQ/black#44,,True,https://lichess.org/training/1oDvQ
1oxa1,3r2k1/p2r1pP1/1pq3p1/2p5/1PPp3R/6P1/P2Q1P2/3R2K1 b - - 2 28,c6f6 h4h8 g8g7 d2h6,1141,83,92,1318,endgame kingsideAttack mate mateIn2 short,https://lichess.org/CHJZGCR0/black#56,,True,https://lichess.org/training/1oxa1
1pX82,8/Q4pkp/6p1/3p3q/3P4/4PbP1/P4r1P/2R1RBK1 w - - 0 24,c1c7 h5h2,820,80,95,1415,mate mateIn1 middlegame oneMove,https://lichess.org/FQcYQNIZ#47,,True,https://lichess.org/training/1pX82
1psWr,r3rqk1/pp3p1R/5Bp1/3n4/5P1Q/8/6PP/5R1K b - - 0 28,d5f6 h7h8 g8g7 h4h6,1249,276,43,2,mate mateIn2 middlegame short,https://lichess.org/Ckorzclo/black#56,,True,https://lichess.org/training/1psWr
1rsSD,r3kb1Q/pp5p/3R3n/1Bp1p3/8/7b/PPPK1P1q/8 b q - 1 24,e8e7 h8f6,1344,83,86,209,mate mateIn1 middlegame oneMove,https://lichess.org/5byKVMNA/black#48,,True,https://lichess.org/training/1rsSD
1t3hb,3r1rk1/pp3p2/5np1/8/2Pp2PR/3BqP1Q/PP6/5R1K b - - 2 24,e3d3 h4h8 g8g7 h3h6,1159,76,70,67,mate mateIn2 middlegame short,https://lichess.org/vqCUOIXM/black#48,,True,https://lichess.org/training/1t3hb
1tKLb,6k1/p2bbp1R/1p2p3/3pP1p1/3P4/q1rB1QB1/P4PK1/8 b - - 7 32,c3d3 f3f7,982,106,100,23,master mate mateIn1 middlegame oneMove,https://lichess.org/pvyHZTWd/black#64,,True,https://lichess.org/training/1tKLb
1u9hM,rn1R1k2/5qp1/ppp3Qp/4p3/8/5b2/1PP2P1P/K6R b - - 1 25,f8e7 g6d6,1077,76,98,411,mate mateIn1 middlegame oneMove,https://lichess.org/iNZC21vM/black#50,,True,https://lichess.org/training/1u9hM
1uJ9z,1k4r1/1p2Rp2/2pqB3/Q7/PP6/8/2P2p2/4RK2 w - - 0 32,e1e2 g8g1 f1f2 d6g3,2053,75,95,4187,endgame mate mateIn2 short,https://lichess.org/n5xwx7DO#63,,True,https://lichess.org/training/1uJ9z
1uU3i,2k5/pppq1p2/8/3PR3/2P3rr/2N5/PP3PP1/R2Q2K1 w - - 1 20,d1e2 g4g2 g1f1 h4h1 f1g2 d7h3,1740,76,86,464,long mate mateIn3 middlegame sacrifice,https://lichess.org/QHf7393t#39,,True,https://lichess.org/training/1uU3i
1vScN,1r4k1/pp1Q3R/2n3p1/8/7P/1P6/P5PK/1q6 b - - 2 39,b1b2 d7f7,1292,76,84,509,endgame mate mateIn1 oneMove,https://lichess.org/Ng9zArLz/black#78,,True,https://lichess.org/training/1vScN
1vi56,3r3k/5Qb1/2p3pp/4P2q/5P2/2NrBKP1/PP5P/R6R w - - 2 26,f3e4 d8d4 e3d4 h5f3,1886,131,39,30,mate mateIn2 middlegame sacrifice short,https://lichess.org/vWiM4Y0x#51,,True,https://lichess.org/training/1vi56
1vp96,6k1/p4qp1/1p2p1R1/8/2Pr4/1P3p2/P4P2/1B4QK w - - 0 47,h1h2 d4h4 h2g3 f7f4,1816,78,35,228,endgame mate mateIn2 short,https://lichess.org/ReRifOyg#93,,True,https://lichess.org/training/1vp96
1w9MB,r1b1kb1r/2q2ppp/ppp2n2/8/3R1B2/2N2p2/1PP1PPPP/3QKB1R b Kkq - 3 11,c7b7 d4d8 e8e7 d1d6,1385,81,87,244,mate mateIn2 opening short,https://lichess.org/ebchE5ti/black#22,Ware_Opening Ware_Opening_Other_variations,True,https://lichess.org/training/1w9MB
1xDvk,rnb2rkR/pp3pB1/4p1p1/q3P3/8/2pP1P2/PP1Q2P1/R3K1N1 b Q - 1 16,g8g7 d2h6,670,89,92,289,mate mateIn1 middlegame oneMove,https://lichess.org/oi1t0ZE7/black#32,Caro-Kann_Defense Caro-Kann_Defense_Maroczy_Variation,True,https://lichess.org/training/1xDvk
1xGgi,8/1p1kQp1p/8/8/1P1r4/P4qPP/3r1P2/4R1K1 b - - 1 42,d7c6 e7c5 c6d7 e1e7 d7d8 c5c7,1782,76,96,1325,endgame exposedKing long mate mateIn3,https://lichess.org/OojNBq2y/black#84,,True,https://lichess.org/training/1xGgi
1yUEl,6k1/1p3pp1/7p/3Q2q1/8/2P5/PP4PP/3Rr1K1 w - - 1 25,g1f2 g5e3,1041,78,82,318,endgame mate mateIn1 oneMove,https://lichess.org/na3O3kT5#49,,True,https://lichess.org/training/1yUEl
1zefq,2Q5/p4ppk/1p1bp2p/8/8/1B2PNPP/2R2P1K/q2r4 w - - 3 28,c8c6 d1h1 h2g2 a1f1,1185,75,88,316,mate mateIn2 middlegame short,https://lichess.org/GdSyY2PL#55,,True,https://lichess.org/training/1zefq
207Cd,6k1/3P1pbp/1q4p1/2N5/p1Q3PP/P7/3r4/1K1R4 w - - 4 41,b1c1 b6b2,816,76,100,776,endgame mate mateIn1 oneMove,https://lichess.org/Lm5KJIDY#81,,True,https://lichess.org/training/207Cd
20UVL,2k5/p1p2p2/2pp4/8/2PP2Nq/7r/PP2PP2/R2Q1RK1 w - - 0 20,e2e4 h3h1 g1g2 h4h3,1270,75,96,827,endgame mate mateIn2 short,https://lichess.org/Rwp5GqGa#39,,True,https://lichess.org/training/20UVL
20WVO,4r1k1/3N1ppp/8/p2p4/3P4/P3r2q/1P2Q1RP/1R4K1 w - - 0 32,e2g4 e3e1 b1e1 e8e1 g1f2 h3e3,1061,79,93,779,long mate mateIn3 middlegame,https://lichess.org/7dbFi6T3#63,,True,https://lichess.org/training/20WVO
21gbr,r3q2k/4bR1p/3p1Rp1/4p1P1/1p1pP2N/1P1P3Q/2rB3P/6K1 b - - 0 29,e7f6 h4g6 h8g8 h3h7,1062,76,97,2797,discoveredAttack kingsideAttack master mate mateIn2 middlegame pin short,https://lichess.org/2sKDi0T3/black#58,,True,https://lichess.org/training/21gbr
21pyn,2k5/1p3p2/p3p3/4P1P1/b7/1Pp2QP1/P1KrBqP1/1R6 w - - 1 28,c2c3 f2d4,1757,123,88,65,endgame mate mateIn1 oneMove,https://lichess.org/cC9NltcY#55,,True,https://lichess.org/training/21pyn
21sgr,7r/Rb2b1p1/1kq1p3/1pp1P2p/3pNP2/3Pn3/1PP3PP/Q5K1 b - - 13 29,h8a8 a1a5,1196,76,93,2142,mate mateIn1 middlegame oneMove,https://lichess.org/YfBjVqGA/black#58,,True,https://lichess.org/training/21sgr
22KNO,2q5/5QP1/3k4/p2ppP1N/3b3P/8/PP6/KBr5 w - - 3 39,g7g8q d4b2 a1b2 c8c3,1567,75,89,1974,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/o9Vyyp1r#77,,True,https://lichess.org/training/22KNO
22bgT,5r2/pp3ppk/3R1n2/5N2/2PQ4/1P3PP1/P2R2KP/2q4r w - - 3 40,f5h4 c1f1,1460,94,73,319,master mate mateIn1 middlegame oneMove,https://lichess.org/Ujgaa5mP#79,,True,https://lichess.org/training/22bgT
22rqu,r6k/4QR2/4pn1p/1p1pqppB/8/6PP/5P1K/8 b - - 2 43,f6h5 f7h7 h8g8 e7f7,1334,75,95,6347,endgame mate mateIn2 short,https://lichess.org/JB8rq7QI/black#86,,True,https://lichess.org/training/22rqu
239iW,3Q4/6qk/7p/8/4p1PK/4P2r/3R4/6r1 w - - 0 38,h4h3 g7g4 h3h2 g4g3,1159,76,93,3898,endgame mate mateIn2 short,https://lichess.org/B54k65RE#75,,True,https://lichess.org/training/239iW
24712,r1nqk2r/1ppb1R2/p5np/P3P3/1P6/1BP5/6PP/RN1Q2K1 b kq - 0 17,d8g5 d1d7,929,173,76,33,mate mateIn1 oneMove opening,https://lichess.org/wgNXipSF/black#34,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,True,https://lichess.org/training/24712
28D6R,2k5/1p1b1q2/p5p1/3Rp1rr/8/2P4P/5PP1/3Q1R1K b - - 0 30,d7h3 d5d8 c8c7 d1d6,1205,76,96,15671,mate mateIn2 middlegame short,https://lichess.org/RiDwXpAO/black#60,,True,https://lichess.org/training/28D6R
28hxs,3q1bkR/Q4R2/4p1p1/3pr3/3P2P1/1r3PK1/8/8 b - - 2 32,g8h8 f7h7 h8g8 a7f7,1042,75,96,5134,endgame mate mateIn2 short,https://lichess.org/wFqTgQnv/black#64,,True,https://lichess.org/training/28hxs
29hW3,3r4/5RBk/p5pP/1p6/4q3/1Q6/PPP1K3/8 w - - 3 34,e2f2 d8d2 f2g3 d2g2 g3h3 e4g4,1686,75,98,3698,endgame exposedKing long mate mateIn3,https://lichess.org/nvwPko4N#67,,True,https://lichess.org/training/29hW3
2AbJF,5nk1/2p2r2/1pQ4R/r7/p1PP1qP1/P7/1P3P2/1K5R b - - 10 29,a5g5 h6h8 g8g7 c6h6,1409,80,83,78,mate mateIn2 middlegame short,https://lichess.org/0gtKMH4s/black#58,,True,https://lichess.org/training/2AbJF
2Atco,1rr5/5qkR/3p1n2/2p1pQ2/p3P3/3P2P1/PP2KPB1/2q4R b - - 1 32,f6h7 h1h7 g7g8 f5f7,1671,74,98,6803,master mate mateIn2 middlegame short,https://lichess.org/5CUoqxpb/black#64,,True,https://lichess.org/training/2Atco
2CuYP,r5k1/pbQ3Rp/1p1n4/2p5/5P2/8/P1P3PK/5q2 b - - 0 37,g8f8 c7e7,1312,78,87,1407,endgame mate mateIn1 oneMove,https://lichess.org/vG4u9eGg/black#74,,True,https://lichess.org/training/2CuYP
2DJZK,4n2k/r3qrp1/7R/1p1p3P/2pPp3/2P1P1R1/P5Q1/1NK5 b - - 0 36,g7h6 g3g8 h8h7 g2g6,1264,77,50,174,mate mateIn2 middlegame short,https://lichess.org/3OJJMbtL/black#72,,True,https://lichess.org/training/2DJZK
2DYVb,Q1Q2bk1/2p2ppp/8/2p5/5P2/8/1q4rP/R5K1 w - - 0 29,g1h1 g2h2 h1g1 b2f2,1356,74,89,968,endgame mate mateIn2 short,https://lichess.org/m9KjGuRL#57,,True,https://lichess.org/training/2DYVb
2DeGH,r3r3/1p4kR/p2ppbB1/3N4/3q4/1P3Q2/P1P5/2K5 b - - 3 30,g7g6 f3h5,1192,75,90,1436,master mate mateIn1 middlegame oneMove,https://lichess.org/x7hURugP/black#60,,True,https://lichess.org/training/2DeGH
2ELAb,8/1pk1p3/p1ppPp2/3Pq3/1PP2QB1/N5K1/P5r1/1R6 w - - 7 36,g3f3 e5e2,1156,78,72,55,endgame mate mateIn1 oneMove,https://lichess.org/yVnR1Zld#71,,True,https://lichess.org/training/2ELAb
2EPLm,3r1rkR/pp3p2/8/1Rp2qpQ/8/6P1/2P2P1P/6K1 b - - 2 29,g8g7 h5h6,1107,77,90,839,endgame mate mateIn1 oneMove,https://lichess.org/N4A3gHlN/black#58,,True,https://lichess.org/training/2EPLm
2EQ6c,2k5/pp6/3Qpp2/1B1p2p1/1PnP2P1/P3rP2/2RK4/6q1 w - - 20 39,b5c4 g1e1,1498,99,77,246,endgame mate mateIn1 oneMove,https://lichess.org/VmOTIFy1#77,,True,https://lichess.org/training/2EQ6c
2FLxi,4r1r1/pkp2R2/1p1p2p1/6N1/PP1P1Pq1/8/2QN4/R5K1 w - - 1 28,g1f2 e8e2 f2f1 g4g2,1435,75,97,22911,mate mateIn2 middlegame short,https://lichess.org/Zawf87Hq#55,,True,https://lichess.org/training/2FLxi
2FQ03,4Q3/p1R3pk/1np4p/3q4/4NP2/1P4PP/r5r1/2R1Q1K1 w - - 3 35,g1f1 d5d3 e1e2 d3e2,1492,75,92,3911,mate mateIn2 middlegame short,https://lichess.org/kOdApQLa#69,,True,https://lichess.org/training/2FQ03
2FbMW,r6r/p1pk2p1/5nq1/1Qb1R3/8/2P3pb/P4P1P/R1B3K1 b - - 1 19,d7d6 b5c5 d6d7 e5e7 d7d8 c5c7,1639,75,96,5655,exposedKing long mate mateIn3 middlegame,https://lichess.org/o6ahXrzy/black#38,Scotch_Game Scotch_Game_Haxo_Gambit,True,https://lichess.org/training/2FbMW
2GH4Q,8/1kP5/1PR5/8/8/K7/P6p/8 b - - 0 50,h2h1q c7c8q,804,107,95,791,advancedPawn endgame mate mateIn1 oneMove promotion,https://lichess.org/j7JYYWtC/black#100,,True,https://lichess.org/training/2GH4Q
2H2Xp,8/5Rk1/1p1r3p/8/3q4/6P1/5Q1K/8 b - - 1 47,g7g6 f2f5,1132,78,92,230,endgame master mate mateIn1 oneMove,https://lichess.org/Aa4STYZA/black#94,,True,https://lichess.org/training/2H2Xp
2H85g,2r3k1/pp3ppp/4pP2/4q3/1P6/NP1r4/P2K2PP/R2Q3R w - - 0 20,d2d3 c8c3 d3d2 e5e3,2035,90,85,74,endgame mate mateIn2 short,https://lichess.org/3R0eK2Pw#39,,True,https://lichess.org/training/2H85g
2HKoH,5k1Q/pp2pp2/1qbp4/8/3bn1P1/4Q3/P1P5/3K1B1R b - - 0 21,d4h8 h1h8 f8g7 e3h6,1348,77,88,972,mate mateIn2 middlegame short,https://lichess.org/0kOcMtG5/black#42,,True,https://lichess.org/training/2HKoH
2Hxcn,4R1k1/5ppp/1p6/p1b5/2B5/1P5P/4QPPK/2qr4 b - - 5 30,c5f8 c4f7 g8f7 e2e6,1455,76,96,28104,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/dWgXxlje/black#60,,True,https://lichess.org/training/2Hxcn
2InZ4,2k3rr/R1p5/1p2N3/3pPpqn/1P1P3p/2P5/5Q1P/R6K b - - 0 32,g5g4 a7c7 c8b8 a1a8 b8a8 f2a2 a8b8 a2a7,1801,75,95,15377,attraction mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/eb8lnC33/black#64,,True,https://lichess.org/training/2InZ4
2KbXE,6k1/5p1p/4pp2/1Q6/1P4rP/8/P1r1KP2/R2R3q w - - 3 30,e2d3 h1e4,1561,105,20,210,endgame master mate mateIn1 oneMove,https://lichess.org/2rLKWKow#59,,True,https://lichess.org/training/2KbXE
2Lr86,r6B/4nk2/p2p4/1p1q1PQ1/8/7P/P7/4R1K1 b - - 0 36,a8g8 e1e7 f7f8 h8g7 g8g7 g5g7,1335,76,96,1216,endgame exposedKing long master masterVsMaster mate mateIn3,https://lichess.org/DzbfrCmL/black#72,,True,https://lichess.org/training/2Lr86
