PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rooks,puzzle_ref
Dpfo7,6r1/p2k1p2/2p1p3/3pP3/QP3P1p/N1P2R1P/P5rK/8 w - - 2 32,h2h1 g2g1 h1h2 g8g2,756,83,94,146,endgame mate mateIn2 short,https://lichess.org/pgxuTzDF#63,,True,https://lichess.org/training/Dpfo7
Dpszh,5rk1/pp1n1r1p/2pb2p1/4pqP1/P3p2P/BPP1P3/3PQ3/R3K1NR w KQ - 3 18,a3d6 f5f1 e2f1 f7f1 e1e2 f8f2,1531,75,94,6622,long mate mateIn3 middlegame,https://lichess.org/ECO1hEws#35,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,True,https://lichess.org/training/Dpszh
Dr8y4,kr6/p4R1p/3p4/3R3p/P4P2/8/Kr3P1P/8 w - - 0 32,a2a3 b8b3,812,88,95,1680,endgame master masterVsMaster mate mateIn1 oneMove rookEndgame,https://lichess.org/hSmctKfy#63,,True,https://lichess.org/training/Dr8y4
Ds6MW,8/8/5k2/R5p1/5p2/5R2/5PPK/2rr4 w - - 0 40,g2g3 d1h1 h2g2 c1g1,877,84,53,35,endgame mate mateIn2 rookEndgame short,https://lichess.org/btDBDLYw#79,,True,https://lichess.org/training/Ds6MW
DtDaF,2r2k2/4p2p/5pp1/1p1P1n2/1P1K1P2/2rBR3/5P1P/1R6 w - - 2 32,d3f5 c8c4,1420,89,83,2577,endgame master mate mateIn1 oneMove,https://lichess.org/6SS1QvXA#63,,True,https://lichess.org/training/DtDaF
DtuFi,1r6/3k4/p1n1pp1R/2Pp2p1/6P1/4PN2/1rK2PP1/7R w - - 0 27,c2c3 b8b3,1110,82,93,4671,endgame mate mateIn1 oneMove,https://lichess.org/6tFvumfB#53,,True,https://lichess.org/training/DtuFi
DuA1o,4Q3/8/1kp5/7p/1P1R2p1/6P1/r5rP/4R1K1 w - - 1 38,g1f1 a2f2,1060,81,94,1491,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/jG0bszkf#75,,True,https://lichess.org/training/DuA1o
DuNxe,5r2/4q1bk/3p1rRp/p2b1P2/1p2p3/1P5Q/P1P1B1P1/1K5R b - - 1 34,e7e5 h3h6 g7h6 h1h6,1922,78,87,1482,mate mateIn2 middlegame sacrifice short,https://lichess.org/3hLseuxt/black#68,,True,https://lichess.org/training/DuNxe
Dv16O,7r/5k2/p5p1/1p2ppP1/6rP/1P1B3K/P1P1N3/5R2 w - - 4 45,d3f5 h8h4,1191,77,89,2919,endgame mate mateIn1 oneMove,https://lichess.org/czoFf5s3#89,,True,https://lichess.org/training/Dv16O
Dv8o7,4r1k1/2q2pb1/4p1p1/pprp2P1/5PPQ/1PP4R/PK6/7R b - - 3 31,c5c3 h4h8 g7h8 h3h8 g8g7 h1h7,1662,75,94,2066,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/j5raFcfp/black#62,,True,https://lichess.org/training/Dv8o7
DwrAB,2rr4/pp5p/2n1R2k/2pp3b/5N1b/8/PPP3P1/5RK1 b - - 1 28,h6g5 f4h3 g5g4 f1f4 g4g3 e6e3 h5f3 e3f3,1627,75,95,5429,mate mateIn4 middlegame veryLong,https://lichess.org/8MFHlyvq/black#56,,True,https://lichess.org/training/DwrAB
Dz6Mc,3rr1kQ/5pb1/6p1/pp2P3/1q1pBP2/1Pp2P2/P1P4R/1K5R b - - 3 27,g7h8 h2h8 g8g7 h1h7,884,79,80,62,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/MD1vTPAt/black#54,,True,https://lichess.org/training/Dz6Mc
E0azL,3r2k1/pp2qpb1/6p1/3r2P1/4pP2/7Q/PP2B2R/1K5R b - - 1 27,e7b4 h3h8 g7h8 h2h8 g8g7 h1h7,1560,76,96,2354,long mate mateIn3 middlegame sacrifice,https://lichess.org/jxNSJtmM/black#54,,True,https://lichess.org/training/E0azL
E0wMe,2k4r/pp3p2/4pQ2/4R2r/3P2p1/2P3P1/PP3P1P/6Kq w - - 0 26,g1h1 h5h2 h1g1 h2h1 g1g2 h8h2,818,77,100,272,endgame long master masterVsMaster mate mateIn3 queenRookEndgame,https://lichess.org/QrGzCcVc#51,,True,https://lichess.org/training/E0wMe
E1Mm3,6k1/p5p1/8/1p6/4RBpP/4P1P1/P1r3r1/R4K2 w - - 1 39,a1e1 c2f2,1387,175,58,54,endgame mate mateIn1 oneMove,https://lichess.org/xBXbJVE0#77,,True,https://lichess.org/training/E1Mm3
E1mzi,1r4k1/1r4p1/2p3Q1/3p1P1p/p3p3/P1q4P/1P1R2P1/2K2R2 w - - 0 25,b2c3 b7b1 c1c2 b8b2,1330,76,73,142,endgame mate mateIn2 queenRookEndgame queensideAttack short,https://lichess.org/s1dusoEt#49,,True,https://lichess.org/training/E1mzi
E2dKd,3Rnr1k/p4qpp/8/2PB4/P2Q4/2B3PP/8/R4rK1 w - - 2 30,g1g2 f7f2 d4f2 f8f2,1796,75,95,8138,mate mateIn2 middlegame short,https://lichess.org/U0xqEHke#59,,True,https://lichess.org/training/E2dKd
E31AU,3r2k1/1R4Rp/1p2p1p1/pBb5/P7/7P/3r1PP1/6K1 b - - 2 32,g8f8 b7f7,1108,76,94,663,endgame mate mateIn1 oneMove,https://lichess.org/5FU2BJEr/black#64,,True,https://lichess.org/training/E31AU
E3UOb,1n5r/1b2Rkp1/p2r1pp1/1p6/8/8/PPP2PPP/4R2K b - - 1 23,f7f8 e7e8 f8f7 e1e7,1336,79,94,21168,endgame fork mate mateIn2 short,https://lichess.org/99viq41A/black#46,,True,https://lichess.org/training/E3UOb
E3a4l,7r/p1p1p1k1/1p6/3P3r/P1P3p1/1P4P1/2Q2P1P/1R4Kq w - - 0 30,g1h1 h5h2 h1g1 h2h1 g1g2 h8h2,1206,79,83,334,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/GIybREM9#59,,True,https://lichess.org/training/E3a4l
E3qQY,2k4r/8/p2p1np1/P1pP4/2P1p1P1/6R1/1Q3PKq/1R3N1r w - - 6 35,f1h2 h8h2,1099,76,100,1572,mate mateIn1 middlegame oneMove,https://lichess.org/GEtJdJBA#69,,True,https://lichess.org/training/E3qQY
E3uLh,r2r2k1/p2b1p1R/2p1p1p1/4P3/3p3R/1PnB3P/6P1/6K1 b - - 0 33,c3d5 h7h8 g8g7 h4h7,772,80,97,1776,mate mateIn2 middlegame short,https://lichess.org/kRSiXvlZ/black#66,,True,https://lichess.org/training/E3uLh
E4Dp5,2k5/pppb4/2n2R2/4N3/4P2p/PP1BK1r1/1BP4r/R7 w - - 7 29,e3f4 h2f2 e5f3 f2f3,1210,78,94,2408,mate mateIn2 middlegame short,https://lichess.org/HY1jdmdB#57,,True,https://lichess.org/training/E4Dp5
E4ml3,7r/1p3k2/p1p5/3pQ3/5PP1/1P3K1q/P6r/2R3R1 w - - 4 35,g1g3 h3g3 f3g3 h8h3,1553,75,90,209,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/IoWNT2iE#69,,True,https://lichess.org/training/E4ml3
E4nzL,4rrk1/2p1R1QR/2p2q2/p7/3P1p2/2Pb4/PP3PPP/6K1 b - - 2 26,f6g7 e7g7,1133,77,95,2172,endgame mate mateIn1 oneMove,https://lichess.org/fBWkulGm/black#52,,True,https://lichess.org/training/E4nzL
E5baR,5rk1/1R5n/p1p1p2p/4p1pP/N3P1P1/P3bPK1/1PP2r2/2N4R w - - 3 28,c1d3 f8f3,1437,90,75,191,mate mateIn1 middlegame oneMove,https://lichess.org/oIvLG0Z2#55,,True,https://lichess.org/training/E5baR
E5nIh,4Rb1r/5k1p/p1pp1ppQ/8/3B2qP/8/PPP2PP1/4R1K1 b - - 0 23,f8h6 e1e7,1206,79,89,157,endgame mate mateIn1 oneMove,https://lichess.org/QogmvDbK/black#46,,True,https://lichess.org/training/E5nIh
E6B7l,2rQk1r1/5p2/2p1p3/ppp1P3/2q5/6PP/P2R1P2/3R2K1 b - - 5 30,c8d8 d2d8 e8e7 d1d7,1607,77,95,4843,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/JtIXIgph/black#60,,True,https://lichess.org/training/E6B7l
E70U7,2rR1k1r/p5pp/4p1p1/4P3/1n6/5P2/5P1P/3R2K1 b - - 1 26,f8e7 d1d7,1136,76,94,803,endgame mate mateIn1 oneMove,https://lichess.org/z2pkYcDV/black#52,,True,https://lichess.org/training/E70U7
E7gU8,1r4kQ/4np1p/2q1p1p1/1p1pP1P1/pP4P1/P1P5/3N1PKR/7R b - - 0 30,g8h8 h2h7 h8g8 h7h8 g8g7 h1h7,1231,76,94,630,endgame kingsideAttack long mate mateIn3,https://lichess.org/j7LGeDQV/black#60,,True,https://lichess.org/training/E7gU8
E7tUY,3r4/7R/5pk1/4p1p1/1p2Pn2/1P6/PPK4R/5r2 b - - 9 33,f1e1 h2h6,1229,80,52,50,endgame mate mateIn1 oneMove,https://lichess.org/Uf8nMOjW/black#66,,True,https://lichess.org/training/E7tUY
EAYYC,7r/8/3p4/2rP4/1pPK1k2/pR4R1/P6P/8 b - - 4 46,h8h2 b3f3,1317,129,67,29,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/JSQWO6V6/black#92,,True,https://lichess.org/training/EAYYC
EByso,6k1/R6R/1r2n3/3p4/7P/1PK5/P6r/8 b - - 4 34,e6f8 a7g7,1292,107,85,145,endgame master mate mateIn1 oneMove,https://lichess.org/9nkdpkei/black#68,,True,https://lichess.org/training/EByso
ECicY,5B2/1r3pR1/4p1k1/3bP1p1/6R1/8/5rPK/8 b - - 0 51,g6f5 g7g5,1429,76,100,178,endgame mate mateIn1 oneMove,https://lichess.org/8uRNwOlm/black#102,,True,https://lichess.org/training/ECicY
EDCxr,7R/rp3rk1/2p4R/2b2p2/p1Pn3N/7P/PP3PP1/6K1 b - - 6 29,f7f6 h6h7,1411,81,87,2248,mate mateIn1 middlegame oneMove,https://lichess.org/CSbAl6o9/black#58,,True,https://lichess.org/training/EDCxr
EDl6t,5r2/ppp5/1r6/3kR3/3N4/3P4/n1PK1PPP/4R3 b - - 7 29,d5d4 e1e4,1221,75,71,88,endgame mate mateIn1 oneMove,https://lichess.org/oqd891Q4/black#58,,True,https://lichess.org/training/EDl6t
EDplN,r7/4b3/4p2p/p5p1/4pkP1/2P1R3/PP1r1P1P/4RK2 b - - 4 30,a8f8 e3e4 f4f3 e1e3,1025,117,57,27,endgame mate mateIn2 short,https://lichess.org/ImNNWyWR/black#60,,True,https://lichess.org/training/EDplN
EGELg,2r3k1/1p1b1r1p/p3ppBR/3p4/1b1P2P1/1PN1PP2/1P1K2P1/7R b - - 0 21,h7g6 h6h8 g8g7 h1h7,1190,155,87,21,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/nB9SYwxc/black#42,,True,https://lichess.org/training/EGELg
EGyiw,6k1/R7/8/4r1pp/8/1P3K1P/P1P1r1P1/2R5 w - - 2 37,c2c4 e5e3,1262,76,88,400,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/UQr5YbBb#73,,True,https://lichess.org/training/EGyiw
EH91y,6k1/ppp2ppp/6n1/3P4/2P5/2Q5/P3r1r1/R3R1K1 w - - 2 32,g1f1 e2f2,1052,82,91,916,endgame mate mateIn1 oneMove,https://lichess.org/3WHAAbWg#63,,True,https://lichess.org/training/EH91y
EIKrz,8/p2N1k1p/3P2p1/5p2/3R4/6P1/Pr4rP/4R1K1 w - - 1 28,g1f1 b2f2,1174,89,71,41,endgame master mate mateIn1 oneMove,https://lichess.org/0MaYKknx#55,,True,https://lichess.org/training/EIKrz
EJ6FR,7k/6pp/8/4P1P1/3P4/1r1r3P/1R1K4/1R6 w - - 7 42,d2c2 b3c3,1159,77,89,394,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/mCy8rRAD#83,,True,https://lichess.org/training/EJ6FR
EKmbK,7r/p7/1p2Q3/4p1k1/4P1p1/6P1/P1P2PKr/8 w - - 4 41,g2g1 h2h1 g1g2 h8h2,977,86,88,61,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/xBomlJkk#81,,True,https://lichess.org/training/EKmbK
EKr72,3r4/pp3k2/5p1p/1N2p3/1b2P3/P3K3/1P1r1PPP/R6R w - - 1 19,a3b4 d8d3,1208,75,95,4354,endgame mate mateIn1 oneMove,https://lichess.org/m4MYoQFE#37,Sicilian_Defense Sicilian_Defense_Alapin_Variation,True,https://lichess.org/training/EKr72
EM3lp,7r/4kp1r/p1pp1q2/1p2nn2/3Q2N1/1BP5/PP3P2/3RR1K1 w - - 0 30,g4f6 h7h1 g1g2 h8h2,1879,78,86,906,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/4peVoZLG#59,,True,https://lichess.org/training/EM3lp
EM4Sc,3r4/8/3r2p1/2R1Rn1p/P4k2/1P1B1P2/2P2P1P/4K3 w - - 5 34,d3f5 d6d1 e1e2 d8d2,962,79,90,352,endgame mate mateIn2 short,https://lichess.org/HuFo43Ey#67,,True,https://lichess.org/training/EM4Sc
EMB60,8/6rk/5Kpp/2R5/2pPr3/2P1P1R1/8/8 w - - 4 48,c5c4 e4e7 e3e4 g7f7,1965,78,86,622,endgame mate mateIn2 rookEndgame short,https://lichess.org/5c6TprgG#95,,True,https://lichess.org/training/EMB60
EN4x6,rn1R2R1/1b2pk2/8/8/p4N2/8/1b3P2/4K3 b - - 1 24,a4a3 d8f8,1434,78,84,1581,mate mateIn1 middlegame oneMove,https://lichess.org/xRIbXU44/black#48,,True,https://lichess.org/training/EN4x6
ENogj,8/p5pp/1p5k/2p4P/2P1PP2/P1R1KP1R/r2r4/8 w - - 3 34,e4e5 d2e2 e3d3 a2d2,861,77,97,2093,endgame mate mateIn2 rookEndgame short,https://lichess.org/s7kHUdFI#67,,True,https://lichess.org/training/ENogj
EPfNj,3r3k/pp1q1prQ/5p2/2p2P2/3p3R/3P2PR/PPP4P/6K1 b - - 0 23,g7h7 h4h7 h8g8 h7h8 g8g7 h3h7,1143,80,81,82,endgame exposedKing kingsideAttack long mate mateIn3 queenRookEndgame,https://lichess.org/2re8i5ns/black#46,,True,https://lichess.org/training/EPfNj
EPn6T,4rk2/p2R3R/1p6/4rK2/8/8/PPP5/8 w - - 5 42,f5f6 e8e6,1186,78,91,967,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/RZ40UsVb#83,,True,https://lichess.org/training/EPn6T
EQAa1,8/1ppQ2bk/6Rp/1K1P3P/1r3r2/8/8/8 w - - 0 41,b5c5 f4c4,1640,80,90,2035,endgame mate mateIn1 oneMove,https://lichess.org/pcJMtJwX#81,,True,https://lichess.org/training/EQAa1
ES4Cd,2kr4/pp2b2p/6p1/2p1P3/4K3/P1Nr4/1P4PP/R6R w - - 0 22,a1d1 d8d4,1436,76,83,659,endgame mate mateIn1 oneMove,https://lichess.org/8XgHC8IN#43,,True,https://lichess.org/training/ES4Cd
ESjVC,r4qrk/3n1pnp/3p2RQ/1p3P2/p1bpP2R/P1N2B1P/1PP4K/8 b - - 1 28,g7h5 h6h7 h8h7 h4h5 f8h6 h5h6,1967,120,79,20,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/UOD9g4Od/black#56,,True,https://lichess.org/training/ESjVC
ESqQu,r5k1/ppp2r1p/4b1B1/4p1P1/3P3R/8/2P5/2K4R b - - 0 25,h7g6 h4h8 g8g7 h1h7,1199,75,95,7678,endgame mate mateIn2 short,https://lichess.org/LSLSYmFt/black#50,,True,https://lichess.org/training/ESqQu
ETXUa,r6r/p1R2ppp/1p1kpnb1/3p4/3B4/1P4PP/P4PB1/2R3K1 b - - 4 23,f6e8 c1c6,1265,76,77,238,mate mateIn1 middlegame oneMove,https://lichess.org/2VIXAtP1/black#46,,True,https://lichess.org/training/ETXUa
EVMmA,5r2/pQ4qp/2Bk3p/3p4/4p3/2P5/PP3PrP/R3RK2 w - - 6 28,b7g7 f8f2,897,77,89,97,endgame mate mateIn1 oneMove,https://lichess.org/i6rKK3Mo#55,,True,https://lichess.org/training/EVMmA
EVSRL,2r5/p5p1/2NR1b1p/4k3/1n1Rp3/4P1P1/P4P1P/6K1 b - - 0 27,b4c6 d4d5,1331,74,99,1766,endgame mate mateIn1 oneMove,https://lichess.org/wGU914UW/black#54,,True,https://lichess.org/training/EVSRL
EVjRM,r1b2rk1/p2p1ppp/2pQp3/4P3/8/2N2RP1/PPP4q/1K3R2 b - - 1 17,a7a5 d6f8 g8f8 f3f7 f8e8 f7f8 e8e7 f1f7,1615,111,29,22,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/C9ypaZRt/black#34,Sicilian_Defense Sicilian_Defense_Paulsen-Basman_Defense,True,https://lichess.org/training/EVjRM
EW2C6,7r/P1p4r/2n3k1/4Pp2/1P1Bp1p1/1NP3P1/5PQ1/3RR1Kq w - - 1 36,g2h1 h7h1 g1g2 h8h2,979,76,97,3296,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/GazQQGSe#71,,True,https://lichess.org/training/EW2C6
EXcQE,1k1r4/1pp3p1/2n5/6P1/p1P3B1/PK2p2P/1B1r4/3R3R w - - 0 30,b3c3 d8d3,1297,76,93,8078,master mate mateIn1 middlegame oneMove,https://lichess.org/J7e2S2jX#59,,True,https://lichess.org/training/EXcQE
EXitA,3r4/5p2/BR3b1p/2kp1r2/3p2p1/3P4/2P2P1P/1R4K1 b - - 6 28,d8d6 b1b5,1258,76,91,668,endgame mate mateIn1 oneMove,https://lichess.org/Zzu3VFk1/black#56,,True,https://lichess.org/training/EXitA
EY5gw,4r3/1p2q3/p1bR4/P1P2B1k/1P4pP/6Q1/3R4/4r1K1 w - - 1 48,g1f2 e7e2 d2e2 e8e2,2100,76,94,7055,mate mateIn2 middlegame sacrifice short,https://lichess.org/RRQmjCxI#95,,True,https://lichess.org/training/EY5gw
EYMij,4r1k1/1R4R1/2p4p/3pr1p1/8/7P/5PPK/8 b - - 1 32,g8f8 b7f7,985,96,94,325,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/xkBd6maA/black#64,,True,https://lichess.org/training/EYMij
EYg8h,r3r1k1/p3R1R1/1p2p2p/2npP3/6P1/8/1P2KP1P/8 b - - 0 29,g8f8 e7f7,1117,79,94,3410,endgame mate mateIn1 oneMove,https://lichess.org/HdRfya86/black#58,,True,https://lichess.org/training/EYg8h
Eazps,r5kQ/3n1pb1/1q2p1p1/3pP1P1/p2pbB2/P4BP1/2r2PKR/7R b - - 3 27,g7h8 h2h8 g8g7 h1h7,1084,77,97,5474,kingsideAttack master masterVsMaster mate mateIn2 middlegame short superGM,https://lichess.org/8pjw2iU4/black#54,,True,https://lichess.org/training/Eazps
EbbqT,8/5p1k/8/1R1p1Np1/1P6/2P1R1KP/rr6/8 w - - 1 45,f5d4 b2g2 g3f3 a2f2,1075,152,82,7,endgame mate mateIn2 short,https://lichess.org/aen1E4uS#89,,True,https://lichess.org/training/EbbqT
Ed2FZ,5k2/3r2p1/3P1p1p/ppp4P/2r5/2P1R1P1/2P1RP1K/8 b - - 1 37,d7d6 e3e8 f8f7 e2e7,796,92,91,103,endgame mate mateIn2 rookEndgame short,https://lichess.org/Ml2gkXbw/black#74,,True,https://lichess.org/training/Ed2FZ
Ed9nH,8/pp2R3/2p2k2/3p1ppP/1P1P3n/2q4P/5P2/3BR1K1 b - - 3 45,c3d4 e1e6,1044,80,93,418,endgame master mate mateIn1 oneMove,https://lichess.org/bCS3Xs22/black#90,,True,https://lichess.org/training/Ed9nH
Ef86B,3Rk3/2p5/4pp1p/6p1/r7/4PP1P/1rP1KP2/3R4 b - - 3 30,e8e7 d1d7,1083,107,52,37,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/gHIdewO4/black#60,,True,https://lichess.org/training/Ef86B
EgOtp,8/8/p5PR/4B3/4PP2/P2K1k2/1Pr3r1/8 w - - 1 40,g6g7 g2d2,1345,78,86,239,endgame mate mateIn1 oneMove,https://lichess.org/T63mqmys#79,,True,https://lichess.org/training/EgOtp
Egmyx,3k3r/p4R2/2pN2p1/PpP1p1P1/1P2P1K1/7r/2P1N3/8 w - - 1 40,f7a7 h8h4,1211,80,93,92,endgame mate mateIn1 oneMove,https://lichess.org/3YJHhtnS#79,,True,https://lichess.org/training/Egmyx
EgqS3,8/8/6p1/8/R3P1k1/P1P5/1P1r2r1/3K1R2 w - - 3 39,d1e1 g2e2,1121,82,76,49,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/mjOxEs91#77,,True,https://lichess.org/training/EgqS3
EiItB,8/4r3/1PR1P3/5p1p/3Pk2P/1R2P1K1/8/6r1 w - - 1 58,g3f2 e7g7 d4d5 g7g2,1592,77,94,10668,endgame mate mateIn2 quietMove rookEndgame short,https://lichess.org/Jje77GhO#115,,True,https://lichess.org/training/EiItB
Ej6HL,2kr4/1b3p1p/1Q2pp2/2P1p3/4PnPP/1P2KP2/P2r4/R4B1R w - - 1 32,c5c6 f4g2 f1g2 d8d3,1944,75,95,11460,mate mateIn2 middlegame sacrifice short,https://lichess.org/hmp5VoX4#63,,True,https://lichess.org/training/Ej6HL
Ej7w0,4r1kR/5r2/pp2p1p1/1bppP3/6P1/2P2B2/PP4P1/2K4R b - - 2 27,g8g7 h1h7,1186,76,93,3523,endgame mate mateIn1 oneMove,https://lichess.org/81RibUdn/black#54,,True,https://lichess.org/training/Ej7w0
EkWvm,r3q1k1/pp3r1p/4p1QR/3pP3/b1pP4/P1P5/2PBKPP1/7R b - - 0 23,h7g6 h6h8 g8g7 h1h7,1538,75,98,2105,kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/DVEOJ0PD/black#46,,True,https://lichess.org/training/EkWvm
EmBLb,5r2/p3R3/np3kp1/5rp1/8/P4pQ1/1PP3q1/1K2R3 b - - 0 30,g2g3 e1e6,1196,78,82,46,endgame mate mateIn1 oneMove,https://lichess.org/mxGIbXMJ/black#60,,True,https://lichess.org/training/EmBLb
EmaGc,6rk/2q3r1/p3P3/1p1PQ3/1P3p2/P2R1P2/6PP/6K1 w - - 0 46,e5c7 g7g2 g1f1 g2g1 f1f2 g8g2,1037,78,90,242,endgame long mate mateIn3 queenRookEndgame,https://lichess.org/lLlxmOcD#91,,True,https://lichess.org/training/EmaGc
Emxkb,5k2/R7/1p1Kp3/6R1/1Pbp4/5r2/8/8 b - - 0 43,d4d3 a7a8 f8f7 g5g8 d3d2 a8f8,2195,384,37,5,endgame long mate mateIn3 quietMove,https://lichess.org/VA4HQ8vF/black#86,,True,https://lichess.org/training/Emxkb
En456,8/p1RR4/kp6/5n1p/2b5/2K5/P4r2/8 b - - 13 43,c4f1 c7a7 a6b5 a2a4 b5c6 a7c7,1775,74,97,1276,endgame long mate mateIn3,https://lichess.org/01po2bjk/black#86,,True,https://lichess.org/training/En456
EnDMu,4r1k1/5p1p/p7/1pp3p1/6P1/2P5/PPQNr1KP/R1B5 w - - 1 27,g2f3 e8e3,1016,77,100,474,endgame mate mateIn1 oneMove,https://lichess.org/Q1kQNW0a#53,,True,https://lichess.org/training/EnDMu
Enw62,1r4kQ/p1q2p1p/2n1p1pR/3pP3/3P4/2pB3R/PP4PP/6K1 b - - 0 26,g8h8 h6h7 h8g8 h7h8 g8g7 h3h7,1243,146,82,8,endgame kingsideAttack long mate mateIn3,https://lichess.org/5sOGiDkq/black#52,,True,https://lichess.org/training/Enw62
EpbpM,4kr2/p7/7p/1pp1B1p1/4P3/1B2K3/PPP2r1P/3R4 w - - 2 28,b3d5 f8f3,1167,75,96,769,endgame mate mateIn1 oneMove,https://lichess.org/NcgwGXKR#55,,True,https://lichess.org/training/EpbpM
EpuVj,1k6/pr4p1/8/5Q2/P7/2P3P1/Kr5P/8 w - - 0 64,a2a3 b7b3,1084,88,67,32,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/DnKAXb8v#127,,True,https://lichess.org/training/EpuVj
ErFhl,6rk/ppp2R2/3p3p/3Np3/4P2n/P2PP2P/1PP3r1/R4K2 w - - 1 23,d5f6 g2g1 f1f2 g8g2,1492,134,37,37,endgame mate mateIn2 short,https://lichess.org/VHPrj9C4#45,,True,https://lichess.org/training/ErFhl
ErG6p,8/2p1k2P/1p1p4/1P1Pp3/4K3/2r2r2/7Q/8 w - - 0 56,h7h8q c3e3,1832,77,93,5837,endgame mate mateIn1 oneMove,https://lichess.org/hQF4HqiN#111,,True,https://lichess.org/training/ErG6p
ErOua,6r1/p4R2/2p1k3/2Pp3r/P2Pp2P/6p1/8/5RK1 b - - 2 37,h5h4 f1f6,1157,75,97,3343,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/lsH6aMzS/black#74,,True,https://lichess.org/training/ErOua
EtMOA,6k1/5p2/p3rPp1/1p1p4/3P4/K1P4R/PP4r1/7R b - - 1 39,e6f6 h3h8 g8g7 h1h7,818,113,91,527,endgame mate mateIn2 rookEndgame short,https://lichess.org/AuCMpL03/black#78,,True,https://lichess.org/training/EtMOA
EtPmg,6k1/1pp3p1/p6p/3P3r/1P6/P1N1RpPr/2P2P2/4R1K1 w - - 6 31,e3f3 h3h1 g1g2 h5h2,1085,77,92,709,endgame mate mateIn2 short,https://lichess.org/4j4ABdvx#61,,True,https://lichess.org/training/EtPmg
EtavF,4r1k1/p1R3Rp/1p4p1/8/rP6/8/5KPP/8 b - - 3 29,g8f8 c7f7,1190,102,71,24,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/ydG8zEBo/black#58,,True,https://lichess.org/training/EtavF
EuyZW,8/8/p1R5/1P3R2/1b1k3r/1B1P4/PPK1rP2/8 w - - 1 38,c2d1 e2d2 d1c1 h4h1 b3d1 h1d1,1761,75,89,247,endgame exposedKing long mate mateIn3,https://lichess.org/BrfqN7Ef#75,,True,https://lichess.org/training/EuyZW
EvJee,Q1kn3r/1pp2r2/1P1p4/3P1b1p/4p1p1/R6P/P2qBPPK/2R5 b - - 1 28,c8d7 c1c7 d7e8 a8d8 e8d8 a3a8 f5c8 a8c8,2043,128,100,16,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/FdRPvxUF/black#56,,True,https://lichess.org/training/EvJee
Ew27E,6k1/1p2nrnR/p3Q1p1/q1p3P1/4N3/3P1P2/1PP5/2K4R b - - 2 31,g7e6 h7h8 g8g7 h1h7,1180,77,92,603,master mate mateIn2 middlegame short,https://lichess.org/ezcSl10b/black#62,,True,https://lichess.org/training/Ew27E
EwNqG,8/7R/1R2k3/8/8/3pKp2/r3b3/8 b - - 1 43,e6d5 h7h5 d5c4 b6b5 d3d2 h5c5,2457,100,90,950,endgame long master mate mateIn3 quietMove,https://lichess.org/V4ngWf2y/black#86,,True,https://lichess.org/training/EwNqG
F2RJU,r7/1R3R2/2p1k2r/2Pp4/4p1pp/4P3/P5PP/6K1 b - - 2 31,a8a2 b7e7,1000,91,94,3085,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/DpccVZNq/black#62,,True,https://lichess.org/training/F2RJU
F2Uci,6r1/2kqbR1Q/p1b1p3/1p6/3P4/2NBP3/PP4rP/2R2K2 w - - 2 23,f7e7 g2g1 f1f2 g8g2,1557,74,89,1303,mate mateIn2 middlegame short,https://lichess.org/9bBbDuvW#45,,True,https://lichess.org/training/F2Uci
F2VM3,8/6pk/7p/1RP5/1P6/7P/1r4r1/4R1K1 w - - 11 51,g1f1 b2f2,969,85,95,619,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/MadvnVNo#101,,True,https://lichess.org/training/F2VM3
F2mBD,8/8/2k5/1R5p/P7/5P2/2r3r1/R4K2 w - - 0 43,a1e1 c2f2,929,88,94,385,endgame master mate mateIn1 oneMove rookEndgame,https://lichess.org/vp8WXc8d#85,,True,https://lichess.org/training/F2mBD
