PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Knight,puzzle_ref
kc5T7,6r1/1R6/3Bp3/1R2Pp2/k1P3n1/3P3p/7p/6K1 w - - 0 38,g1h1 g4f2 h1h2 g8g2,1107,80,100,178,endgame mate mateIn2 short,https://lichess.org/XUmMhftr#75,,True,https://lichess.org/training/kc5T7
kfzxU,8/7k/1p2bN2/p6P/P2Pp3/7r/6R1/6K1 b - - 4 49,h7h6 g2g6,1254,76,95,288,endgame mate mateIn1 oneMove,https://lichess.org/qAfT5LqK/black#98,,True,https://lichess.org/training/kfzxU
koxnR,r1b2k2/pp5R/3p1N1p/2nB1p2/2Pp1P2/8/P6P/6K1 b - - 4 25,a8b8 h7f7,1643,80,88,542,endgame mate mateIn1 oneMove,https://lichess.org/YJSgYANi/black#50,,True,https://lichess.org/training/koxnR
l1wfd,4r2k/8/6RP/1p4N1/5K2/r3p3/8/8 b - - 0 40,e3e2 g5f7 h8h7 g6g7,1130,76,100,312,endgame mate mateIn2 short,https://lichess.org/JPhaq2bs/black#80,,True,https://lichess.org/training/l1wfd
l4ql2,1k1r1r2/p1P5/1p6/7n/2N3p1/2P1P2p/5P1K/R6B b - - 0 34,b8c7 a1a7 c7c8 c4b6 c8b8 a7b7,1812,74,100,216,deflection endgame long mate mateIn3,https://lichess.org/lBau6jJr/black#68,,True,https://lichess.org/training/l4ql2
lAYVt,1k4r1/pp1b4/4p2p/1P1p1p2/P4n1p/2R2N1K/4BPP1/2R5 w - - 6 37,h3h4 g8g4,1609,76,97,747,master mate mateIn1 middlegame oneMove,https://lichess.org/g7CQomGa#73,,True,https://lichess.org/training/lAYVt
lFolW,4r3/1k4pp/1p1B1p2/8/3n4/1P1n2PP/7K/R6R w - - 3 35,a1d1 e8e2 h2g1 d4f3 g1f1 e2f2,1724,74,100,178,endgame long mate mateIn3,https://lichess.org/bLxVwJuw#69,,True,https://lichess.org/training/lFolW
lQray,4r2k/1R6/1p4PN/2r2P1K/7P/4n3/8/8 b - - 0 38,e3f5 b7h7,1459,75,98,304,endgame mate mateIn1 oneMove,https://lichess.org/a65Isy8O/black#76,,True,https://lichess.org/training/lQray
lZcry,3k4/R6p/3NK3/6P1/8/8/prn5/8 b - - 21 69,a2a1q a7d7,1746,90,68,71,endgame master mate mateIn1 oneMove,https://lichess.org/U1UeRbmm/black#138,,True,https://lichess.org/training/lZcry
leWtC,6k1/8/5p1p/1pr5/pn6/3KPN1P/5PP1/R7 w - - 1 32,d3d4 c5c4,1755,77,93,1790,endgame master mate mateIn1 oneMove,https://lichess.org/e24O0iBf#63,,True,https://lichess.org/training/leWtC
lirok,8/5pk1/1R6/P1N2b2/3P2pn/2P2rK1/1P5r/6R1 w - - 3 32,g3h2 f3h3,1634,80,85,634,endgame mate mateIn1 oneMove,https://lichess.org/FnfRkUhJ#63,,True,https://lichess.org/training/lirok
llSam,7k/5rr1/p7/1ppBRp2/5n1K/1PP5/P4P2/8 w - - 0 45,d5f7 g7g4,1768,75,98,1646,endgame mate mateIn1 oneMove,https://lichess.org/g9K80cdU#89,,True,https://lichess.org/training/llSam
llz0N,6k1/2p4p/p7/5np1/8/5pP1/3N1r1P/2RK2R1 w - - 0 39,g1f1 f5e3 d1e1 f2e2,1978,77,88,188,endgame fork mate mateIn2 short,https://lichess.org/skmIY2cx#77,,True,https://lichess.org/training/llz0N
lreNa,8/pp1R1B2/1b2P3/4k3/5Rp1/P4nP1/1P5r/5K2 w - - 2 34,e6e7 h2f2,1600,80,91,547,endgame mate mateIn1 oneMove,https://lichess.org/fz7MdRUi#67,,True,https://lichess.org/training/lreNa
lsdma,3k4/1R4p1/2PNpb1p/8/4p3/7P/4r1P1/7K b - - 0 42,e2c2 b7d7,1708,81,92,1393,endgame master mate mateIn1 oneMove,https://lichess.org/keXCNEY4/black#84,,True,https://lichess.org/training/lsdma
m5CYA,7r/1R3p2/3bp1b1/5p1p/k1NPp3/2P4P/5PP1/6K1 b - - 3 31,d6f4 b7b4,1648,79,89,393,endgame mate mateIn1 oneMove,https://lichess.org/S54liJQA/black#62,,True,https://lichess.org/training/m5CYA
m5Ra2,3k1N2/ppb2pr1/1qp5/3p4/6P1/2NPR2P/PPP1R3/5K2 b - - 25 43,d5d4 e3e8,1012,79,100,98,mate mateIn1 middlegame oneMove,https://lichess.org/X3Po0hEl/black#86,,True,https://lichess.org/training/m5Ra2
mA4gt,r2r3k/pp5p/2b3B1/8/4N2R/8/PPn3PP/4R1K1 b - - 0 25,c2e1 h4h7 h8g8 e4f6 g8f8 h7f7,1429,74,94,1538,long mate mateIn3 middlegame,https://lichess.org/xIgIPs3y/black#50,,True,https://lichess.org/training/mA4gt
mG1Ui,7R/P4k2/4p2p/7N/1p3p2/1P4pn/r7/7K w - - 0 46,a7a8q a2h2,1881,76,95,1072,endgame mate mateIn1 oneMove,https://lichess.org/P9DIor17#91,,True,https://lichess.org/training/mG1Ui
mGWoP,r5k1/1pp1R3/1b4Np/pb1pBP1p/1n1p4/8/1P4PP/6K1 b - - 8 33,d4d3 g1h1 d3d2 e7g7,1579,75,98,369,defensiveMove mate mateIn2 middlegame short,https://lichess.org/0GzwnKGQ/black#66,,True,https://lichess.org/training/mGWoP
mTcDg,5k2/pp3ppp/8/5N2/7P/1Pnp2Q1/3Nr3/1qK3R1 w - - 0 37,d2b1 e2c2,1648,75,97,2859,endgame mate mateIn1 oneMove,https://lichess.org/SUjvRXvK#73,,True,https://lichess.org/training/mTcDg
mZCDF,4k3/6R1/4NK2/p4p2/4bP2/8/6p1/r7 b - - 13 45,g2g1q g7e7,1674,98,81,75,endgame master mate mateIn1 oneMove,https://lichess.org/Ku3lTL4L/black#90,,True,https://lichess.org/training/mZCDF
ma10Q,3q1rk1/R3N3/1p1p3p/6pN/3pP1b1/1P1P4/1PP3PP/6K1 b - - 3 26,g8h8 e7g6 h8g8 a7g7,1480,75,94,94,endgame fork mate mateIn2 short,https://lichess.org/SNsg7M72/black#52,,True,https://lichess.org/training/ma10Q
max4r,3r1r1k/2R3Rp/4qQ1N/p7/8/3p3P/5PP1/6K1 b - - 0 26,f8f6 g7h7,1300,75,62,259,endgame mate mateIn1 oneMove,https://lichess.org/1gPXnute/black#52,,True,https://lichess.org/training/max4r
mb6ED,8/8/6pN/6R1/3PKN2/2r3k1/7p/5r2 b - - 7 43,g3h4 g5g4,1288,75,99,2372,endgame mate mateIn1 oneMove,https://lichess.org/49E07Abp/black#86,,True,https://lichess.org/training/mb6ED
mbtJK,6N1/2p4R/1b1p4/1p2pP1k/4P3/3P2K1/5r2/q7 b - - 4 58,h5g5 h7g7 g5h5 g8f6 h5h6 g7g6,1723,75,100,1294,endgame long mate mateIn3,https://lichess.org/MyyPVyh4/black#116,,True,https://lichess.org/training/mbtJK
miN8Z,5bk1/QR3p2/4p3/4P2p/3p2pP/P1p3P1/2rn1P1N/K6R w - - 4 40,b7f7 d2b3 a1b1 c2b2,1378,75,100,154,mate mateIn2 middlegame short,https://lichess.org/cLkavtnt#79,,True,https://lichess.org/training/miN8Z
mvPDU,7r/pp3pk1/4p3/3pPn2/4b1p1/NP2P1P1/P3B3/2R1R1K1 w - - 3 30,e2g4 h8h1 g1f2 h1h2 f2f1 f5g3 f1g1 h2g2,1721,74,96,1614,deflection exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/j2a2DkaF#59,,True,https://lichess.org/training/mvPDU
myIUN,r6r/pp4k1/3N2pp/2pN4/3n2Pq/3PK3/P1PB3P/1R6 b - - 0 24,h4h2 b1b7 g7g8 d5f6 g8f8 b7f7,1613,77,100,603,long mate mateIn3 middlegame,https://lichess.org/Boyxe6NV/black#48,,True,https://lichess.org/training/myIUN
n91e7,8/4r1pk/6np/1N3K2/8/P1B2R1P/1P6/8 w - - 1 50,b5d4 e7e5 f5g4 e5g5,1998,181,57,27,endgame mate mateIn2 short,https://lichess.org/gxY32gKF#99,,True,https://lichess.org/training/n91e7
nSsIr,8/8/5k2/4R3/5Kp1/2r3P1/5n1P/5B2 w - - 5 43,e5e2 c3f3,1515,77,87,456,endgame mate mateIn1 oneMove,https://lichess.org/gXeR9Eih#85,,True,https://lichess.org/training/nSsIr
nVt8z,3R4/5kpp/8/2p2p2/1n2nB2/1P6/rKP3PP/4R3 w - - 6 31,b2b1 e4c3 b1c1 a2c2,1674,75,100,79,endgame mate mateIn2 short,https://lichess.org/hslRxHSO#61,,True,https://lichess.org/training/nVt8z
nVvNc,8/4P1pk/p1B2pRp/5P2/Pr1r3Q/2p1n3/2P4P/K7 w - - 0 48,h4d4 e3c2 a1a2 b4b2,1746,75,99,850,endgame fork mate mateIn2 short,https://lichess.org/cOh7M4mw#95,,True,https://lichess.org/training/nVvNc
nXIbL,2krr3/ppp2N2/7p/5p2/3n1K2/6P1/PP3P1P/3R3R w - - 2 20,f7d8 e8e4,1515,78,99,1120,endgame master mate mateIn1 oneMove,https://lichess.org/JnDDAvwQ#39,,True,https://lichess.org/training/nXIbL
nZDUN,8/k3pp1p/5bp1/PR6/1N3r2/1K6/6PP/8 b - - 0 38,f4f5 b4c6 a7a6 b5b6,1159,81,38,56,endgame mate mateIn2 short,https://lichess.org/DtxwHGGA/black#76,,True,https://lichess.org/training/nZDUN
nahFg,8/4R3/1p4p1/5k1p/2nN3P/5P2/7K/5r2 b - - 9 54,f5f4 e7e4,1627,78,80,254,endgame mate mateIn1 oneMove,https://lichess.org/tlXJEOoE/black#108,,True,https://lichess.org/training/nahFg
niALJ,r4rk1/1np2pp1/ppn1p1p1/4P1N1/2P1N3/7Q/P2RKPPP/7q b - - 1 22,f8d8 e4f6 g8f8 h3h8 f8e7 h8e8 d8e8 d2d7 e7f8 d7f7,2600,86,95,340,kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/N7ZUdcd4/black#44,,True,https://lichess.org/training/niALJ
nrx4N,r5r1/1p6/p2R4/4p3/2P1k3/P7/1nK1N3/5R2 b - - 1 36,b2c4 e2c3 e4e3 d6d3,1504,74,92,218,endgame mate mateIn2 short,https://lichess.org/PUeFnned/black#72,,True,https://lichess.org/training/nrx4N
nufUz,r5k1/4Rp1b/8/2p5/1p3N2/1Pn1PP2/1K4P1/5B1R w - - 3 26,f1c4 a8a2 b2c1 a2c2,1753,141,47,18,mate mateIn2 middlegame short,https://lichess.org/HfHKgVbF#51,,True,https://lichess.org/training/nufUz
nzT4Y,8/pp6/2p2n2/4k3/4P1nN/3P2rp/PPP5/RN2R2K w - - 2 26,h4f5 g4f2 h1h2 g3g2,1316,75,100,317,mate mateIn2 middlegame short,https://lichess.org/POx7RZ7i#51,,True,https://lichess.org/training/nzT4Y
nzmrp,8/8/2R5/2B5/3p4/2nk4/7r/2K5 w - - 1 62,c5d4 h2c2,1877,76,96,385,endgame mate mateIn1 oneMove,https://lichess.org/IZXwdTP1#123,,True,https://lichess.org/training/nzmrp
o0glT,6k1/5pbp/3Nb1p1/2n5/2P1P3/8/r6P/2KR1BR1 w - - 0 31,d6b5 c5b3 c1b1 a2b2,1954,75,90,119,mate mateIn2 middlegame short,https://lichess.org/rywnyij5#61,,True,https://lichess.org/training/o0glT
o2LL9,8/8/5B1P/5p2/2k1p3/Kr1n4/1p6/1R3R2 w - - 5 42,a3a4 d3c5 a4a5 b3b5,1695,75,100,192,endgame master mate mateIn2 short,https://lichess.org/mchc1TC8#83,,True,https://lichess.org/training/o2LL9
o40op,5k2/R7/5NK1/5p2/1b5P/5P2/p1r5/8 b - - 0 46,b4c3 a7f7,1783,80,93,502,endgame mate mateIn1 oneMove,https://lichess.org/3iaLl0OO/black#92,,True,https://lichess.org/training/o40op
o9BPy,8/6k1/7R/1B6/P6P/6P1/r2r1n2/5RK1 w - - 2 46,h6a6 f2h3 g1h1 d2h2,1038,80,85,286,endgame mate mateIn2 short,https://lichess.org/0D4bTy7N#91,,True,https://lichess.org/training/o9BPy
oOr89,3k4/5Rpp/3NK3/4PP2/8/7P/p1r3r1/8 b - - 1 35,a2a1q f7d7,1698,75,92,921,endgame mate mateIn1 oneMove,https://lichess.org/9IW9sLVK/black#70,,True,https://lichess.org/training/oOr89
oTyGR,rn2r1k1/ppp2pP1/8/2q2Np1/8/2PB1R2/PP4PP/3R3K b - - 4 21,b8c6 f5h6 g8g7 f3f7 g7h8 f7h7,2218,76,94,1749,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/oGBbexKy/black#42,,True,https://lichess.org/training/oTyGR
oUlnH,6k1/2N2pp1/8/2RPPKp1/r5P1/2P2n2/8/8 w - - 1 44,d5d6 a4f4,1646,91,63,51,endgame mate mateIn1 oneMove,https://lichess.org/WC6vQzfN#87,,True,https://lichess.org/training/oUlnH
oYFn3,r3r1k1/pp3p2/2p4P/1P2N3/P1PP4/7P/1q6/6RK b - - 1 35,g8h8 e5f7 h8h7 g1g7,979,78,91,65,endgame mate mateIn2 short,https://lichess.org/3eUNbUZ5/black#70,,True,https://lichess.org/training/oYFn3
omCB8,3rk3/R1R2p2/1p5p/1P1PpN2/4P3/3K4/3N2r1/6q1 b - - 3 34,g1d1 c7e7 e8f8 e7f7 f8g8 f5h6 g8h8 f7h7,1541,75,97,554,mate mateIn4 middlegame veryLong,https://lichess.org/W85EODN8/black#68,,True,https://lichess.org/training/omCB8
ovko2,6k1/5p2/8/4P1B1/6P1/1R2n1nP/P3r3/7K w - - 1 49,h1g1 e2g2,1386,75,99,1051,endgame mate mateIn1 oneMove,https://lichess.org/5XZyVBBX#97,,True,https://lichess.org/training/ovko2
p7t4C,6k1/2R4p/1n3K2/6N1/5P2/8/7r/8 b - - 3 44,h7h6 c7g7 g8f8 g5e6 f8e8 g7e7,1919,76,95,321,endgame exposedKing long mate mateIn3,https://lichess.org/pSYAG9YH/black#88,,True,https://lichess.org/training/p7t4C
pArBx,6rk/pbp2q1p/5p1Q/4pP1B/1p2n2P/2N5/PPP5/3R3K w - - 0 33,h5f7 e4f2 h1h2 g8g2,1789,74,94,358,doubleCheck fork mate mateIn2 middlegame short,https://lichess.org/8ZzD47fr#65,,True,https://lichess.org/training/pArBx
pBs6i,6k1/5pp1/1p5p/7n/4PnK1/BB3P2/P2r3P/1R5R w - - 6 29,b1d1 d2g2 g4f5 g2g5,1535,75,96,423,mate mateIn2 middlegame short,https://lichess.org/fpXXeY9l#57,,True,https://lichess.org/training/pBs6i
pCYEN,3r2k1/4Np2/6pP/pp4K1/8/4PR2/1r6/8 b - - 1 38,g8h7 f3f7 h7h8 e7g6 h8g8 f7g7,1500,500,100,0,deflection endgame long mate mateIn3,https://lichess.org/52uExgMg/black#76,,True,https://lichess.org/training/pCYEN
pJ4p1,4rbk1/1R4R1/p2n2Np/8/3B1p2/7P/P1r2P2/6K1 b - - 2 28,f8g7 b7g7,1207,74,87,611,mate mateIn1 middlegame oneMove,https://lichess.org/glJjFuVu/black#56,,True,https://lichess.org/training/pJ4p1
pOgS1,8/p5pr/5p2/1R4k1/r5PN/6K1/P7/8 b - - 4 43,g5h6 b5h5,1236,120,85,19,endgame mate mateIn1 oneMove,https://lichess.org/PLsdDAcC/black#86,,True,https://lichess.org/training/pOgS1
pQJ96,8/1PR2p2/3pk3/8/3pP3/3P1P1p/1PP1nr2/7K w - - 1 35,b7b8q e2g3 h1g1 f2g2,1860,80,93,647,endgame mate mateIn2 short,https://lichess.org/DwjEgS9A#69,,True,https://lichess.org/training/pQJ96
pddZ1,8/1P4R1/7P/8/4P1P1/5n1K/5k2/6r1 w - - 3 51,g4g5 g1g3,1777,83,85,148,endgame master mate mateIn1 oneMove,https://lichess.org/WVY9SsTk#101,,True,https://lichess.org/training/pddZ1
phpFM,r3r2k/pp4B1/2pp2R1/6N1/2P3b1/8/PP6/6K1 b - - 9 41,h8g8 g7h6 g8h8 g5f7 h8h7 g6g7,1714,76,94,786,discoveredAttack endgame exposedKing long mate mateIn3,https://lichess.org/rtenCSv5/black#82,,True,https://lichess.org/training/phpFM
ppcVV,4r3/3k1p2/3Pr2p/p1N2K2/P1R5/7P/8/8 b - - 2 56,d7d8 c5b7 d8d7 c4c7,1613,75,91,612,endgame master mate mateIn2 short,https://lichess.org/8HWIQV0n/black#112,,True,https://lichess.org/training/ppcVV
pplix,2r3k1/1p3p1R/8/4p1N1/3nN3/K7/1r3PP1/8 b - - 1 32,b2e2 e4f6 g8f8 h7f7,1639,77,71,71,endgame mate mateIn2 short,https://lichess.org/Dc6tmJ6N/black#64,,True,https://lichess.org/training/pplix
pvUqJ,r1r4k/5N2/p2p3P/5b2/1pqN4/8/PP6/K2R2R1 b - - 1 35,h8h7 g1g7,1620,253,78,33,mate mateIn1 middlegame oneMove,https://lichess.org/TIW5Zt69/black#70,,True,https://lichess.org/training/pvUqJ
q1zou,3Q4/5pkp/P5p1/1R2P3/8/5PnP/r3r1P1/3R1K2 w - - 1 43,f1g1 e2g2,954,75,100,116,endgame mate mateIn1 oneMove,https://lichess.org/bSuopdFU#85,,True,https://lichess.org/training/q1zou
qCzo5,k6r/2R3p1/p2p4/1pbNP3/1P3B1q/5n1r/P1P3QP/R6K b - - 0 24,f3h2 d5b6 a8b8 c7b7,1501,77,86,215,doubleCheck mate mateIn2 middlegame queensideAttack short,https://lichess.org/DmRuRz43/black#48,,True,https://lichess.org/training/qCzo5
qFFZu,r4bkr/1R4R1/3pN1Np/3p3b/p7/8/5PPP/6K1 b - - 4 29,f8g7 b7g7,1308,76,86,546,mate mateIn1 middlegame oneMove,https://lichess.org/4jPYe66T/black#58,,True,https://lichess.org/training/qFFZu
qG3gi,8/bpR5/p3k1BB/4P3/1P4P1/5n2/1r5P/5K2 w - - 3 40,h6g7 b2f2,1569,77,92,135,endgame mate mateIn1 oneMove,https://lichess.org/2MlrCSVk#79,,True,https://lichess.org/training/qG3gi
qO2XR,2r3k1/6R1/4pB2/3p3p/2p2N1P/2P2PP1/2qr4/5RK1 b - - 8 42,g8f8 f4e6 f8e8 g7e7,1770,77,97,936,mate mateIn2 middlegame short,https://lichess.org/nKle9c2c/black#84,,True,https://lichess.org/training/qO2XR
qPg26,6k1/8/8/4Bn2/2R5/2P2p1P/1r6/6K1 w - - 0 43,c4f4 b2g2 g1f1 f5e3 f1e1 g2e2,2095,82,89,70,endgame exposedKing long mate mateIn3,https://lichess.org/bRSzL40i#85,,True,https://lichess.org/training/qPg26
qaizq,b4rk1/2R2N2/p3p1B1/1p5p/8/5n2/PP3P2/5K2 b - - 0 35,h5h4 f7h6 g8h8 c7h7,854,89,93,114,endgame mate mateIn2 short,https://lichess.org/7GzQ70hD/black#70,,True,https://lichess.org/training/qaizq
qfJsy,5rk1/pp1R1N1p/6p1/6N1/5p2/4p2P/Pb4P1/7K b - - 1 30,e3e2 f7h6 g8h8 d7h7,1339,75,94,188,discoveredAttack endgame mate mateIn2 short,https://lichess.org/aGklZTWp/black#60,,True,https://lichess.org/training/qfJsy
r0a5G,6R1/p4r2/1p3p1p/1b6/5P2/2P2N1k/1P3K1P/8 b - - 5 40,b5c6 g8g3,1078,84,100,38,endgame master mate mateIn1 oneMove,https://lichess.org/GFK437qE/black#80,,True,https://lichess.org/training/r0a5G
r8NQ4,6k1/4R2p/5Bb1/5p2/2p2N2/7P/2r2bP1/5K2 b - - 1 35,f2g3 e7g7 g8f8 f4e6 f8e8 g7e7,1651,79,79,50,endgame long mate mateIn3,https://lichess.org/BX4Fp6De/black#70,,True,https://lichess.org/training/r8NQ4
r8fYg,r4r1k/3pbN2/p1b2n1P/2p5/4P2P/P2P4/B1P2P2/3K2R1 b - - 0 25,h8h7 g1g7,1356,75,100,448,mate mateIn1 middlegame oneMove,https://lichess.org/O7ImFr5G/black#50,,True,https://lichess.org/training/r8fYg
rBrFz,6r1/8/2P4Q/2kPnB2/2p1P2p/8/5b2/7K w - - 6 52,c6c7 g8g1 h1h2 e5f3 h2h3 g1g3,1611,78,94,580,endgame exposedKing long mate mateIn3,https://lichess.org/nJ6ARlhB#103,,True,https://lichess.org/training/rBrFz
rCyzX,r5r1/3bnp1p/p1p5/Pp2P1N1/1P1N1k2/3P4/2P2K2/4R1R1 b - - 1 31,g8g5 e1e4,1559,75,96,812,mate mateIn1 middlegame oneMove,https://lichess.org/coW18Ysz/black#62,,True,https://lichess.org/training/rCyzX
rHUeO,8/7R/2p5/1p1bPN1k/3P1Kp1/8/8/7q b - - 4 51,h5g6 h7g7 g6h5 g7g5,2175,82,90,250,endgame mate mateIn2 short,https://lichess.org/51Zb4Q3W/black#102,,True,https://lichess.org/training/rHUeO
rMMvM,k5r1/1b6/pP6/7q/3Bn3/4P2B/1PQ2PP1/2R2RK1 w - - 1 34,g1h1 h5h3 g2h3 e4f2 h1h2 g8g2,2149,79,96,167,doubleCheck long mate mateIn3 middlegame sacrifice,https://lichess.org/urS3eoew#67,,True,https://lichess.org/training/rMMvM
rMeD7,3k3r/1R2n1p1/p1n1Pp1p/5P1P/2Np4/3p4/P5P1/6K1 b - - 2 31,d8c8 c4d6 c8d8 b7d7,1786,77,93,383,endgame mate mateIn2 queensideAttack short,https://lichess.org/6MT2qAHx/black#62,,True,https://lichess.org/training/rMeD7
rMoww,8/8/4Rpp1/1P1p3p/P4P1P/4Rnk1/r7/5K2 w - - 0 48,e6f6 a2f2,1799,75,91,235,endgame mate mateIn1 oneMove,https://lichess.org/x71RYLqD#95,,True,https://lichess.org/training/rMoww
rOTCD,8/3Rk3/r4NK1/7p/8/5P1n/8/8 b - - 2 47,e7f8 d7f7,1502,75,80,166,endgame mate mateIn1 oneMove,https://lichess.org/aNCapM2a/black#94,,True,https://lichess.org/training/rOTCD
rQYO3,5rk1/2R1RNbp/p2p1Qp1/1p1P4/4b3/1P5P/5PPK/1q6 b - - 0 26,g7f6 f7h6 g8h8 e7h7,1114,77,100,117,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/A1AA6cFM/black#52,,True,https://lichess.org/training/rQYO3
rQZK1,1k1r4/1p3R2/pNn1p2p/P1N3p1/8/3r2P1/6PP/5K2 b - - 3 25,g5g4 f7b7,1597,79,89,641,endgame mate mateIn1 oneMove,https://lichess.org/J6LwJI9s/black#50,,True,https://lichess.org/training/rQZK1
rTnlq,6k1/6p1/2b1N2p/8/4n2R/1N5P/r7/5R1K w - - 0 35,b3d4 e4g3 h1g1 a2g2,1597,79,85,90,doubleCheck fork mate mateIn2 middlegame short,https://lichess.org/IWQQcNE2#69,,True,https://lichess.org/training/rTnlq
rcgCd,5R2/P7/8/8/6p1/5nk1/r7/5K2 w - - 0 45,a7a8q a2f2,1596,83,100,121,endgame mate mateIn1 oneMove,https://lichess.org/IYHdEutE#89,,True,https://lichess.org/training/rcgCd
reIDM,7k/p5pp/8/2pBnP2/6P1/2P3bP/PP2r3/2BR3K w - - 3 31,d5b3 e2h2 h1g1 e5f3 g1f1 h2f2,1514,79,93,1305,endgame exposedKing long mate mateIn3,https://lichess.org/PGcQpmU8#61,,True,https://lichess.org/training/reIDM
rezQx,r3r3/pp3pkR/6p1/5bN1/1qPRNpP1/5P2/PP6/2K5 b - - 1 26,g7g8 e4f6 g8f8 h7f7,1635,76,96,876,fork mate mateIn2 middlegame short,https://lichess.org/dRdqq3gT/black#52,,True,https://lichess.org/training/rezQx
riIom,1n4nr/8/1kP1N2p/2N2q2/2BP3P/5p2/1R3K1P/7r b - - 0 31,b6a5 b2b5,1842,82,78,83,mate mateIn1 middlegame oneMove,https://lichess.org/Q88sPDhZ/black#62,,True,https://lichess.org/training/riIom
rjCbD,5r1k/R5R1/4p2N/8/5n2/7P/5qPK/8 b - - 0 40,f4g2 g7h7,1183,77,100,88,endgame mate mateIn1 oneMove,https://lichess.org/pCKUvtf7/black#80,,True,https://lichess.org/training/rjCbD
rkLLg,r4r1k/pb3p2/4p1PN/1p1q4/3p3P/2PB1R2/PP4P1/5RK1 b - - 0 24,d4c3 g6g7 h8g7 f3f7 f8f7 f1f7 g7h8 f7h7,2466,79,93,1185,advancedPawn attraction exposedKing kingsideAttack mate mateIn4 middlegame veryLong,https://lichess.org/nbeWBTm3/black#48,,True,https://lichess.org/training/rkLLg
rlhYZ,2b1Rr1k/2p5/p2p3P/3P2N1/1rPp4/6R1/5PP1/6K1 b - - 0 29,f8e8 g5f7 h8h7 g3g7,1364,204,100,13,endgame mate mateIn2 short,https://lichess.org/AxkVpiHw/black#58,,True,https://lichess.org/training/rlhYZ
rr9KX,1r6/1b1p2p1/pp5p/2pB3k/3n1N2/7P/PPP3R1/2K5 b - - 0 33,h5h4 g2g4,1345,75,91,227,endgame mate mateIn1 oneMove,https://lichess.org/UVrC10Hw/black#66,,True,https://lichess.org/training/rr9KX
rrS1y,3r1rk1/1b2bp1B/p1q1pR2/6Np/1p1B2n1/1P6/PNP1R1PP/6K1 b - - 1 28,g8g7 f6g6,1964,78,93,834,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/APPIeQfO/black#56,,True,https://lichess.org/training/rrS1y
s7DBy,8/p4B2/6p1/1N1P3p/4Pk2/5n2/P1r5/R4K2 w - - 7 43,d5d6 f4g3 a2a3 c2f2,2116,80,88,77,endgame mate mateIn2 short,https://lichess.org/EjMgXXII#85,,True,https://lichess.org/training/s7DBy
s9ibP,1R6/p1p5/k3p3/2p5/B2pN1p1/1P1Pb3/P1P1KR1q/7r b - - 17 43,e3f2 e4c5 a6a5 b8b5,1328,81,100,158,endgame mate mateIn2 short,https://lichess.org/cfuNNSgY/black#86,,True,https://lichess.org/training/s9ibP
sGfNs,r1bq1rk1/1pp2N2/2np3P/p1b1p2p/2B1P3/P1NP3P/1PP2P2/R1B1K1R1 b Q - 0 14,g8h7 g1g7,1425,115,87,21,mate mateIn1 middlegame oneMove,https://lichess.org/9gEmrIIA/black#28,Italian_Game Italian_Game_Giuoco_Pianissimo,True,https://lichess.org/training/sGfNs
sGhQj,N3kb1r/6pp/2p1pp2/4N3/p7/4P3/P1K3PP/3R1b2 b k - 0 24,f1g2 a8c7 e8e7 d1d7,1120,76,100,118,endgame mate mateIn2 short,https://lichess.org/gh2HR9Ih/black#48,,True,https://lichess.org/training/sGhQj
sJeTs,r3k2r/pp6/2pR1Np1/4p1qp/P1B1Pn2/2P2p1P/1P3P1K/5Q2 b kq - 1 25,e8e7 d6d7 e7f8 d7f7,1647,75,81,160,master mate mateIn2 middlegame short,https://lichess.org/O3VPfLRs/black#50,,True,https://lichess.org/training/sJeTs
sO9za,6k1/R4R1p/4p1p1/2pbNn2/5P2/2P4P/1r4P1/7K w - - 0 28,e5g4 f5g3 h1g1 b2g2,1930,76,83,245,endgame mate mateIn2 short,https://lichess.org/rUCryFkK#55,,True,https://lichess.org/training/sO9za
sPnYL,1k4r1/ppp5/8/1PPpRp2/P2P4/3n1P1p/3B4/7K w - - 0 31,e5f5 d3f2 h1h2 g8g2,1028,76,100,157,endgame mate mateIn2 short,https://lichess.org/lcutW9w6#61,,True,https://lichess.org/training/sPnYL
sPvwJ,8/8/8/k7/1n3Q2/8/pKr5/8 w - - 2 55,b2b3 a2a1n b3a3 c2a2,1900,81,94,2059,advancedPawn endgame mate mateIn2 promotion short underPromotion,https://lichess.org/FBP85QAv#109,,True,https://lichess.org/training/sPvwJ
sSiPo,r4k2/1R6/5NK1/7p/8/8/p7/8 b - - 3 61,a2a1r b7f7,1570,75,98,1319,endgame mate mateIn1 oneMove,https://lichess.org/QGCZgKDs/black#122,,True,https://lichess.org/training/sSiPo
sXeqk,k1N4r/P7/8/6K1/8/8/1R5p/8 b - - 1 58,h2h1q b2b8,1278,76,100,284,endgame mate mateIn1 oneMove,https://lichess.org/mOBLsgCF/black#116,,True,https://lichess.org/training/sXeqk
