PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref,King_x,King_y,dir_detail
oFwYX,2kr4/ppp2p1p/1b1p1qb1/4n3/Q3P1P1/5N1P/P2NBPK1/1R5R w - - 5 18,f3e5 f6f2,1386,76,80,373,mate mateIn1 middlegame oneMove,https://lichess.org/izYE7OCg#35,Scotch_Game Scotch_Game_Goring_Gambit,True,https://lichess.org/training/oFwYX,6,1,Queen_left_King
8PChn,8/3R4/3Q1p2/3kp1r1/8/8/4K3/q7 b - - 0 50,d5e4 d6d3 e4f4 d3f3,1386,81,94,898,endgame mate mateIn2 short,https://lichess.org/JmxPvZB7/black#100,,True,https://lichess.org/training/8PChn,5,3,Queen_below_King
wF1TT,1r4k1/p3ppbp/1q4p1/2p1Pb1P/5P2/P1N1Q3/P1P3P1/2K1R2R w - - 1 28,h5g6 b6b2 c1d2 b2c2,1386,76,94,1527,mate mateIn2 middlegame queensideAttack short,https://lichess.org/skqOzEQg#55,,True,https://lichess.org/training/wF1TT,3,1,Queen_left_King
CqGqO,r4rk1/ppp3pp/3p1nq1/4P3/1nNP2b1/1PN1Q3/PBPK4/4RB1R w - - 1 18,e5f6 g6c2,1386,137,43,38,mate mateIn1 middlegame oneMove,https://lichess.org/a0lqjO9b#35,Latvian_Gambit_Accepted Latvian_Gambit_Accepted_Bilguer_Variation,True,https://lichess.org/training/CqGqO,3,1,Queen_left_King
0e9SX,3r1r2/2pk4/p1Bbp2p/q4p2/4Q3/3P4/2P2PPP/1R2R1K1 b - - 1 23,d7e7 e4e6,1386,133,44,26,mate mateIn1 middlegame oneMove,https://lichess.org/4n1ivnyJ/black#46,,True,https://lichess.org/training/0e9SX,4,6,Queen_below_King
Aadgp,2Q5/1p4pk/p1b3np/8/3p1P1P/P1N3K1/1P1q4/1BR2R2 w - - 1 28,c8f5 d2g2,1386,79,81,480,mate mateIn1 middlegame oneMove,https://lichess.org/0ke9Btnf#55,,True,https://lichess.org/training/Aadgp,6,2,Queen_below_King
mWp0f,1r1k4/8/1q6/2nPpBQ1/8/6PP/1p3P2/6K1 b - - 1 38,d8c7 g5e7 c5d7 e7d7,1386,75,81,217,endgame master mate mateIn2 short,https://lichess.org/rfW9qli3/black#76,,True,https://lichess.org/training/mWp0f,2,6,Queen_right_King
Y7kXv,5q2/1p4k1/1n2Qp1P/2p1p1N1/2P2P2/1P3PK1/3r4/8 b - - 0 39,g7h6 e6h3 h6g7 h3h7,1386,76,93,5523,endgame mate mateIn2 short,https://lichess.org/aRlb6gs5/black#78,,True,https://lichess.org/training/Y7kXv,6,6,Queen_right_King
qmBvJ,2Q5/6pk/p2N4/3PpP2/4P3/3K2R1/1qP1B2r/8 w - - 0 39,d6f7 b2d4,1387,77,93,2621,endgame master mate mateIn1 oneMove,https://lichess.org/DMv4gNgY#77,,True,https://lichess.org/training/qmBvJ,3,2,Queen_above_King
uCr9q,4k2r/p2nppb1/2B4p/8/3q2p1/3Q2P1/2rK1PP1/1N1R3R w k - 0 22,d2c2 d4b2,1387,81,84,298,master mate mateIn1 middlegame oneMove,https://lichess.org/DkeS9pLI#43,,True,https://lichess.org/training/uCr9q,2,1,Queen_left_King
xsxTG,2k5/1p3p2/3p2p1/pBq1p3/P3P1n1/2NK1P1r/2P1QP2/1R6 w - - 6 26,c3d5 c5d4,1387,76,94,580,mate mateIn1 middlegame oneMove pin,https://lichess.org/tmbgXrFc#51,,True,https://lichess.org/training/xsxTG,3,2,Queen_above_King
QSw7A,4r2k/p2q2p1/1p6/5RBp/6K1/1Q6/1P3P1P/8 w - - 0 35,g4f4 d7d4 f4g3 d4g4,1387,77,95,26914,endgame mate mateIn2 short,https://lichess.org/LX3ZkfKr#69,,True,https://lichess.org/training/QSw7A,6,2,Queen_above_King
lanWK,r2R2k1/1q5p/p3pQpB/1p6/2p5/8/PP3PbP/2K5 b - - 2 30,a8d8 f6d8 g8f7 d8f8,1387,76,96,8147,endgame mate mateIn2 short,https://lichess.org/gGlDLHP4/black#60,,True,https://lichess.org/training/lanWK,5,6,Queen_above_King
1t5MX,8/5Qp1/pk3b1p/4p3/q2nP3/1r5P/1r4P1/2R4K b - - 3 46,b2b1 f7c7 b6b5 c7c5,1388,88,71,47,mate mateIn2 middlegame short,https://lichess.org/xq4D6nvw/black#92,,True,https://lichess.org/training/1t5MX,1,4,Queen_right_King
tRflI,3q3r/r4pk1/4pNpp/1p2P3/3P4/P1P5/5QPP/5R1K b - - 0 31,a7a3 f6h5 g6h5 f2f7,1388,77,95,29318,discoveredAttack endgame mate mateIn2 sacrifice short,https://lichess.org/eSsKFPL5/black#62,,True,https://lichess.org/training/tRflI,6,6,Queen_left_King
5a7hM,2kr3r/p1bn1pp1/1ppq4/3p1B1n/1P1P4/P1N1PQPP/1B4K1/R4R2 w - - 3 18,g3g4 d6h2,1389,75,100,376,mate mateIn1 middlegame oneMove,https://lichess.org/kWDa2WiH#35,Slav_Defense Slav_Defense_Quiet_Variation,True,https://lichess.org/training/5a7hM,6,1,Queen_right_King
1QPG0,2r5/pk3pp1/2q1pn1p/2p5/8/Q3B1P1/PP5P/2R3K1 b - - 5 28,c5c4 a3a7,1389,76,82,199,endgame mate mateIn1 oneMove,https://lichess.org/UqmhKBef/black#56,,True,https://lichess.org/training/1QPG0,1,6,Queen_left_King
e3Lns,rn1q1rk1/pp3ppp/2p5/4N3/1P2n1P1/7P/1PPP4/R1BQKB1R w KQ - 0 13,d2d3 d8h4 e1e2 h4f2,1389,76,95,21286,mate mateIn2 middlegame short,https://lichess.org/rzeJlvrR#25,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,True,https://lichess.org/training/e3Lns,4,1,Queen_right_King
ibAry,8/p1QP1r1k/1p4pb/2p1B2p/4P3/PP1R1PP1/4K1q1/8 w - - 5 43,e2d1 g2f1 d1c2 f1c1,1389,75,96,7805,endgame fork mate mateIn2 short,https://lichess.org/6iAlzHX6#85,,True,https://lichess.org/training/ibAry,2,1,Queen_below_King
PG0I4,5r1k/pb2b2P/4p1pP/2p1P1P1/2Q5/2P1P3/P6R/3qBKR1 w - - 13 34,h2f2 f8f2 f1f2 d1f3,1389,74,97,9792,attraction mate mateIn2 middlegame pin short,https://lichess.org/72UXPJaf#67,,True,https://lichess.org/training/PG0I4,5,1,Queen_above_King
VfSw9,5b2/5rk1/5q1p/2p1N1pP/1p2Q1P1/1P3P2/P1B3K1/8 b - - 8 52,f7e7 e4h7,1389,74,98,277,endgame master mate mateIn1 oneMove,https://lichess.org/Lihe1BQx/black#104,,True,https://lichess.org/training/VfSw9,6,6,Queen_right_King
zA38u,2kr3r/ppp3pp/3qp3/2bp4/4n3/2PQBN2/PP2P1K1/R4B1R w - - 6 17,e3c5 d6g3,1389,377,67,7,mate mateIn1 middlegame oneMove,https://lichess.org/IZxSe3lx#33,Dutch_Defense Dutch_Defense_Janzen-Korchnoi_Gambit,True,https://lichess.org/training/zA38u,6,1,Queen_above_King
9Emhr,7k/2p5/3p3p/6p1/2P2K1P/3P1P2/P5q1/R2R4 w - - 0 34,h4g5 g2g5 f4e4 g5e5,1389,81,92,4688,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/8rHDUuE4#67,,True,https://lichess.org/training/9Emhr,4,3,Queen_above_King
5h7Wg,rnbq3r/pppk2p1/3b1p1p/3P1p1B/4N3/8/PPP2PPP/R2QK1NR b KQ - 0 9,f5e4 d1g4 f6f5 g4f5 d7e7 f5f7,1390,175,60,27,long mate mateIn3 opening,https://lichess.org/SP2mdpBD/black#18,Blackmar-Diemer_Gambit Blackmar-Diemer_Gambit_Netherlands_Variation,True,https://lichess.org/training/5h7Wg,4,6,Queen_right_King
YFb8y,r2q1k1r/1ppb4/3p1Npp/p1bBp3/4P3/2P2Q1P/PP3PP1/R4RK1 b - - 0 17,f8g7 f6h5 g6h5 f3f7,1391,76,95,21457,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/NNXqTl6z/black#34,Englund_Gambit_Complex Englund_Gambit_Complex_Soller_Gambit,True,https://lichess.org/training/YFb8y,6,6,Queen_left_King
HOBy1,2r4r/pp1k1ppp/1bn1p3/1B1R4/8/B4P1P/4Q1P1/7K b - - 0 25,e6d5 e2e7,1391,76,72,133,mate mateIn1 middlegame oneMove pin,https://lichess.org/Uzm45C8t/black#50,,True,https://lichess.org/training/HOBy1,3,6,Queen_right_King
wuNjL,8/3Q4/8/qkb5/8/8/2K5/8 b - - 9 71,b5c4 d7d3 c4b4 d3b3,1391,76,93,1558,endgame mate mateIn2 short,https://lichess.org/nJohHX8b/black#142,,True,https://lichess.org/training/wuNjL,1,3,Queen_below_King
XTwOl,r6k/2p1q1pp/4n3/8/P1P1P3/5P1P/K1PQ2P1/1R5R w - - 5 29,h1d1 a8a4 a2b3 e7a3,1391,76,90,395,endgame mate mateIn2 short,https://lichess.org/BJJYhZ2U#57,,True,https://lichess.org/training/XTwOl,1,2,Queen_left_King
ol92J,r2q1b2/1b1p2pQ/pp2pk1p/2p4B/P1n2r2/5N1P/5PP1/3RR1K1 b - - 5 23,d7d5 h7g6 f6e7 g6e6,1391,81,86,84,mate mateIn2 middlegame short,https://lichess.org/MPVkb9ZZ/black#46,,True,https://lichess.org/training/ol92J,4,6,Queen_below_King
D0cvg,7Q/8/4pkp1/1p1q4/2pP4/2P2PP1/2r5/6K1 b - - 3 40,f6g5 h8h4 g5f5 h4f4,1391,110,87,31,endgame mate mateIn2 short,https://lichess.org/rZARnDi8/black#80,,True,https://lichess.org/training/D0cvg,5,4,Queen_below_King
qRHEt,8/p3k3/2Qp3p/8/3p2K1/4q2P/PPP3P1/8 w - - 0 42,c6f3 e3g5,1391,85,78,55,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/JBv5aj5S#83,,True,https://lichess.org/training/qRHEt,6,3,Queen_above_King
nweqR,8/1q3p1Q/p1n1p1p1/1p5k/8/P5P1/1PP2P1P/6K1 b - - 0 29,h5g5 h7h4 g5f5 h4f4,1392,78,87,291,endgame mate mateIn2 short,https://lichess.org/nksV6QYa/black#58,,True,https://lichess.org/training/nweqR,5,4,Queen_below_King
lbKQT,7Q/2R2p2/pp1p4/3P1Pkp/4n1P1/3BK1p1/PP3q2/8 w - - 2 35,e3e4 f2f4,1392,202,71,70,endgame mate mateIn1 oneMove,https://lichess.org/qyEdbF6B#69,,True,https://lichess.org/training/lbKQT,4,3,Queen_right_King
2c28z,R4Q2/3b1k1p/4p3/3pP2q/5p2/7P/1r3PK1/8 b - - 1 42,f7g6 f8f6,1392,89,71,87,endgame master mate mateIn1 oneMove,https://lichess.org/dZFh1jCW/black#84,,True,https://lichess.org/training/2c28z,6,5,Queen_left_King
Pdrbm,8/1Q3pk1/p7/3P4/4P1PK/1P6/8/7q w - - 2 40,h4g5 h1h6 g5f5 h6f6,1392,90,83,41,endgame mate mateIn2 queenEndgame short,https://lichess.org/8gNFal6l#79,,True,https://lichess.org/training/Pdrbm,5,4,Queen_above_King
Z4vwj,r1k2b1r/2p2pp1/p3P1np/1p6/q3BBP1/P7/1PPQ1P1P/2Kb3R b - - 2 18,a4e4 d2d7 c8b7 d7c7,1392,78,94,23349,fork mate mateIn2 middlegame short,https://lichess.org/icKBbKYA/black#36,Horwitz_Defense Horwitz_Defense_Other_variations,True,https://lichess.org/training/Z4vwj,1,6,Queen_right_King
qmbru,r1b3k1/pp1n3p/2p1pq1r/3p4/P1PP4/1PBN1Pb1/4B1K1/R2Q1R2 w - - 0 19,g2g3 f6h4 g3g2 h4h2,1392,76,98,9517,master mate mateIn2 middlegame short,https://lichess.org/HhgNZj4W#37,,True,https://lichess.org/training/qmbru,6,1,Queen_right_King
RyOlo,1r1q1b1r/6pp/b2kQ3/1p1Bp3/3P4/8/1P1P1PPP/2B2RK1 b - - 1 20,d6c7 e6c6,1392,167,43,62,mate mateIn1 middlegame oneMove,https://lichess.org/W2B0qiy2/black#40,,True,https://lichess.org/training/RyOlo,2,6,Queen_below_King
7o581,2k4r/2pR2p1/p1P3pr/1pb1P3/6pq/2N2Q1P/PPP2PK1/7R w - - 0 22,f3g4 h4f2,1393,76,97,2815,mate mateIn1 middlegame oneMove,https://lichess.org/wZFELuR3#43,,True,https://lichess.org/training/7o581,6,1,Queen_left_King
qyGeU,2r2q2/p2Q4/1p2prB1/4k2p/7P/2N1Pb2/PP3P2/2R1K3 b - - 6 26,f6g6 d7d4 e5f5 d4f4,1393,80,92,1019,mate mateIn2 middlegame short,https://lichess.org/PBfSierD/black#52,,True,https://lichess.org/training/qyGeU,5,4,Queen_below_King
Fqtdc,2r1rb2/5kpQ/b3ppR1/p1Pp2N1/3B1P2/1P1q4/P5PP/2R3K1 b - - 17 29,f6g5 g6g7 f8g7 h7g7,1393,87,76,47,mate mateIn2 middlegame short,https://lichess.org/lMv97Jxt/black#58,,True,https://lichess.org/training/Fqtdc,5,6,Queen_right_King
B2cag,1q1k1b1r/p4Pp1/1r1B3p/5Q2/8/8/PP3PPP/4R1K1 b - - 0 29,b8d6 e1e8 d8c7 f5c8,1394,126,50,21,endgame mate mateIn2 short,https://lichess.org/9kxRTxg1/black#58,,True,https://lichess.org/training/B2cag,2,6,Queen_above_King
3S4oW,r1bq2nr/ppppk1p1/1b5p/nP2N2Q/4P3/B1P5/P2P1PPP/RN2K2R b KQ - 4 10,d7d6 h5f7,1394,78,94,566,mate mateIn1 middlegame oneMove pin,https://lichess.org/DZjchqeq/black#20,Italian_Game Italian_Game_Anti-Fried_Liver_Defense,True,https://lichess.org/training/3S4oW,4,6,Queen_right_King
ys2lQ,r4r2/pp2b1kp/1np2P2/3p2p1/3q4/2NB3Q/PPP4P/1K3R2 b - - 0 20,e7f6 h3h7,1394,139,67,29,mate mateIn1 middlegame oneMove,https://lichess.org/96ai5yuk/black#40,,True,https://lichess.org/training/ys2lQ,6,6,Queen_right_King
7oHAh,Q6r/p3kp2/Pp2p3/8/3P2r1/6q1/1PPBK1Pb/3R1R2 w - - 3 27,a8h8 g4e4 d2e3 g3e3,1394,82,82,85,mate mateIn2 middlegame short,https://lichess.org/EZwsurTB#53,,True,https://lichess.org/training/7oHAh,4,1,Queen_above_King
Ov8wX,8/ppk3p1/3b2p1/3P4/3p1rPq/3B3P/PPP1QPK1/5R1R w - - 8 25,f2f3 f4g4 f3g4 h4g3,1394,76,85,131,mate mateIn2 middlegame sacrifice short,https://lichess.org/GlOo1VtJ#49,,True,https://lichess.org/training/Ov8wX,6,1,Queen_above_King
EjEcF,6k1/1p3ppp/p1p3r1/P2p4/1P1PP1q1/5K2/3Q1P2/R4R2 w - - 5 33,f3e3 g4e4,1394,75,96,2979,endgame master mate mateIn1 oneMove,https://lichess.org/9sXCSSYr#65,,True,https://lichess.org/training/EjEcF,4,2,Queen_above_King
msqGe,8/8/1pQ4p/1Pp1q1p1/p3kp2/P6P/3p2K1/4N3 b - - 11 52,e4e3 c6f3 e3d4 f3d3,1395,76,87,1145,endgame mate mateIn2 short,https://lichess.org/KaRKBrAw/black#104,,True,https://lichess.org/training/msqGe,3,3,Queen_below_King
s8bCe,6k1/pb5p/1p2p1pQ/2p5/2P5/5q2/PP5P/4RBK1 w - - 0 26,h6e3 f3h1 g1f2 h1h2 f1g2 h2g2,1395,97,86,47,deflection endgame long mate mateIn3,https://lichess.org/ovpHTx50#51,,True,https://lichess.org/training/s8bCe,5,1,Queen_right_King
rKmos,3r1b2/ppp3pQ/3p1k1n/q3P1N1/1n1p1P2/3B2P1/1PP2K2/3R4 b - - 0 24,d6e5 h7g6 f6e7 g6e6,1395,80,55,44,mate mateIn2 middlegame short,https://lichess.org/jCrn6rOH/black#48,,True,https://lichess.org/training/rKmos,4,6,Queen_below_King
jf3BL,3Q4/8/4pkp1/7p/2p1q2P/6P1/3K1P2/8 b - - 13 54,f6f5 d8g5,1395,90,87,1421,endgame master mate mateIn1 oneMove queenEndgame,https://lichess.org/C9GhAQRc/black#108,,True,https://lichess.org/training/jf3BL,5,4,Queen_right_King
DlmiV,1Q2k2r/p7/4p3/1p1b4/3q2P1/P6P/5R1K/8 b - - 1 41,e8d7 f2f7 d7c6 b8c7,1395,75,87,917,endgame mate mateIn2 short,https://lichess.org/UDYKazwL/black#82,,True,https://lichess.org/training/DlmiV,2,5,Queen_above_King
pXLMO,7R/pp3pp1/2q3kp/5b2/2r5/2P2P1P/P2Q2P1/2B3K1 b - - 2 34,c4c3 h8h6 g7h6 d2h6,1395,75,85,100,endgame mate mateIn2 sacrifice short,https://lichess.org/wZlvEMXe/black#68,,True,https://lichess.org/training/pXLMO,6,5,Queen_right_King
IJ1au,r2q1bnr/ppp1k1pp/3p1p2/1B1PnQB1/4P3/7P/PPP3P1/RN3RK1 b - - 3 12,f6g5 f5e6,1395,75,100,561,mate mateIn1 oneMove opening,https://lichess.org/dBYhHwbV/black#24,Nimzowitsch_Defense Nimzowitsch_Defense_Kennedy_Variation,True,https://lichess.org/training/IJ1au,4,6,Queen_below_King
ISHHM,r6r/3k1Rp1/p2Bp1q1/1p1b4/2pP3p/2P5/P3Q1PP/5RK1 b - - 1 26,d7d6 e2e5 d6c6 e5c7,1396,74,95,24712,mate mateIn2 middlegame short,https://lichess.org/KbikJdXK/black#52,,True,https://lichess.org/training/ISHHM,2,5,Queen_above_King
m7VI9,2kr4/Qp2qpp1/p2r3p/2NpnP2/6P1/2PR3P/PP1K4/3R4 b - - 8 28,e5d3 a7a8 c8c7 a8b7,1396,76,83,489,mate mateIn2 middlegame queensideAttack short,https://lichess.org/uv6br7ep/black#56,,True,https://lichess.org/training/m7VI9,2,6,Queen_left_King
l7nF0,r1bq2kr/pp2n1R1/3pP2p/7Q/2n5/2P5/PP4PP/RNB3K1 b - - 0 16,g8g7 h5f7,1396,76,67,252,mate mateIn1 middlegame oneMove,https://lichess.org/7ksFuXRx/black#32,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Declined,True,https://lichess.org/training/l7nF0,6,6,Queen_left_King
D0ioK,8/R5pk/4p1n1/2P1Pp1p/5P1P/PP2Q1K1/6P1/7q w - - 1 38,e3e2 h1h4 g3f3 h4f4,1396,87,78,43,endgame mate mateIn2 short,https://lichess.org/sOrby5Af#75,,True,https://lichess.org/training/D0ioK,5,2,Queen_above_King
oAcwK,5r1k/R5pp/8/3PP3/1Q2p3/4Bb1P/1P1K1P1R/3q4 w - - 5 35,d2c3 d1d3,1396,197,56,24,mate mateIn1 middlegame oneMove,https://lichess.org/2KaatEk6#69,,True,https://lichess.org/training/oAcwK,2,2,Queen_right_King
moaWi,2r1k2r/6p1/p1qbR1p1/1p1n2B1/3P4/8/PPP2QPP/1K6 b k - 0 24,e8d7 f2f7 d5e7 e6e7 d6e7 f7e7,1396,78,94,3531,exposedKing long mate mateIn3 middlegame,https://lichess.org/i6q3o5B0/black#48,,True,https://lichess.org/training/moaWi,3,6,Queen_right_King
GK4Rh,r3r3/3Qb1pp/p3k3/4N3/P3P3/7P/1P3PP1/6K1 b - - 1 25,e6e5 d7d5 e5f6 d5f5,1397,91,82,49,endgame mate mateIn2 short,https://lichess.org/xB65xYEh/black#50,,True,https://lichess.org/training/GK4Rh,5,5,Queen_below_King
mc3Vx,8/p2Q3b/1b4k1/4q1pP/3p4/8/2p3P1/7K b - - 0 46,g6h5 d7h7 h5g4 h7h3 g4f4 h3f3,1397,74,98,2157,endgame hangingPiece long mate mateIn3,https://lichess.org/LIVCedQk/black#92,,True,https://lichess.org/training/mc3Vx,5,3,Queen_below_King
Jtxtj,r4rk1/pp2bpp1/3q2b1/3p2Bp/3N2n1/1B1P1P1P/PPP3K1/R2Q1R2 w - - 0 17,g5e7 d6h2,1397,78,81,935,mate mateIn1 middlegame oneMove,https://lichess.org/lB6odaOq#33,Italian_Game Italian_Game_Blackburne-Kostic_Gambit,True,https://lichess.org/training/Jtxtj,6,1,Queen_right_King
YL1LZ,6k1/1p6/p1p5/2PpQ1P1/1P1P2K1/P2q4/8/8 w - - 7 49,g4h5 d3h3 h5g6 h3h7 g6f6 h7f7,1397,76,97,959,endgame long mate mateIn3 queenEndgame,https://lichess.org/VGd9yna4#97,,True,https://lichess.org/training/YL1LZ,5,5,Queen_above_King
7b32U,8/pp5p/6bQ/4q1p1/6Pk/8/P4PB1/6K1 b - - 2 39,h4g4 h6h3 g4f4 h3f3,1397,184,83,31,endgame mate mateIn2 short,https://lichess.org/GQ4glOhE/black#78,,True,https://lichess.org/training/7b32U,5,3,Queen_below_King
SrFeD,1Q6/8/4p3/2p1p3/1k6/5KP1/2P5/q7 b - - 1 45,b4c4 b8b3 c4d4 b3d3,1397,148,53,31,endgame mate mateIn2 queenEndgame short,https://lichess.org/w9XQJYoP/black#90,,True,https://lichess.org/training/SrFeD,3,3,Queen_below_King
sDBe6,5R2/1p1k1p2/4p3/1b1pP3/2rP2pQ/4B1Pp/3K1P1q/6R1 b - - 0 35,h2g1 h4d8 d7c6 d8d6,1398,76,97,32280,endgame mate mateIn2 short,https://lichess.org/PeZY5b4U/black#70,,True,https://lichess.org/training/sDBe6,2,5,Queen_right_King
Y7H42,r1bq3r/pp6/2n1pk1B/3pn2Q/8/2P4P/PP3PP1/RN2K2R b KQ - 0 15,d8e8 h5g5 f6f7 g5g7,1398,214,0,4,mate mateIn2 opening short,https://lichess.org/QEwsUu29/black#30,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation,True,https://lichess.org/training/Y7H42,5,6,Queen_right_King
czRxS,8/5pk1/3p2p1/4b3/4P3/5B1P/1qK1Q1P1/8 w - - 39 62,c2d3 b2c3,1398,77,91,2662,endgame mate mateIn1 oneMove,https://lichess.org/3o0R7URT#123,,True,https://lichess.org/training/czRxS,3,2,Queen_left_King
D8sgR,6k1/1ppb1p2/pb1p3p/3P1qp1/2P2PB1/2N3rP/PP4K1/R2Q3R w - - 0 29,g2g3 f5f4 g3g2 f4f2,1398,77,97,1432,mate mateIn2 middlegame short,https://lichess.org/lszAbpxd#57,,True,https://lichess.org/training/D8sgR,6,1,Queen_left_King
WSORw,5q1r/p4k2/8/1p1Q1P2/4n1p1/6Pr/PPP1N3/4KR2 b - - 0 39,f7f6 d5e6 f6g7 e6g6,1398,75,83,202,fork mate mateIn2 middlegame short,https://lichess.org/jFJx6LSq/black#78,,True,https://lichess.org/training/WSORw,6,6,Queen_below_King
7y7yI,r1b2rk1/pp2p2p/1qp5/3pP1p1/2P1np2/3BPP1P/PP2K1PB/R2Q3R w - - 1 16,e3f4 b6f2,1398,77,91,1186,master mate mateIn1 middlegame oneMove,https://lichess.org/KrefbQZh#31,London_System London_System_Other_variations,True,https://lichess.org/training/7y7yI,4,1,Queen_right_King
JlRo3,6r1/1p1b2k1/1q3Bp1/3Pp3/p7/P5PP/1P2QP1K/4R3 b - - 0 31,g7f6 e2e5 f6f7 e5e7,1398,132,68,15,endgame mate mateIn2 short,https://lichess.org/fSYtvPsl/black#62,,True,https://lichess.org/training/JlRo3,5,6,Queen_left_King
57kyL,4r2Q/3q1k1p/p1p2RpP/2pp1pPn/8/1PNP4/P1P2P2/6K1 b - - 8 30,h5f6 h8g7 f7e6 g7f6,1398,76,96,8435,endgame mate mateIn2 short,https://lichess.org/N7cJRGTg/black#60,,True,https://lichess.org/training/57kyL,4,5,Queen_right_King
SyQnr,2kr2nr/ppp1qpp1/8/8/8/2N1PBb1/PPP1Q1K1/R1B2R2 w - - 0 16,g2g3 e7h4 g3g2 h4h2,1398,76,93,10928,mate mateIn2 middlegame short,https://lichess.org/wJOvwZP3#31,Englund_Gambit Englund_Gambit_Other_variations,True,https://lichess.org/training/SyQnr,6,1,Queen_right_King
8Echy,8/4p1k1/2p3p1/7p/p4P2/2bQ1R1P/2P3P1/1q1K4 w - - 4 36,d1e2 b1e1,1398,228,18,16,endgame master mate mateIn1 oneMove,https://lichess.org/ElLBeslQ#71,,True,https://lichess.org/training/8Echy,4,1,Queen_below_King
FnVmL,5r1k/6pp/p7/1q6/3Pp3/4P1Q1/4K1PP/2R1B3 w - - 7 32,e2d2 b5d3,1399,75,45,885,endgame mate mateIn1 oneMove,https://lichess.org/uV5r7noh#63,,True,https://lichess.org/training/FnVmL,3,1,Queen_above_King
tXSWt,6k1/4pp1p/6p1/1B6/P4P2/Q1B1n3/5RKP/3q4 w - - 1 31,g2g3 d1g4,1399,77,94,4810,endgame mate mateIn1 oneMove,https://lichess.org/znbscIi3#61,,True,https://lichess.org/training/tXSWt,6,2,Queen_above_King
Tl9LJ,r6r/p1qn4/2pp1k1N/3np1pQ/5p2/1PPP2BP/5PP1/2R1R1K1 b - - 0 27,f4g3 h5f7,1399,80,78,80,mate mateIn1 middlegame oneMove,https://lichess.org/i4bt3Pey/black#54,,True,https://lichess.org/training/Tl9LJ,5,5,Queen_above_King
A4HFN,5rk1/Qp4pp/p6r/2B5/2P2P2/1P3b2/P3RKPq/5R2 w - - 0 32,f2f3 h2f4,1400,75,100,461,master mate mateIn1 middlegame oneMove,https://lichess.org/Hm2HJ2qb#63,,True,https://lichess.org/training/A4HFN,5,2,Queen_above_King
ZOXvW,7k/6p1/2p2p1p/p7/2P3Pn/P2Q1PN1/1q3K1P/8 w - - 0 35,f2e3 h4g2 e3e4 b2e5,1400,76,94,14571,endgame mate mateIn2 short,https://lichess.org/4vl9Butg#69,,True,https://lichess.org/training/ZOXvW,4,3,Queen_above_King
xob0E,2qr1r2/2p2pk1/p1n2p1p/1p2pb1Q/8/1BPPB2P/PP3PP1/3RR1K1 b - - 3 20,f8h8 h5f7,1400,76,91,1167,master mate mateIn1 middlegame oneMove,https://lichess.org/m5Fxx4Ef/black#40,,True,https://lichess.org/training/xob0E,6,6,Queen_left_King
9US9q,r2q1r1k/pp6/2p2pRb/8/3PBP2/4Q3/PPP5/2K5 b - - 0 26,h6g7 e3h3 h8g8 g6g7 g8g7 h3h7,1401,117,73,35,attraction exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/HqWTe4KF/black#52,,True,https://lichess.org/training/9US9q,6,6,Queen_right_King
ycDac,r5r1/1Q3p2/p1p1qk1p/4p1p1/3nP1P1/bBN2P2/6PK/1R1R4 b - - 3 31,e6d6 b7f7,1401,86,67,301,mate mateIn1 middlegame oneMove,https://lichess.org/cquQ19EU/black#62,,True,https://lichess.org/training/ycDac,5,5,Queen_above_King
x5QKm,Q1k5/1r2rp2/5n1p/1p6/7P/8/PPq5/K2R4 b - - 2 33,c8c7 a8d8 c7c6 d8d6,1402,81,95,21978,endgame fork mate mateIn2 short,https://lichess.org/arrVBtEL/black#66,,True,https://lichess.org/training/x5QKm,2,5,Queen_right_King
JFtce,3r4/8/p7/3rp3/2kp4/P6P/2P3PK/4Q3 b - - 2 55,d4d3 e1b4,1402,75,93,8223,endgame master mate mateIn1 oneMove queenRookEndgame,https://lichess.org/XwB5JMTn/black#110,,True,https://lichess.org/training/JFtce,2,3,Queen_left_King
2RbUf,2r1r3/6pk/R7/4Nb1q/3p1Q2/2B5/3K3P/6R1 w - - 0 37,c3d4 c8c2 d2e3 h5e2,1402,77,85,490,master mate mateIn2 middlegame short,https://lichess.org/N85EUzmw#73,,True,https://lichess.org/training/2RbUf,4,2,Queen_below_King
sUarI,2rqrk2/p4R1p/1p2p3/3PQ3/2P5/1P6/PB4PP/7K b - - 0 24,f8f7 e5g7,1403,91,88,66,endgame mate mateIn1 oneMove,https://lichess.org/Y9FxRHLy/black#48,,True,https://lichess.org/training/sUarI,5,6,Queen_right_King
